,PDB code,EC number,Class,Subclass,Subsubclass
2957,2qd9,E.C.2.7.11.24,2,7,11
2959,2qe2,E.C.2.7.7.48,2,7,7
2960,2qe5,E.C.2.7.7.48,2,7,7
2965,2qhm,E.C.2.7.11.1,2,7,11
2966,2qhn,E.C.2.7.11.1,2,7,11
2978,2qlq,E.C.2.7.10.2,2,7,10
2991,2qoh,E.C.2.7.10.2,2,7,10
3007,2qtn,E.C.2.7.7.18,2,7,7
3008,2qtr,E.C.2.7.7.18,2,7,7
3011,2qu5,E.C.2.7.10.1,2,7,10
3012,2qu6,E.C.2.7.10.1,2,7,10
3013,2qv7,E.C.2.7.1.107,2,7,1
3021,2qx0,E.C.2.7.6.3,2,7,6
3026,2r0u,E.C.2.7.11.1,2,7,11
3031,2r3f,E.C.2.7.11.22,2,7,11
3036,2r4b,E.C.2.7.10.1,2,7,10
3039,2r64,E.C.2.7.11.22,2,7,11
3041,2r7b,E.C.2.7.11.1,2,7,11
3045,2r9s,E.C.2.7.11.24,2,7,11
3054,2rf2,E.C.2.7.7.49,2,7,7
3056,2rfn,E.C.2.7.10.1,2,7,10
3058,2rg5,E.C.2.7.11.24,2,7,11
3059,2rg6,E.C.2.7.11.24,2,7,11
3060,2rgp,E.C.2.7.10.1,2,7,10
3063,2rio,E.C.2.7.11.1,2,7,11
3071,2rku,E.C.2.7.11.21,2,7,11
3072,2rl5,E.C.2.7.10.1,2,7,10
3087,2uue,E.C.2.7.1.37,2,7,1
3090,2uvm,E.C.2.7.11.1,2,7,11
3100,2uzb,E.C.2.7.11.22,2,7,11
3101,2uzd,E.C.2.7.11.22,2,7,11
3102,2uze,E.C.2.7.11.22,2,7,11
3104,2uzl,E.C.2.7.11.22,2,7,11
3105,2uzn,E.C.2.7.11.22,2,7,11
3106,2uzo,E.C.2.7.11.22,2,7,11
3107,2uzv,E.C.2.7.11.11,2,7,11
3109,2v0n,E.C.2.7.7.65 ,2,7,7
3116,2v22,E.C.2.7.1.37,2,7,1
3118,2v2q,E.C.2.7.1.148,2,7,1
3119,2v2v,E.C.2.7.1.148,2,7,1
3122,2v54,E.C.2.7.4.9,2,7,4
3128,2v7a,E.C.2.7.10.2,2,7,10
3147,2vgo,E.C.2.7.11.1,2,7,11
3148,2vgp,E.C.2.7.11.1,2,7,11
3175,2vpp,E.C.2.7.1.145,2,7,1
3180,2vrx,E.C.2.7.11.1,2,7,11
3181,2vta,E.C.2.7.1.1,2,7,1
3184,2vth,E.C.2.7.1.1,2,7,1
3185,2vti,E.C.2.7.1.1,2,7,1
3186,2vtj,E.C.2.7.1.1,2,7,1
3187,2vtl,E.C.2.7.1.1,2,7,1
3188,2vtm,E.C.2.7.1.1,2,7,1
3189,2vtn,E.C.2.7.1.1,2,7,1
3190,2vto,E.C.2.7.1.1,2,7,1
3191,2vtp,E.C.2.7.1.1,2,7,1
3192,2vtq,E.C.2.7.1.1,2,7,1
3193,2vtr,E.C.2.7.1.1,2,7,1
3194,2vts,E.C.2.7.1.1,2,7,1
3195,2vtt,E.C.2.7.1.1,2,7,1
3196,2vu3,E.C.2.7.1.1,2,7,1
3198,2vv9,E.C.2.7.11.22,2,7,11
3212,2vwu,E.C.2.7.10.1,2,7,10
3213,2vwv,E.C.2.7.10.1,2,7,10
3214,2vww,E.C.2.7.10.1,2,7,10
3215,2vwx,E.C.2.7.10.1,2,7,10
3216,2vwy,E.C.2.7.10.1,2,7,10
3217,2vwz,E.C.2.7.10.1,2,7,10
3218,2vx0,E.C.2.7.10.1,2,7,10
3219,2vx1,E.C.2.7.10.1,2,7,10
3221,2w05,E.C.2.7.11.22,2,7,11
3222,2w06,E.C.2.7.11.22,2,7,11
3224,2w0j,E.C.2.7.11.1,2,7,11
3225,2w0s,E.C.2.7.4.9,2,7,4
3228,2w17,E.C.2.7.11.22,2,7,11
3229,2w1c,E.C.2.7.11.1,2,7,11
3230,2w1d,E.C.2.7.11.1,2,7,11
3231,2w1e,E.C.2.7.11.1,2,7,11
3232,2w1f,E.C.2.7.11.1,2,7,11
3233,2w1g,E.C.2.7.11.1,2,7,11
3234,2w1h,E.C.2.7.1.37,2,7,1
3235,2w1i,E.C.2.7.10.2,2,7,10
3258,2w7x,E.C.2.7.11.1,2,7,11
3262,2waj,E.C.2.7.11.24,2,7,11
3272,2wcx,E.C.2.7.7.48,2,7,7
3273,2wd1,E.C.2.7.10.1,2,7,10
3282,2wei,E.C.2.7.1.17,2,7,1
3285,2wev,E.C.2.7.1.37,2,7,1
3295,2wgj,E.C.2.7.10.1,2,7,10
3297,2who,E.C.2.7.7.48,2,7,7
3300,2wih,E.C.2.7.1.37,2,7,1
3316,2wmr,E.C.2.7.11.1,2,7,11
3317,2wmu,E.C.2.7.11.1,2,7,11
3318,2wmv,E.C.2.7.11.1,2,7,11
3319,2wmw,E.C.2.7.11.1,2,7,11
3320,2wmx,E.C.2.7.11.1,2,7,11
3324,2won,E.C.2.7.7.49,2,7,7
3326,2wot,E.C.2.7.11.30,2,7,11
3327,2wou,E.C.2.7.11.30,2,7,11
3328,2wpa,E.C.2.7.1.37,2,7,1
3331,2wqb,E.C.2.7.10.1,2,7,10
3332,2wtc,E.C.2.7.11.1,2,7,11
3333,2wtd,E.C.2.7.11.1,2,7,11
3334,2wti,E.C.2.7.11.1,2,7,11
3335,2wtj,E.C.2.7.11.1,2,7,11
3336,2wtv,E.C.2.7.11.1,2,7,11
3337,2wtw,E.C.2.7.11.1,2,7,11
3339,2wu6,E.C.2.7.12.1,2,7,12
3340,2wu7,E.C.2.7.12.1,2,7,12
3346,2wxf,E.C.2.7.1.153,2,7,1
3347,2wxg,E.C.2.7.1.153,2,7,1
3348,2wxh,E.C.2.7.1.153,2,7,1
3349,2wxi,E.C.2.7.1.153,2,7,1
3350,2wxj,E.C.2.7.1.153,2,7,1
3351,2wxk,E.C.2.7.1.153,2,7,1
3352,2wxl,E.C.2.7.1.153,2,7,1
3353,2wxm,E.C.2.7.1.153,2,7,1
3354,2wxn,E.C.2.7.1.153,2,7,1
3355,2wxo,E.C.2.7.1.153,2,7,1
3356,2wxp,E.C.2.7.1.153,2,7,1
3357,2wxq,E.C.2.7.1.153,2,7,1
3358,2wxv,E.C.2.7.1.34,2,7,1
3371,2x2k,E.C.2.7.10.1,2,7,10
3372,2x2l,E.C.2.7.10.1,2,7,10
3373,2x2m,E.C.2.7.10.1,2,7,10
3374,2x38,E.C.2.7.1.153,2,7,1
3375,2x39,E.C.2.7.11.1,2,7,11
3376,2x4z,E.C.2.7.11.1,2,7,11
3378,2x6d,E.C.2.7.11.1,2,7,11
3379,2x6e,E.C.2.7.11.1,2,7,11
3380,2x6f,E.C.2.7.1.137,2,7,1
3381,2x6i,E.C.2.7.1.137,2,7,1
3382,2x6j,E.C.2.7.1.137,2,7,1
3383,2x6k,E.C.2.7.1.137,2,7,1
3384,2x7o,E.C.2.7.11.30,2,7,11
3388,2x7x,E.C.2.7.13.3,2,7,13
3389,2x81,E.C.2.7.11.1,2,7,11
3390,2x8d,E.C.2.7.11.1,2,7,11
3391,2x8e,E.C.2.7.11.1,2,7,11
3392,2x8i,E.C.2.7.11.1,2,7,11
3398,2x9e,E.C.2.7.12.1,2,7,12
3399,2x9f,E.C.2.7.10.1,2,7,10
3400,2xa4,E.C.2.7.1.112,2,7,1
3401,2xb7,E.C.2.7.10.1,2,7,10
3404,2xba,E.C.2.7.10.1,2,7,10
3405,2xbj,E.C.2.7.11.1,2,7,11
3412,2xch,E.C.2.7.11.1,2,7,11
3413,2xck,E.C.2.7.11.1,2,7,11
3425,2xey,E.C.2.7.11.1,2,7,11
3426,2xez,E.C.2.7.11.1,2,7,11
3427,2xf0,E.C.2.7.11.1,2,7,11
3432,2xh5,E.C.2.7.11.1,2,7,11
3435,2xix,E.C.2.7.1.37,2,7,1
3436,2xiy,E.C.2.7.1.37,2,7,1
3437,2xiz,E.C.2.7.1.37,2,7,1
3438,2xj0,E.C.2.7.1.37,2,7,1
3439,2xj1,E.C.2.7.1.37,2,7,1
3440,2xj2,E.C.2.7.11.1,2,7,11
3443,2xk3,E.C.2.7.11.1,2,7,11
3444,2xk4,E.C.2.7.11.1,2,7,11
3445,2xk6,E.C.2.7.11.1,2,7,11
3446,2xk7,E.C.2.7.11.1,2,7,11
3447,2xk8,E.C.2.7.11.1,2,7,11
3448,2xk9,E.C.2.7.11.1,2,7,11
3449,2xkc,E.C.2.7.11.1,2,7,11
3450,2xkd,E.C.2.7.11.1,2,7,11
3451,2xke,E.C.2.7.11.1,2,7,11
3452,2xkf,E.C.2.7.11.1,2,7,11
3457,2xm8,E.C.2.7.11.1,2,7,11
3458,2xm9,E.C.2.7.11.1,2,7,11
3460,2xmy,E.C.2.7.11.22,2,7,11
3461,2xnb,E.C.2.7.11.22,2,7,11
3462,2xne,E.C.2.7.11.1,2,7,11
3463,2xng,E.C.2.7.11.1,2,7,11
3464,2xnm,E.C.2.7.11.1,2,7,11
3465,2xnn,E.C.2.7.11.1,2,7,11
3466,2xno,E.C.2.7.11.1,2,7,11
3467,2xnp,E.C.2.7.11.1,2,7,11
3471,2xp2,E.C.2.7.10.1,2,7,10
3483,2xru,E.C.2.7.11.1,2,7,11
3484,2xrw,E.C.2.7.11.24,2,7,11
3485,2xs0,E.C.2.7.11.24,2,7,11
3496,2xvd,E.C.2.7.10.1,2,7,10
3499,2xwy,E.C.2.7.7.48,2,7,7
3505,2xyn,E.C.2.7.10.2,2,7,10
3507,2xyu,E.C.2.7.10.1,2,7,10
3538,2y6o,E.C.2.7.10.1,2,7,10
3549,2y8l,E.C.2.7.11.1,2,7,11
3550,2y8o,E.C.2.7.11.24,2,7,11
3551,2y8q,E.C.2.7.11.1,2,7,11
3552,2y9q,E.C.2.7.11.24,2,7,11
3556,2yac,E.C.2.7.11.21,2,7,11
3557,2yak,E.C.2.7.11.1,2,7,11
3568,2yc3,E.C.2.7.7.60,2,7,7
3569,2yc5,E.C.2.7.7.60,2,7,7
3570,2ycf,E.C.2.7.11.1,2,7,11
3571,2ycm,E.C.2.7.7.60,2,7,7
3572,2ycq,E.C.2.7.11.1,2,7,11
3573,2ycr,E.C.2.7.11.1,2,7,11
3574,2ycs,E.C.2.7.11.1,2,7,11
3576,2ydi,E.C.2.7.11.1,2,7,11
3577,2ydj,E.C.2.7.11.1,2,7,11
3578,2ydk,E.C.2.7.11.1,2,7,11
3581,2yer,E.C.2.7.11.1,2,7,11
3582,2yex,E.C.2.7.11.1,2,7,11
3583,2yfx,E.C.2.7.10.1,2,7,10
3584,2yhw,E.C.2.7.1.60,2,7,1
3585,2yhy,E.C.2.7.1.60,2,7,1
3588,2yiq,E.C.2.7.11.1,2,7,11
3589,2yir,E.C.2.7.11.1,2,7,11
3590,2yis,E.C.2.7.11.24,2,7,11
3591,2yit,E.C.2.7.11.1,2,7,11
3594,2yiw,E.C.2.7.11.24,2,7,11
3595,2yix,E.C.2.7.11.24,2,7,11
3601,2ym3,E.C.2.7.11.1,2,7,11
3602,2ym4,E.C.2.7.11.1,2,7,11
3603,2ym5,E.C.2.7.11.1,2,7,11
3604,2ym6,E.C.2.7.11.1,2,7,11
3605,2ym7,E.C.2.7.11.1,2,7,11
3606,2ym8,E.C.2.7.11.1,2,7,11
3609,2yof,E.C.2.7.4.9,2,7,4
3610,2yog,E.C.2.7.4.9,2,7,4
3611,2yoh,E.C.2.7.4.9,2,7,4
3612,2yoj,E.C.2.7.7.48,2,7,7
3617,2ywp,E.C.2.7.11.1,2,7,11
3627,2z60,E.C.2.7.10.2,2,7,10
3633,2z7r,E.C.2.7.11.1,2,7,11
3640,2zaz,E.C.2.7.11.24,2,7,11
3648,2zdt,E.C.2.7.11.24,2,7,11
3649,2zdx,E.C.2.7.11.2,2,7,11
3663,2zjw,E.C.2.7.11.1,2,7,11
3664,2zkj,E.C.2.7.11.2,2,7,11
3667,2zm1,E.C.2.7.10.2,2,7,10
3668,2zm3,E.C.2.7.10.1,2,7,10
3669,2zmd,E.C.2.7.12.1,2,7,12
3674,2zoq,E.C.2.7.11.24,2,7,11
3682,2zv2,E.C.2.7.11.17,2,7,11
3683,2zv9,E.C.2.7.10.2,2,7,10
3684,2zva,E.C.2.7.10.2,2,7,10
3697,2zyb,E.C.2.7.10.2,2,7,10
3706,3a2c,E.C.2.7.11.1,2,7,11
3708,3a4o,E.C.2.7.10.2,2,7,10
3709,3a4p,E.C.2.7.10.1,2,7,10
3721,3ag9,E.C.2.7.11.11,2,7,11
3722,3agl,E.C.2.7.11.11,2,7,11
3723,3agm,E.C.2.7.11.11,2,7,11
3727,3ama,E.C.2.7.11.11,2,7,11
3728,3amb,E.C.2.7.11.11,2,7,11
3730,3anq,E.C.2.7.12.1,2,7,12
3731,3anr,E.C.2.7.12.1,2,7,12
3734,3aox,E.C.2.7.10.1,2,7,10
3735,3apc,E.C.2.7.1.153,2,7,1
3756,3at3,E.C.2.7.11.1,2,7,11
3757,3at4,E.C.2.7.11.1,2,7,11
3763,3au6,E.C.2.7.7.7,2,7,7
3776,3b2t,E.C.2.7.10.1,2,7,10
3777,3b2w,E.C.2.7.10.2,2,7,10
3792,3b8q,E.C.2.7.10.1,2,7,10
3793,3b8r,E.C.2.7.10.1,2,7,10
3800,3bbb,E.C.2.7.4.6,2,7,4
3801,3bbf,E.C.2.7.4.6,2,7,4
3802,3bbt,E.C.2.7.10.1,2,7,10
3806,3be2,E.C.2.7.10.1,2,7,10
3807,3be9,E.C.2.7.11.1,2,7,11
3808,3bea,E.C.2.7.10.1,2,7,10
3809,3bel,E.C.2.7.10.1,2,7,10
3811,3bex,E.C.2.7.1.33,2,7,1
3816,3bgp,E.C.2.7.11.1,2,7,11
3819,3bi6,E.C.2.7.10.2,2,7,10
3820,3biz,E.C.2.7.10.2,2,7,10
3827,3blr,E.C.2.7.11.22,2,7,11
3836,3bpr,E.C.2.7.10.1,2,7,10
3837,3bqc,E.C.2.7.11.1,2,7,11
3839,3bu6,E.C.2.7.10.1,2,7,10
3848,3bv2,E.C.2.7.11.24,2,7,11
3852,3bwf,E.C.2.7.11.1,2,7,11
3853,3bwj,E.C.2.7.11.11,2,7,11
3855,3bx5,E.C.2.7.11.24,2,7,11
3856,3bym,E.C.2.7.10.2,2,7,10
3857,3byo,E.C.2.7.10.2,2,7,10
3858,3bys,E.C.2.7.10.2,2,7,10
3859,3byu,E.C.2.7.10.2,2,7,10
3860,3bz3,E.C.2.7.10.2,2,7,10
3861,3bzi,E.C.2.7.11.21,2,7,11
3864,3c1n,E.C.2.7.2.4,2,7,2
3865,3c1x,E.C.2.7.10.1,2,7,10
3869,3c39,E.C.2.7.2.3,2,7,2
3873,3c4c,E.C.2.7.11.1,2,7,11
3874,3c4e,E.C.2.7.11.1,2,7,11
3875,3c4f,E.C.2.7.10.1,2,7,10
3879,3c5u,E.C.2.7.11.24,2,7,11
3880,3c6t,E.C.2.7.7.49,2,7,7
3881,3c6u,E.C.2.7.7.49,2,7,7
3884,3c7q,E.C.2.7.10.1,2,7,10
3895,3ccn,E.C.2.7.10.1,2,7,10
3902,3cd8,E.C.2.7.10.1,2,7,10
3905,3cde,E.C.2.7.7.48,2,7,7
3907,3ce3,E.C.2.7.10.1,2,7,10
3911,3cgf,E.C.2.7.11.24,2,7,11
3912,3cgo,E.C.2.7.11.24,2,7,11
3913,3cgy,E.C.2.7.13.3,2,7,13
3923,3cj2,E.C.2.7.7.48,2,7,7
3924,3cj3,E.C.2.7.7.48,2,7,7
3925,3cj4,E.C.2.7.7.48,2,7,7
3926,3cj5,E.C.2.7.7.48,2,7,7
3927,3cjf,E.C.2.7.10.1,2,7,10
3937,3co9,E.C.2.7.7.48,2,7,7
3938,3coh,E.C.2.7.11.1,2,7,11
3942,3cp9,E.C.2.7.10.1,2,7,10
3943,3cpb,E.C.2.7.10.1,2,7,10
3944,3cpc,E.C.2.7.10.1,2,7,10
3945,3cqu,E.C.2.7.11.26,2,7,11
3946,3cqw,E.C.2.7.11.26,2,7,11
3948,3cso,E.C.2.7.7.48,2,7,7
3949,3cst,E.C.2.7.1.153,2,7,1
3950,3cth,E.C.2.7.10.1,2,7,10
3951,3ctj,E.C.2.7.10.1,2,7,10
3952,3ctq,E.C.2.7.11.24,2,7,11
3955,3cvk,E.C.2.7.7.48,2,7,7
3957,3cwj,E.C.2.7.7.48,2,7,7
3958,3cy2,E.C.2.7.11.1,2,7,11
3964,3d0e,E.C.2.7.11.1,2,7,11
3965,3d14,E.C.2.7.11.1,2,7,11
3966,3d1e,E.C.2.7.7.7,2,7,7
3967,3d1f,E.C.2.7.7.7,2,7,7
3968,3d1g,E.C.2.7.7.7,2,7,7
3975,3d28,E.C.2.7.7.48,2,7,7
3976,3d2r,E.C.2.7.11.2,2,7,11
3982,3d4q,E.C.2.7.11.1,2,7,11
3988,3d5m,E.C.2.7.7.48,2,7,7
3989,3d62,E.C.2.7.7.48,2,7,7
4000,3d7z,E.C.2.7.11.24,2,7,11
4001,3d83,E.C.2.7.11.24,2,7,11
4006,3d94,E.C.2.7.1.112,2,7,1
4007,3d9v,E.C.2.7.1.37,2,7,1
4009,3da6,E.C.2.7.11.24,2,7,11
4012,3db6,E.C.2.7.11.21,2,7,11
4013,3db8,E.C.2.7.11.21,2,7,11
4015,3dbd,E.C.2.7.11.21,2,7,11
4016,3dbs,E.C.2.7.1.153,2,7,1
4024,3dcv,E.C.2.7.11.1,2,7,11
4032,3ddp,E.C.2.7.11.22,2,7,11
4033,3ddq,E.C.2.7.11.22,2,7,11
4043,3di6,E.C.2.7.7.49,2,7,7
4055,3dnd,E.C.2.7.11.11,2,7,11
4056,3dne,E.C.2.7.11.11,2,7,11
4058,3dog,E.C.2.7.11.22,2,7,11
4067,3dpd,E.C.2.7.1.153,2,7,1
4070,3dpk,E.C.2.7.10.1,2,7,10
4071,3drp,E.C.2.7.7.49,2,7,7
4072,3drr,E.C.2.7.7.49,2,7,7
4073,3drs,E.C.2.7.7.49,2,7,7
4074,3ds6,E.C.2.7.11.24,2,7,11
4078,3dt1,E.C.2.7.11.24,2,7,11
4079,3dtc,E.C.2.7.11.25,2,7,11
4080,3du8,E.C.2.7.11.26,2,7,11
4093,3dxj,E.C.2.7.7.6,2,7,7
4094,3dya,E.C.2.7.7.49,2,7,7
4100,30,E.C.2.7.7.49,2,7,7
4106,3e3b,E.C.2.7.11.1,2,7,11
4109,3e51,E.C.2.7.7.48,2,7,7
4110,3e5a,E.C.2.7.11.1,2,7,11
4111,3e62,E.C.2.7.10.2,2,7,10
4112,3e63,E.C.2.7.10.2,2,7,10
4113,3e64,E.C.2.7.10.2,2,7,10
4118,3e7o,E.C.2.7.11.24,2,7,11
4119,3e8n,E.C.2.7.12.2,2,7,12
4122,3e92,E.C.2.7.11.24,2,7,11
4123,3e93,E.C.2.7.11.24,2,7,11
4136,3efj,E.C.2.7.10.1,2,7,10
4137,3efk,E.C.2.7.10.1,2,7,10
4141,3efw,E.C.2.7.11.1,2,7,11
4147,3eid,E.C.2.7.11.22,2,7,11
4150,3ej1,E.C.2.7.11.22,2,7,11
4159,3ekn,E.C.2.7.10.1,2,7,10
4171,3el7,E.C.2.7.10.2,2,7,10
4172,3el8,E.C.2.7.10.2,2,7,10
4175,3elj,E.C.2.7.11.24,2,7,11
4177,3emg,E.C.2.7.10.2,2,7,10
4179,3eoc,E.C.2.7.11.22,2,7,11
4187,3eqb,E.C.2.7.12.2,2,7,12
4188,3eql,E.C.2.7.7.6,2,7,7
4189,3eqr,E.C.2.7.10.2,2,7,10
4193,3erk,E.C.2.7.1.0,2,7,1
4197,3et7,E.C.2.7.10.2,2,7,10
4198,3eta,E.C.2.7.10.1,2,7,10
4204,3ewh,E.C.2.7.10.1,2,7,10
4215,3eyg,E.C.2.7.10.2,2,7,10
4216,3eyh,E.C.2.7.10.2,2,7,10
4218,3ezr,E.C.2.7.11.22,2,7,11
4219,3ezv,E.C.2.7.11.22,2,7,11
4223,3f2a,E.C.2.7.11.1,2,7,11
4224,3f3t,E.C.2.7.10.2,2,7,10
4225,3f3u,E.C.2.7.10.2,2,7,10
4226,3f3v,E.C.2.7.10.2,2,7,10
4227,3f3w,E.C.2.7.10.2,2,7,10
4231,3f5p,E.C.2.7.10.1,2,7,10
4232,3f66,E.C.2.7.10.1,2,7,10
4234,3f69,E.C.2.7.11.1,2,7,11
4240,3f7z,E.C.2.7.11.26,2,7,11
4243,3f82,E.C.2.7.10.1,2,7,10
4244,3f88,E.C.2.7.11.26,2,7,11
4248,3f9n,E.C.2.7.11.1,2,7,11
4252,3faa,E.C.2.7.11.30,2,7,11
4253,3fc1,E.C.2.7.11.24,2,7,11
4254,3fc2,E.C.2.7.11.21,2,7,11
4260,3fdn,E.C.2.7.11.1,2,7,11
4263,3feg,E.C.2.7.1.32,2,7,1
4275,3fhr,E.C.2.7.11.1,2,7,11
4276,3fi2,E.C.2.7.11.24,2,7,11
4277,3fi3,E.C.2.7.11.24,2,7,11
4282,3fl5,E.C.2.7.11.1,2,7,11
4289,3fpm,E.C.2.7.11.1,2,7,11
4292,3fqe,E.C.2.7.10.2,2,7,10
4293,3fqh,E.C.2.7.10.2,2,7,10
4294,3fqk,E.C.2.7.7.48,2,7,7
4295,3fql,E.C.2.7.7.48,2,7,7
4296,3fqs,E.C.2.7.10.2,2,7,10
4298,3frz,E.C.2.7.7.48,2,7,7
4322,3fup,E.C.2.7.10.2,2,7,10
4325,3fv8,E.C.2.7.11.24,2,7,11
4326,3fvh,E.C.2.7.11.21,2,7,11
4330,3fxw,E.C.2.7.11.1,2,7,11
4331,3fxz,E.C.2.7.11.1,2,7,11
4332,3fy0,E.C.2.7.11.1,2,7,11
4333,3fyj,E.C.2.7.11.1,2,7,11
4334,3fyk,E.C.2.7.11.1,2,7,11
4336,3fz1,E.C.2.7.11.22,2,7,11
4339,3fzr,E.C.2.7.10.2,2,7,10
4340,3fzs,E.C.2.7.10.2,2,7,10
4341,3fzt,E.C.2.7.10.2,2,7,10
4345,3g0e,E.C.2.7.10.1,2,7,10
4346,3g0f,E.C.2.7.10.1,2,7,10
4349,3g15,E.C.2.7.1.32,2,7,1
4376,3g5d,E.C.2.7.10.2,2,7,10
4378,3g6g,E.C.2.7.10.2,2,7,10
4379,3g6h,E.C.2.7.10.2,2,7,10
4385,3g86,E.C.2.7.7.48,2,7,7
4388,3g90,E.C.2.7.11.24,2,7,11
4390,3g9l,E.C.2.7.11.24,2,7,11
4391,3g9n,E.C.2.7.11.24,2,7,11
4392,3gb2,E.C.2.7.11.26,2,7,11
4396,3gc7,E.C.2.7.11.24,2,7,11
4397,3gcp,E.C.2.7.11.24,2,7,11
4398,3gcq,E.C.2.7.11.24,2,7,11
4399,3gcs,E.C.2.7.11.24,2,7,11
4400,3gcu,E.C.2.7.11.24,2,7,11
4401,3gcv,E.C.2.7.11.24,2,7,11
4405,3gen,E.C.2.7.10.2,2,7,10
4407,3gfe,E.C.2.7.11.24,2,7,11
4408,3gfw,E.C.2.7.12.1,2,7,12
4418,3gnv,E.C.2.7.7.48,2,7,7
4419,3gnw,E.C.2.7.7.48,2,7,7
4420,3gol,E.C.2.7.7.48,2,7,7
4421,3gp0,E.C.2.7.11.24,2,7,11
4422,3gpe,E.C.2.7.11.13,2,7,11
4438,3gvu,E.C.2.7.10.2,2,7,10
4441,3gxl,E.C.2.7.11.30,2,7,11
4447,3gyn,E.C.2.7.7.48,2,7,7
4456,3h0y,E.C.2.7.11.1,2,7,11
4457,3h0z,E.C.2.7.11.1,2,7,11
4460,3h1z,E.C.2.7.1.68,2,7,1
4471,3h30,E.C.2.7.11.1,2,7,11
4472,3h3c,E.C.2.7.10.2,2,7,10
4473,3h59,E.C.2.7.7.48,2,7,7
4475,3h5s,E.C.2.7.7.48,2,7,7
4476,3h5u,E.C.2.7.7.48,2,7,7
4478,3h85,E.C.2.7.1.68,2,7,1
4482,3h98,E.C.2.7.7.48,2,7,7
4483,3h9f,E.C.2.7.12.1,2,7,12
4485,3h9o,E.C.2.7.11.1,2,7,11
4486,3ha6,E.C.2.7.11.1,2,7,11
4489,3hau,E.C.2.7.7.49,2,7,7
4497,3hdm,E.C.2.7.11.1,2,7,11
4498,3hdn,E.C.2.7.11.1,2,7,11
4500,3hec,E.C.2.7.11.24,2,7,11
4501,3heg,E.C.2.7.11.24,2,7,11
4508,3hhm,E.C.2.7.1.153,2,7,1
4511,3hik,E.C.2.7.11.21,2,7,11
4521,3hkw,E.C.2.7.7.48,2,7,7
4522,3hky,E.C.2.7.7.48,2,7,7
4524,3hl7,E.C.2.7.11.24,2,7,11
4526,3hll,E.C.2.7.11.24,2,7,11
4528,3hmm,E.C.2.7.11.30,2,7,11
4529,3hmo,E.C.2.7.12.1,2,7,12
4530,3hmp,E.C.2.7.12.1,2,7,12
4532,3hng,E.C.2.7.10.1,2,7,10
4536,3hp2,E.C.2.7.11.24,2,7,11
4537,3hp5,E.C.2.7.11.24,2,7,11
4545,3hrb,E.C.2.7.11.24,2,7,11
4547,3hub,E.C.2.7.11.24,2,7,11
4548,3huc,E.C.2.7.11.24,2,7,11
4549,3hv3,E.C.2.7.11.24,2,7,11
4550,3hv4,E.C.2.7.11.24,2,7,11
4551,3hv5,E.C.2.7.11.24,2,7,11
4552,3hv6,E.C.2.7.11.24,2,7,11
4553,3hv7,E.C.2.7.11.24,2,7,11
4555,3hvc,E.C.2.7.11.24,2,7,11
4575,3i0r,E.C.2.7.7.49,2,7,7
4576,3i0s,E.C.2.7.7.49,2,7,7
4583,3i4b,E.C.2.7.11.26,2,7,11
4586,3i5n,E.C.2.7.10.1,2,7,10
4587,3i5z,E.C.2.7.11.24,2,7,11
4588,3i60,E.C.2.7.11.24,2,7,11
4594,3i7b,E.C.2.7.11.17,2,7,11
4595,3i7c,E.C.2.7.11.17,2,7,11
4599,3i81,E.C.2.7.1.112,2,7,1
4609,3idp,E.C.2.7.11.1,2,7,11
4615,3ig1,E.C.2.7.7.49,2,7,7
4617,3ig7,E.C.2.7.11.22,2,7,11
4619,3igg,E.C.2.7.11.22,2,7,11
4621,3igv,E.C.2.7.7.48,2,7,7
4622,3ii5,E.C.2.7.11.1,2,7,11
4627,3ik3,E.C.2.7.10.2,2,7,10
4628,3ika,E.C.2.7.10.1,2,7,10
4643,3io7,E.C.2.7.10.2,2,7,10
4651,3iok,E.C.2.7.10.2,2,7,10
4652,3ion,E.C.2.7.11.1,2,7,11
4653,3iop,E.C.2.7.11.1,2,7,11
4655,3iph,E.C.2.7.11.24,2,7,11
4656,3ipx,E.C.2.7.1.74,2,7,1
4657,3ipy,E.C.2.7.1.74,2,7,1
4661,3irx,E.C.2.7.7.49,2,7,7
4662,3is9,E.C.2.7.7.49,2,7,7
4665,3ith,E.C.2.7.7.49,2,7,7
4667,3itz,E.C.2.7.11.24,2,7,11
4680,3iw4,E.C.2.7.11.13,2,7,11
4681,3iw5,E.C.2.7.11.24,2,7,11
4682,3iw6,E.C.2.7.11.24,2,7,11
4683,3iw7,E.C.2.7.11.24,2,7,11
4684,3iw8,E.C.2.7.11.24,2,7,11
4691,3jpv,E.C.2.7.11.1,2,7,11
4702,3juk,E.C.2.7.7.9,2,7,7
4703,3jvr,E.C.2.7.11.1,2,7,11
4704,3jvs,E.C.2.7.11.1,2,7,11
4707,3jxw,E.C.2.7.11.1,2,7,11
4708,3jy0,E.C.2.7.11.1,2,7,11
4709,3jy9,E.C.2.7.10.2,2,7,10
4710,3jya,E.C.2.7.11.1,2,7,11
4723,3k3i,E.C.2.7.11.24,2,7,11
4724,3k3j,E.C.2.7.11.24,2,7,11
4727,3k54,E.C.2.7.10.2,2,7,10
4734,3k5u,E.C.2.7.11.1,2,7,11
4735,3k5v,E.C.2.7.10.2,2,7,10
