,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
5398,3bcs,Ki,6100.0,5.21,-7.11,0.00016
5401,3qiz,Ki,6100.0,5.21,-7.11,0.00016
5404,4cwo,Ki,6100.0,5.21,-7.11,0.00016
5405,4few,Ki,6200.0,5.21,-7.1,0.00016
5409,4m0r,Ki,6200.0,5.21,-7.1,0.00016
5415,5oje,Ki,6100.0,5.21,-7.11,0.00016
5419,5wag,Ki,6110,5.21,-7.11,0.00016
5428,6pvu,Ki,6200.0,5.21,-7.1,0.00016
5431,16pk,Ki,6000.0,5.22,-7.12,0.00017
5432,1bq4,Ki,6000.0,5.22,-7.12,0.00017
5434,1gi9,Ki,6000.0,5.22,-7.12,0.00017
5435,1gjd,Ki,6000.0,5.22,-7.12,0.00017
5436,1h1h,Ki,6000.0,5.22,-7.12,0.00017
5438,1j17,Ki,6050.0,5.22,-7.11,0.00017
5439,1o5c,Ki,6000.0,5.22,-7.12,0.00017
5442,1w4o,Ki,6000.0,5.22,-7.12,0.00017
5448,2hxm,Ki,6000.0,5.22,-7.12,0.00017
5452,2wzm,Ki,6000.0,5.22,-7.12,0.00017
5455,2zxd,Ki,6000.0,5.22,-7.12,0.00017
5456,3dne,Ki,6000.0,5.22,-7.12,0.00017
5459,3ijz,Ki,6000.0,5.22,-7.12,0.00017
5460,3iof,Ki,6000.0,5.22,-7.12,0.00017
5474,4kup,Ki,6000.0,5.22,-7.12,0.00017
5475,4lrr,Ki,6000.0,5.22,-7.12,0.00017
5477,4u71,Ki,6000.0,5.22,-7.12,0.00017
5480,5dhs,Ki,6000.0,5.22,-7.12,0.00017
5482,5ev8,Ki,6000.0,5.22,-7.12,0.00017
5493,1ndw,Ki,5900,5.23,-7.13,0.00017
5494,2q38,Ki,5950,5.23,-7.12,0.00017
5496,3lc3,Ki,5900.0,5.23,-7.13,0.00017
5511,6ibv,Ki,5900.0,5.23,-7.13,0.00017
5513,6mxd,Ki,5830.0,5.23,-7.14,0.00017
5515,1fh7,Ki,5800.0,5.24,-7.14,0.00017
5518,1s89,Ki,5800.0,5.24,-7.14,0.00017
5520,2jfz,Ki,5800.0,5.24,-7.14,0.00017
5524,2vgc,Ki,5760.0,5.24,-7.14,0.00017
5527,3e16,Ki,5780.0,5.24,-7.14,0.00017
5532,3pb8,Ki,5748.0,5.24,-7.14,0.00017
5575,3u1i,Ki,5600.0,5.25,-7.16,0.00018
5586,5yie,Ki,5600.0,5.25,-7.16,0.00018
5593,1w4q,Ki,5500.0,5.26,-7.17,0.00018
5596,2qft,Ki,5500.0,5.26,-7.17,0.00018
5605,4r5x,Ki,5500.0,5.26,-7.17,0.00018
5617,6q2y,Ki,5500.0,5.26,-7.17,0.00018
5619,1qca,Ki,5400.0,5.27,-7.18,0.00019
5622,2x7u,Ki,5340,5.27,-7.19,0.00019
5623,3bmo,Ki,5400.0,5.27,-7.18,0.00019
5629,4jfs,Ki,5400.0,5.27,-7.18,0.00019
5634,4zx6,Ki,5400.0,5.27,-7.18,0.00019
5644,1f5l,Ki,5300.0,5.28,-7.19,0.00019
5645,1kfy,Ki,5200.0,5.28,-7.2,0.00019
5650,2yjq,Ki,5200.0,5.28,-7.2,0.00019
5654,3o5x,Ki,5200.0,5.28,-7.2,0.00019
5659,4j46,Ki,5240.0,5.28,-7.2,0.00019
5676,1c88,Ki,5100.0,5.29,-7.22,0.0002
5683,4mhs,Ki,5140.0,5.29,-7.21,0.00019
5692,1a69,Ki,5000.0,5.30,-7.23,0.0002
5700,1o0f,Ki,5000.0,5.30,-7.23,0.0002
5703,1pr1,Ki,5000.0,5.30,-7.23,0.0002
5706,1vyq,Ki,4980.0,5.30,-7.23,0.0002
5708,1xbb,Ki,5000.0,5.30,-7.23,0.0002
5709,1yxd,Ki,5000.0,5.30,-7.23,0.0002
5715,2oyk,Ki,5000.0,5.30,-7.23,0.0002
5718,2vk6,Ki,5000.0,5.30,-7.23,0.0002
5719,2ww0,Ki,5000.0,5.30,-7.23,0.0002
5720,2zxb,Ki,5000.0,5.30,-7.23,0.0002
5723,3ckr,Ki,5001.0,5.30,-7.23,0.0002
5734,3pgl,Ki,5000.0,5.30,-7.23,0.0002
5736,3q2a,Ki,5000.0,5.30,-7.23,0.0002
5742,4e5i,Ki,5010.0,5.30,-7.23,0.0002
5745,4mic,Ki,4980.0,5.30,-7.23,0.0002
5748,4ob0,Ki,5000.0,5.30,-7.23,0.0002
5749,4oem,Ki,5000.0,5.30,-7.23,0.0002
5752,4xsy,Ki,5000.0,5.30,-7.23,0.0002
5758,5bwb,Ki,5000.0,5.30,-7.23,0.0002
5763,5v3r,Ki,5000.0,5.30,-7.23,0.0002
5768,6d2o,Ki,5000.0,5.30,-7.23,0.0002
5774,6r1w,Ki,5000.0,5.30,-7.23,0.0002
5783,4u1b,Ki,4900.0,5.31,-7.24,0.0002
5787,5eij,Ki,4860,5.31,-7.24,0.00021
5792,1al8,Ki,4800.0,5.32,-7.25,0.00021
5796,1y20,Ki,4800.0,5.32,-7.25,0.00021
5815,5g1z,Ki,4740.0,5.32,-7.26,0.00021
5822,6pno,Ki,4800.0,5.32,-7.25,0.00021
5828,3gjq,Ki,4700.0,5.33,-7.26,0.00021
5831,3ozs,Ki,4645,5.33,-7.27,0.00022
5832,3q1x,Ki,4700.0,5.33,-7.26,0.00021
5836,4giu,Ki,4700.0,5.33,-7.26,0.00021
5850,1hee,Ki,4600.0,5.34,-7.28,0.00022
5852,1k06,Ki,4600.0,5.34,-7.28,0.00022
5853,1k08,Ki,4600.0,5.34,-7.28,0.00022
5854,1zgi,Ki,4600.0,5.34,-7.28,0.00022
5855,2qnb,Ki,4600.0,5.34,-7.28,0.00022
5858,3hkq,Ki,4550.0,5.34,-7.28,0.00022
5859,3k4q,Ki,4600.0,5.34,-7.28,0.00022
5863,3qiy,Ki,4600.0,5.34,-7.28,0.00022
5876,5yr6,Ki,4570.0,5.34,-7.28,0.00022
5879,1ql9,Ki,4450.0,5.35,-7.3,0.00022
5882,2gkl,Ki,4500.0,5.35,-7.29,0.00022
5887,3bc4,Ki,4500.0,5.35,-7.29,0.00022
5888,3e9b,Ki,4500.0,5.35,-7.29,0.00022
5890,3hkn,Ki,4510.0,5.35,-7.29,0.00022
5899,4k76,Ki,4500.0,5.35,-7.29,0.00022
5904,4yx9,Ki,4500.0,5.35,-7.29,0.00022
5910,6ep4,Ki,4500.0,5.35,-7.29,0.00022
5911,6of5,Ki,4500.0,5.35,-7.29,0.00022
5916,1oy7,Ki,4400.0,5.36,-7.3,0.00023
5921,2qlj,Ki,4400.0,5.36,-7.3,0.00023
5922,2qn3,Ki,4400.0,5.36,-7.3,0.00023
5923,3bv9,Ki,4400.0,5.36,-7.3,0.00023
5924,3ldq,Ki,4320.0,5.36,-7.31,0.00023
5936,5obr,Ki,4400.0,5.36,-7.3,0.00023
5951,1gpk,Ki,4300.0,5.37,-7.32,0.00023
5952,1sgu,Ki,4235,5.37,-7.33,0.00024
5953,2glm,Ki,4300.0,5.37,-7.32,0.00023
5956,2oc1,Ki,4300.0,5.37,-7.32,0.00023
5959,3qt6,Ki,4300.0,5.37,-7.32,0.00023
5960,3wmb,Ki,4280.0,5.37,-7.32,0.00023
5961,4dpy,Ki,4300.0,5.37,-7.32,0.00023
5962,4du8,Ki,4300.0,5.37,-7.32,0.00023
5963,4el5,Ki,4300.0,5.37,-7.32,0.00023
5969,5cdh,Ki,4300.0,5.37,-7.32,0.00023
5976,6cb5,Ki,4300.0,5.37,-7.32,0.00023
5982,1g3e,Ki,4200.0,5.38,-7.33,0.00024
5984,1ke0,Ki,4200.0,5.38,-7.33,0.00024
6013,1qbv,Ki,4100,5.39,-7.35,0.00024
6022,3fzc,Ki,4100.0,5.39,-7.35,0.00024
6023,3hkt,Ki,4100.0,5.39,-7.35,0.00024
6025,3m1k,Ki,4100.0,5.39,-7.35,0.00024
6046,1bq3,Ki,4000.0,5.40,-7.36,0.00025
6047,1f8b,Ki,4000.0,5.40,-7.36,0.00025
6049,1mmr,Ki,4000.0,5.40,-7.36,0.00025
6052,1nym,Ki,4000.0,5.40,-7.36,0.00025
6059,1trd,Ki,4000.0,5.40,-7.36,0.00025
6062,1uvs,Ki,4000.0,5.40,-7.36,0.00025
6067,2i80,Ki,4000.0,5.40,-7.36,0.00025
6069,2qg2,Ki,4000.0,5.40,-7.36,0.00025
6077,3pch,Ki,4000.0,5.40,-7.36,0.00025
6081,4aph,Ki,4000.0,5.40,-7.36,0.00025
6083,4ij1,Ki,4000.0,5.40,-7.36,0.00025
6086,4nwd,Ki,3960.0,5.40,-7.37,0.00025
6101,5m2v,Ki,4000.0,5.40,-7.36,0.00025
6105,5yid,Ki,4000.0,5.40,-7.36,0.00025
6108,6ny0,Ki,4000.0,5.40,-7.36,0.00025
6109,6r1d,Ki,4000.0,5.40,-7.36,0.00025
6113,1xxe,Ki,3900.0,5.41,-7.37,0.00026
6116,2j47,Ki,3900.0,5.41,-7.37,0.00026
6129,4u6z,Ki,3900.0,5.41,-7.37,0.00026
6130,4uma,Ki,3900.0,5.41,-7.37,0.00026
6136,5m7t,Ki,3900.0,5.41,-7.37,0.00026
6147,1gja,Ki,3800.0,5.42,-7.39,0.00026
6157,3l4t,Ki,3800.0,5.42,-7.39,0.00026
6161,4fev,Ki,3800.0,5.42,-7.39,0.00026
6165,5iz9,Ki,3800.0,5.42,-7.39,0.00026
6171,6n96,Ki,3800.0,5.42,-7.39,0.00026
6173,1fq7,Ki,3740.0,5.43,-7.4,0.00027
6174,1fw0,Ki,3690,5.43,-7.41,0.00027
6176,2qln,Ki,3700.0,5.43,-7.41,0.00027
6179,3k0k,Ki,3700.0,5.43,-7.41,0.00027
6203,1syi,Ki,3590,5.44,-7.42,0.00028
6204,2q6f,Ki,3600.0,5.44,-7.42,0.00028
6205,2wr8,Ki,3600.0,5.44,-7.42,0.00028
6206,3ggc,Ki,3600.0,5.44,-7.42,0.00028
6214,4dju,Ki,3600.0,5.44,-7.42,0.00028
6216,4j26,Ki,3640.0,5.44,-7.42,0.00027
6220,4rsp,Ki,3600.0,5.44,-7.42,0.00028
6225,5tp0,Ki,3660.0,5.44,-7.41,0.00027
6227,6buu,Ki,3600.0,5.44,-7.42,0.00028
6229,6d1u,Ki,3630.0,5.44,-7.42,0.00028
6234,6tl2,Ki,3600.0,5.44,-7.42,0.00028
6236,3mi3,Ki,3560.0,5.45,-7.43,0.00028
6240,1anf,Ki,3500.0,5.46,-7.44,0.00029
6245,1q65,Ki,3500.0,5.46,-7.44,0.00029
6254,4jft,Ki,3500.0,5.46,-7.44,0.00029
6256,4mvn,Ki,3500.0,5.46,-7.44,0.00029
6272,6nxz,Ki,3500.0,5.46,-7.44,0.00029
6274,1g7f,Ki,3400.0,5.47,-7.46,0.00029
6275,1gi1,Ki,3400.0,5.47,-7.46,0.00029
6277,1o2s,Ki,3400.0,5.47,-7.46,0.00029
6297,5nn5,Ki,3400.0,5.47,-7.46,0.00029
6300,6c7w,Ki,3410,5.47,-7.45,0.00029
6345,5yib,Ki,3300.0,5.48,-7.47,0.0003
6347,6dd0,Ki,3300.0,5.48,-7.47,0.0003
6351,1pyn,Ki,3200.0,5.49,-7.49,0.00031
6354,2h4k,Ki,3200.0,5.49,-7.49,0.00031
6355,2ioa,Ki,3200.0,5.49,-7.49,0.00031
6356,2o0u,Ki,3200.0,5.49,-7.49,0.00031
6359,2uy5,Ki,3200.0,5.49,-7.49,0.00031
6360,3bmq,Ki,3200.0,5.49,-7.49,0.00031
6368,3t3g,Ki,3270.0,5.49,-7.48,0.00031
6372,4lv3,Ki,3200.0,5.49,-7.49,0.00031
6374,4u7v,Ki,3200.0,5.49,-7.49,0.00031
6387,6f29,Ki,3250.0,5.49,-7.48,0.00031
6390,6h7d,Ki,3200.0,5.49,-7.49,0.00031
6392,2ajb,Ki,3140.0,5.50,-7.5,0.00032
6396,3tza,Ki,3150.0,5.50,-7.5,0.00032
6406,6s0e,Ki,3170.0,5.50,-7.5,0.00032
6408,1ggn,Ki,3100.0,5.51,-7.51,0.00032
6413,2wqp,Ki,3100.0,5.51,-7.51,0.00032
6420,3vgc,Ki,3110.0,5.51,-7.51,0.00032
6431,5iza,Ki,3120.0,5.51,-7.51,0.00032
6440,1a8i,Ki,3000.0,5.52,-7.53,0.00033
6442,1kc7,Ki,3000.0,5.52,-7.53,0.00033
6443,1lox,Ki,3000.0,5.52,-7.53,0.00033
6449,1ydr,Ki,3000.0,5.52,-7.53,0.00033
6450,2cht,Ki,3000.0,5.52,-7.53,0.00033
6458,2ydt,Ki,3000.0,5.52,-7.53,0.00033
6464,3iog,Ki,3000.0,5.52,-7.53,0.00033
6465,3t6y,Ki,3000.0,5.52,-7.53,0.00033
6467,3v0l,Ki,3000.0,5.52,-7.53,0.00033
6468,4de3,Ki,3000.0,5.52,-7.53,0.00033
6469,4en4,Ki,3000.0,5.52,-7.53,0.00033
6485,5yia,Ki,3000.0,5.52,-7.53,0.00033
6490,6dzy,Ki,3000.0,5.52,-7.53,0.00033
6495,6q30,Ki,3000.0,5.52,-7.53,0.00033
6508,1bjv,Ki,2900.0,5.54,-7.55,0.00034
6511,1kdw,Ki,2900.0,5.54,-7.55,0.00034
6532,4o0t,Ki,2900.0,5.54,-7.55,0.00034
6544,1g3d,Ki,2800.0,5.55,-7.57,0.00036
6548,2iuz,Ki,2800.0,5.55,-7.57,0.00036
6549,2wyn,Ki,2800.0,5.55,-7.57,0.00036
6552,3uzj,Ki,2820.0,5.55,-7.57,0.00035
6555,4kww,Ki,2800.0,5.55,-7.57,0.00036
6556,4p5e,Ki,2800.0,5.55,-7.57,0.00036
6557,4pqa,Ki,2800.0,5.55,-7.57,0.00036
6559,4wbg,Ki,2850.0,5.55,-7.56,0.00035
6562,5knu,Ki,2800.0,5.55,-7.57,0.00036
6568,6eil,Ki,2800,5.55,-7.57,0.00036
6573,6ouv,Ki,2800.0,5.55,-7.57,0.00036
6574,6qyk,Ki,2800.0,5.55,-7.57,0.00036
6583,6mxc,Ki,2730.0,5.56,-7.59,0.00037
6586,1jak,Ki,2700.0,5.57,-7.59,0.00037
6592,2np9,Ki,2700.0,5.57,-7.59,0.00037
6593,2onb,Ki,2700.0,5.57,-7.59,0.00037
6598,3uxl,Ki,2700.0,5.57,-7.59,0.00037
6599,3vtr,Ki,2714.0,5.57,-7.59,0.00037
6616,6hy7,Ki,2700.0,5.57,-7.59,0.00037
6618,6j8q,Ki,2700.0,5.57,-7.59,0.00037
6621,3su5,Ki,2635,5.58,-7.61,0.00038
6623,4tw8,Ki,2611.0,5.58,-7.61,0.00038
6627,1mfi,Ki,2600.0,5.59,-7.61,0.00038
6634,3sha,Ki,2600.0,5.59,-7.61,0.00038
6637,4cwn,Ki,2600.0,5.59,-7.61,0.00038
6647,5opr,Ki,2560.0,5.59,-7.62,0.00039
6650,5wg9,Ki,2600.0,5.59,-7.61,0.00038
6651,6esy,Ki,2600.0,5.59,-7.61,0.00038
6652,6fnr,Ki,2600.0,5.59,-7.61,0.00038
6659,1fwe,Ki,2500.0,5.60,-7.64,0.0004
6664,1vfn,Ki,2500.0,5.60,-7.64,0.0004
6668,2wca,Ki,2500.0,5.60,-7.64,0.0004
6672,3bl1,Ki,2520.0,5.60,-7.63,0.0004
6675,3fa3,Ki,2500.0,5.60,-7.64,0.0004
6677,3qce,Ki,2500.0,5.60,-7.64,0.0004
6678,3qcf,Ki,2500.0,5.60,-7.64,0.0004
6680,3u78,Ki,2500.0,5.60,-7.64,0.0004
6681,3upz,Ki,2500.0,5.60,-7.64,0.0004
6685,4os1,Ki,2500.0,5.60,-7.64,0.0004
6700,5osk,Ki,2500.0,5.60,-7.64,0.0004
6708,5ll7,Ki,2430.0,5.61,-7.65,0.00041
6711,6qs1,Ki,2430,5.61,-7.65,0.00041
6715,1ejn,Ki,2400.0,5.62,-7.66,0.00042
6722,3abu,Ki,2400.0,5.62,-7.66,0.00042
6732,4ddy,Ki,2400.0,5.62,-7.66,0.00042
6737,4iid,Ki,2400.0,5.62,-7.66,0.00042
6738,4j48,Ki,2410.0,5.62,-7.66,0.00041
6748,5iz8,Ki,2410.0,5.62,-7.66,0.00041
6749,5uv1,Ki,2400.0,5.62,-7.66,0.00042
6750,5wgp,Ki,2400,5.62,-7.66,0.00042
6755,6h29,Ki,2400.0,5.62,-7.66,0.00042
6762,3rf5,Ki,2370.0,5.63,-7.67,0.00042
6765,1f57,Ki,2300.0,5.64,-7.69,0.00043
6768,1hlf,Ki,2300.0,5.64,-7.69,0.00043
6770,1lrt,Ki,2300.0,5.64,-7.69,0.00043
6772,1y3v,Ki,2300,5.64,-7.69,0.00043
6773,1y3y,Ki,2300,5.64,-7.69,0.00043
6774,1z9g,Ki,2300.0,5.64,-7.69,0.00043
6777,2ojg,Ki,2300.0,5.64,-7.69,0.00043
6778,2qlm,Ki,2300.0,5.64,-7.69,0.00043
6784,3fv7,Ki,2300.0,5.64,-7.69,0.00043
6788,3n86,Ki,2300.0,5.64,-7.69,0.00043
6799,4mbp,Ki,2300.0,5.64,-7.69,0.00043
6801,4zqt,Ki,2300.0,5.64,-7.69,0.00043
6814,6fmp,Ki,2265,5.64,-7.7,0.00044
6822,3sn8,Ki,2240.0,5.65,-7.7,0.00045
6831,1n5r,Ki,2200.0,5.66,-7.71,0.00045
6832,1nhu,Ki,2200.0,5.66,-7.71,0.00045
6833,1nhv,Ki,2200.0,5.66,-7.71,0.00045
6837,2aod,Ki,2170.0,5.66,-7.72,0.00046
6839,2erz,Ki,2200.0,5.66,-7.71,0.00045
6842,2op9,Ki,2200.0,5.66,-7.71,0.00045
6844,2x97,Ki,2200,5.66,-7.71,0.00045
6850,3mke,Ki,2200.0,5.66,-7.71,0.00045
6859,4jls,Ki,2200.0,5.66,-7.71,0.00045
6871,5c28,Ki,2200.0,5.66,-7.71,0.00045
6877,5m4k,Ki,2170.0,5.66,-7.72,0.00046
6881,6cjv,Ki,2200,5.66,-7.71,0.00045
6885,6hx5,Ki,2200.0,5.66,-7.71,0.00045
6887,6jaw,Ki,2180.0,5.66,-7.72,0.00046
6893,2h15,Ki,2135,5.67,-7.73,0.00047
6895,2pqz,Ki,2150.0,5.67,-7.73,0.00047
6896,2qwf,Ki,2160.0,5.67,-7.72,0.00046
6904,6f28,Ki,2150.0,5.67,-7.73,0.00047
6909,1gnn,Ki,2100,5.68,-7.74,0.00048
6912,1oxn,Ki,2100.0,5.68,-7.74,0.00048
6913,1pwu,Ki,2100.0,5.68,-7.74,0.00048
6915,2an5,Ki,2100.0,5.68,-7.74,0.00048
6919,2q8z,Ki,2100.0,5.68,-7.74,0.00048
6923,2vr4,Ki,2100.0,5.68,-7.74,0.00048
6929,3oil,Ki,2100,5.68,-7.74,0.00048
6938,4jfj,Ki,2100.0,5.68,-7.74,0.00048
6941,4mm9,Ki,2070,5.68,-7.75,0.00048
6942,4q9y,Ki,2100.0,5.68,-7.74,0.00048
6943,4wku,Ki,2100.0,5.68,-7.74,0.00048
6960,6jn4,Ki,2020.0,5.69,-7.76,0.0005
6962,1a46,Ki,2000,5.70,-7.77,0.0005
6966,1egh,Ki,2000.0,5.70,-7.77,0.0005
6968,1g98,Ki,2000.0,5.70,-7.77,0.0005
6969,1g9r,Ki,2000.0,5.70,-7.77,0.0005
6971,1i48,Ki,2000.0,5.70,-7.77,0.0005
6972,1jsv,Ki,2000.0,5.70,-7.77,0.0005
6973,1n1m,Ki,2000.0,5.70,-7.77,0.0005
6978,2a14,Ki,2000.0,5.70,-7.77,0.0005
6980,2avm,Ki,2000.0,5.70,-7.77,0.0005
6981,2bgn,Ki,2000.0,5.70,-7.77,0.0005
6984,2f2h,Ki,2000.0,5.70,-7.77,0.0005
6995,2ya6,Ki,2000.0,5.70,-7.77,0.0005
6997,3acx,Ki,2000.0,5.70,-7.77,0.0005
6999,3bar,Ki,2000.0,5.70,-7.77,0.0005
7001,3d4y,Ki,2000.0,5.70,-7.77,0.0005
7008,3kku,Ki,2000.0,5.70,-7.77,0.0005
7012,3srg,Ki,2000.0,5.70,-7.77,0.0005
7016,4bs0,Ki,2000.0,5.70,-7.77,0.0005
7018,4f39,Ki,1980,5.70,-7.78,0.00051
7021,4j28,Ki,2000.0,5.70,-7.77,0.0005
7023,4l2l,Ki,2000.0,5.70,-7.77,0.0005
7034,5dhq,Ki,2000.0,5.70,-7.77,0.0005
7048,5wei,Ki,2000.0,5.70,-7.77,0.0005
7053,6eip,Ki,2015,5.70,-7.77,0.0005
7058,6jay,Ki,1990.0,5.70,-7.77,0.0005
7063,7gch,Ki,2000.0,5.70,-7.77,0.0005
7064,9lpr,Ki,2000,5.70,-7.77,0.0005
7067,2uz9,Ki,1960.0,5.71,-7.78,0.00051
7071,3t3h,Ki,1940.0,5.71,-7.79,0.00052
7073,4mny,Ki,1960.0,5.71,-7.78,0.00051
7078,6q60,Ki,1970.0,5.71,-7.78,0.00051
7082,2hob,Ki,1900.0,5.72,-7.8,0.00053
7083,2qg0,Ki,1900.0,5.72,-7.8,0.00053
7088,3jvr,Ki,1890.0,5.72,-7.8,0.00053
7091,3shc,Ki,1900.0,5.72,-7.8,0.00053
7093,3tne,Ki,1900.0,5.72,-7.8,0.00053
7111,4zw6,Ki,1900.0,5.72,-7.8,0.00053
7128,3bqc,Ki,1850.0,5.73,-7.82,0.00054
7129,3m3z,Ki,1850.0,5.73,-7.82,0.00054
7131,4j44,Ki,1870.0,5.73,-7.81,0.00053
7137,1g3b,Ki,1800.0,5.74,-7.83,0.00056
7139,1o32,Ki,1800.0,5.74,-7.83,0.00056
7140,1o33,Ki,1800.0,5.74,-7.83,0.00056
7141,1o34,Ki,1800.0,5.74,-7.83,0.00056
7142,1o5e,Ki,1800.0,5.74,-7.83,0.00056
7145,1zdp,Ki,1800.0,5.74,-7.83,0.00056
7146,1zyr,Ki,1800.0,5.74,-7.83,0.00056
7147,2b1v,Ki,1800.0,5.74,-7.83,0.00056
7149,2flb,Ki,1800.0,5.74,-7.83,0.00056
7159,3g9n,Ki,1800.0,5.74,-7.83,0.00056
7163,3jyj,Ki,1800.0,5.74,-7.83,0.00056
7168,3pb7,Ki,1817.0,5.74,-7.83,0.00055
7171,3v7c,Ki,1830.0,5.74,-7.82,0.00055
7172,3wz7,Ki,1800.0,5.74,-7.83,0.00056
7187,4o2b,Ki,1800.0,5.74,-7.83,0.00056
7224,2ya8,Ki,1770.0,5.75,-7.84,0.00056
7240,6e6m,Ki,1786.5,5.75,-7.84,0.00056
7249,4a95,Ki,1730.0,5.76,-7.86,0.00058
7250,4mnw,Ki,1720.0,5.76,-7.86,0.00058
7252,4nwc,Ki,1740.0,5.76,-7.85,0.00057
7256,6jav,Ki,1720.0,5.76,-7.86,0.00058
7261,1kds,Ki,1700.0,5.77,-7.87,0.00059
7262,1o5b,Ki,1700.0,5.77,-7.87,0.00059
7263,1q66,Ki,1700.0,5.77,-7.87,0.00059
7264,1ur9,Ki,1700.0,5.77,-7.87,0.00059
7266,1y3w,Ki,1680,5.77,-7.87,0.0006
7271,2psx,Ki,1700.0,5.77,-7.87,0.00059
7276,3cso,Ki,1700.0,5.77,-7.87,0.00059
7288,4j45,Ki,1700.0,5.77,-7.87,0.00059
7290,4mbf,Ki,1700.0,5.77,-7.87,0.00059
7298,4um1,Ki,1700,5.77,-7.87,0.00059
7305,5gwa,Ki,1710.0,5.77,-7.86,0.00058
7309,5nw7,Ki,1700.0,5.77,-7.87,0.00059
7314,6eij,Ki,1680,5.77,-7.87,0.0006
7318,2x7s,Ki,1660,5.78,-7.88,0.0006
7333,2y5h,Ki,1620,5.79,-7.89,0.00062
7341,1a8t,Ki,1600.0,5.80,-7.9,0.00063
7343,1dub,Ki,1600.0,5.80,-7.9,0.00063
7344,1g3c,Ki,1600.0,5.80,-7.9,0.00063
7348,1kpm,Ki,1590.0,5.80,-7.91,0.00063
7350,1ppm,Ki,1600,5.80,-7.9,0.00063
7358,3fyz,Ki,1600.0,5.80,-7.9,0.00063
7361,3k16,Ki,1600.0,5.80,-7.9,0.00063
7362,3mbz,Ki,1600.0,5.80,-7.9,0.00063
7369,4g8v,Ki,1600.0,5.80,-7.9,0.00063
7374,4rhx,Ki,1600.0,5.80,-7.9,0.00063
7386,5kyk,Ki,1600.0,5.80,-7.9,0.00063
7399,5w3i,Ki,1600.0,5.80,-7.9,0.00063
7420,11gs,Ki,1500.0,5.82,-7.94,0.00067
7423,1hdq,Ki,1500.0,5.82,-7.94,0.00067
7424,1kav,Ki,1500.0,5.82,-7.94,0.00067
7426,1lqe,Ki,1507,5.82,-7.94,0.00066
7429,1qm5,Ki,1500.0,5.82,-7.94,0.00067
7445,3b7i,Ki,1500.0,5.82,-7.94,0.00067
7452,3gss,Ki,1500.0,5.82,-7.94,0.00067
7459,3qqs,Ki,1500.0,5.82,-7.94,0.00067
7460,3wz8,Ki,1500.0,5.82,-7.94,0.00067
7462,4dld,Ki,1500.0,5.82,-7.94,0.00067
7463,4e9u,Ki,1500.0,5.82,-7.94,0.00067
7464,4imq,Ki,1500.0,5.82,-7.94,0.00067
7468,4p5d,Ki,1500.0,5.82,-7.94,0.00067
7477,4z84,Ki,1500,5.82,-7.94,0.00067
7480,5d2r,Ki,1500.0,5.82,-7.94,0.00067
7505,4do5,Ki,1480.0,5.83,-7.95,0.00068
7509,5x5g,Ki,1490.0,5.83,-7.94,0.00067
7510,6hb5,Ki,1484,5.83,-7.95,0.00067
7511,3sm1,Ki,1442,5.84,-7.96,0.00069
7523,6s1s,Ki,1450.0,5.84,-7.96,0.00069
7525,1bdl,Ki,1410.0,5.85,-7.98,0.00071
7527,1k4g,Ki,1400.0,5.85,-7.98,0.00071
7528,1ny0,Ki,1400.0,5.85,-7.98,0.00071
7529,1o2u,Ki,1400.0,5.85,-7.98,0.00071
7530,1o2v,Ki,1400.0,5.85,-7.98,0.00071
7531,1o2w,Ki,1400.0,5.85,-7.98,0.00071
7532,1o2x,Ki,1400.0,5.85,-7.98,0.00071
7533,1o2y,Ki,1400.0,5.85,-7.98,0.00071
7535,1q54,Ki,1400.0,5.85,-7.98,0.00071
7536,1q63,Ki,1400.0,5.85,-7.98,0.00071
7537,1qbn,Ki,1400,5.85,-7.98,0.00071
7547,2oc7,Ki,1400.0,5.85,-7.98,0.00071
7548,2pu1,Ki,1400.0,5.85,-7.98,0.00071
7549,2r3t,Ki,1400.0,5.85,-7.98,0.00071
7551,2z94,Ki,1400.0,5.85,-7.98,0.00071
7557,3ehy,Ki,1400.0,5.85,-7.98,0.00071
7560,4b6r,Ki,1420,5.85,-7.97,0.0007
7578,5d4a,Ki,1400.0,5.85,-7.98,0.00071
7581,5hj9,Ki,1400.0,5.85,-7.98,0.00071
7584,5jf8,Ki,1428,5.85,-7.97,0.0007
7585,5knr,Ki,1400.0,5.85,-7.98,0.00071
7590,5ndf,Ki,1400.0,5.85,-7.98,0.00071
7591,5oq8,Ki,1410.0,5.85,-7.98,0.00071
7593,5wf3,Ki,1400.0,5.85,-7.98,0.00071
7597,6d18,Ki,1400.0,5.85,-7.98,0.00071
7603,6npf,Ki,1400.0,5.85,-7.98,0.00071
7604,6pvv,Ki,1400.0,5.85,-7.98,0.00071
7606,2v6n,Ki,1380.0,5.86,-7.99,0.00072
7628,5za7,Ki,1356,5.87,-8.0,0.00074
7630,1u6q,Ki,1310.0,5.88,-8.02,0.00076
7632,3kjq,Ki,1320.0,5.88,-8.02,0.00076
7644,6rw1,Ki,1305,5.88,-8.02,0.00077
7647,1e1x,Ki,1300.0,5.89,-8.03,0.00077
7648,1ett,Ki,1300.0,5.89,-8.03,0.00077
7652,2brm,Ki,1300.0,5.89,-8.03,0.00077
