,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
1538,3oy8,Kd,220000.0,3.66,-4.99,0.0
1539,3pcn,Kd,220000.0,3.66,-4.99,0.0
1540,3t2q,Ki,220000.0,3.66,-4.99,0.0
1541,3tsd,Ki,218000.0,3.66,-4.99,0.0
1542,4aia,Kd,220000.0,3.66,-4.99,0.0
1543,4fl2,Kd,220000.0,3.66,-4.99,0.0
1544,5b6c,Kd,221000.0,3.66,-4.98,0.0
1545,5ggn,Kd,220000.0,3.66,-4.99,0.0
1546,5kh7,Kd,220000.0,3.66,-4.99,0.0
1547,5m17,Kd,221000.0,3.66,-4.98,0.0
1548,5nzn,Ki,220000,3.66,-4.99,0.0
1549,5qak,Kd,220000.0,3.66,-4.99,0.0
1550,6cq1,Kd,219000.0,3.66,-4.99,0.0
1551,6dyr,Kd,218600.0,3.66,-4.99,0.0
1552,2bve,IC50,215000.0,3.67,-5.0,0.0
1553,3fts,IC50,212000.0,3.67,-5.01,0.0
1554,3h2m,IC50,215000.0,3.67,-5.0,0.0
1555,3h2n,IC50,212600.0,3.67,-5.01,0.0
1556,4cig,Kd,214000.0,3.67,-5.0,0.0
1557,4ibd,Kd,214600.0,3.67,-5.0,0.0
1558,4lnp,Kd,214000.0,3.67,-5.0,0.0
1559,4mww,IC50,214770,3.67,-5.0,0.0
1560,4n99,Ki,216000.0,3.67,-5.0,0.0
1561,5er5,Kd,215400.0,3.67,-5.0,0.0
1562,5fog,Kd,213000.0,3.67,-5.01,0.0
1563,5fol,Kd,215000.0,3.67,-5.0,0.0
1564,5vdq,Kd,215000.0,3.67,-5.0,0.0
1565,6fzu,IC50,216000.0,3.67,-5.0,0.0
1566,6mlh,Ki,213000.0,3.67,-5.01,0.0
1567,1c3x,Ki,210000.0,3.68,-5.01,0.0
1568,1qsc,Kd,210000.0,3.68,-5.01,0.0
1569,2x6x,Kd,210000.0,3.68,-5.01,0.0
1570,2za3,Ki,210000.0,3.68,-5.01,0.0
1571,3ioc,Kd,210000.0,3.68,-5.01,0.0
1572,3isj,Kd,210000.0,3.68,-5.01,0.0
1573,3uwl,Ki,208000.0,3.68,-5.02,0.0
1574,4aje,Kd,210000.0,3.68,-5.01,0.0
1575,4io7,Kd,211000.0,3.68,-5.01,0.0
1576,4isu,Ki,210000.0,3.68,-5.01,0.0
1577,4mx1,IC50,209000.0,3.68,-5.02,0.0
1578,4oru,Kd,210000.0,3.68,-5.01,0.0
1579,5f3t,Kd,210000.0,3.68,-5.01,0.0
1580,5wxo,Ki,207000.0,3.68,-5.02,0.0
1581,6cfc,Kd,210000.0,3.68,-5.01,0.0
1582,1l2z,Kd,203000.0,3.69,-5.03,0.0
1583,2a8g,Kd,205000.0,3.69,-5.03,0.0
1584,3clp,Kd,205100.0,3.69,-5.03,0.0
1585,3d7b,Ki,203000.0,3.69,-5.03,0.0
1586,4gwi,Kd,202000.0,3.69,-5.04,0.0
1587,4ovg,Ki,204000.0,3.69,-5.03,0.0
1588,4tte,Kd,202000.0,3.69,-5.04,0.0
1589,5ai0,IC50,206400.0,3.69,-5.02,0.0
1590,5dkn,Kd,202600.0,3.69,-5.04,0.0
1591,5os7,Kd,205000.0,3.69,-5.03,0.0
1592,6fdu,IC50,204000.0,3.69,-5.03,0.0
1593,6gg4,Ki,205000.0,3.69,-5.03,0.0
1594,6gmd,IC50,205000.0,3.69,-5.03,0.0
1595,6ipm,Kd,206000.0,3.69,-5.03,0.0
1596,6njh,IC50,203000.0,3.69,-5.03,0.0
1597,1bcj,Kd,200000.0,3.70,-5.04,1e-05
1598,1e37,Ki,200000.0,3.70,-5.04,1e-05
1599,1fwu,Kd,200000.0,3.70,-5.04,1e-05
1600,1gz3,Ki,200000.0,3.70,-5.04,1e-05
1601,1gz4,Ki,200000.0,3.70,-5.04,1e-05
1602,1h0r,Ki,200000.0,3.70,-5.04,1e-05
1603,1i43,Ki,200000.0,3.70,-5.04,1e-05
1604,1loq,Ki,200000.0,3.70,-5.04,1e-05
1605,1pdz,Ki,200000.0,3.70,-5.04,1e-05
1606,1uy6,IC50,200000.0,3.70,-5.04,1e-05
1607,1uy7,IC50,200000.0,3.70,-5.04,1e-05
1608,1uyd,IC50,200000.0,3.70,-5.04,1e-05
1609,1uye,IC50,200000.0,3.70,-5.04,1e-05
1610,1w70,Kd,200000.0,3.70,-5.04,1e-05
1611,1wht,Ki,200000.0,3.70,-5.04,1e-05
1612,2bjm,Kd,200000.0,3.70,-5.04,1e-05
1613,2bmz,Kd,200000.0,3.70,-5.04,1e-05
1614,2bvr,Ki,200000.0,3.70,-5.04,1e-05
1615,2fx6,Ki,200000.0,3.70,-5.04,1e-05
1616,3ex2,IC50,200000.0,3.70,-5.04,1e-05
1617,3ful,IC50,199000.0,3.70,-5.05,1e-05
1618,3kd7,Kd,200000.0,3.70,-5.04,1e-05
1619,3l59,Kd,200000.0,3.70,-5.04,1e-05
1620,3mrt,IC50,200000.0,3.70,-5.04,1e-05
1621,3n7a,Ki,200000.0,3.70,-5.04,1e-05
1622,3zlw,IC50,198000.0,3.70,-5.05,1e-05
1623,4ayt,Ki,200000.0,3.70,-5.04,1e-05
1624,4ayx,Ki,200000.0,3.70,-5.04,1e-05
1625,4b2d,Kd,200000.0,3.70,-5.04,1e-05
1626,4kza,Ki,200000.0,3.70,-5.04,1e-05
1627,4l7h,IC50,200000.0,3.70,-5.04,1e-05
1628,4l7j,IC50,200000.0,3.70,-5.04,1e-05
1629,4o4k,IC50,200000.0,3.70,-5.04,1e-05
1630,4pji,Kd,200000.0,3.70,-5.04,1e-05
1631,5c6o,Ki,200000.0,3.70,-5.04,1e-05
1632,5c6p,Ki,200000.0,3.70,-5.04,1e-05
1633,5c87,Kd,200000.0,3.70,-5.04,1e-05
1634,5dy7,Kd,200000.0,3.70,-5.04,1e-05
1635,5dya,Kd,200000.0,3.70,-5.04,1e-05
1636,5em3,Kd,200000.0,3.70,-5.04,1e-05
1637,5eva,Kd,200000.0,3.70,-5.04,1e-05
1638,5ewd,Kd,200000.0,3.70,-5.04,1e-05
1639,5g43,Kd,200000.0,3.70,-5.04,1e-05
1640,5hn0,Kd,200000.0,3.70,-5.04,1e-05
1641,5j41,Ki,199000.0,3.70,-5.05,1e-05
1642,5jer,Kd,200000.0,3.70,-5.04,1e-05
1643,5qag,Kd,200000.0,3.70,-5.04,1e-05
1644,5vdu,Kd,200000.0,3.70,-5.04,1e-05
1645,5vdv,Kd,200000.0,3.70,-5.04,1e-05
1646,5vdw,Kd,200000.0,3.70,-5.04,1e-05
1647,6chm,IC50,199000.0,3.70,-5.05,1e-05
1648,6gjj,Kd,200000.0,3.70,-5.04,1e-05
1649,6mlp,Kd,200000.0,3.70,-5.04,1e-05
1650,6pg6,Kd,200000.0,3.70,-5.04,1e-05
1651,6prg,Kd,198500.0,3.70,-5.05,1e-05
1652,2vfk,Kd,194000.0,3.71,-5.06,1e-05
1653,3fj7,Kd,195000.0,3.71,-5.06,1e-05
1654,3g32,Ki,194000.0,3.71,-5.06,1e-05
1655,3wkc,IC50,195000.0,3.71,-5.06,1e-05
1656,4k5m,Ki,193000.0,3.71,-5.06,1e-05
1657,4mjq,Ki,193000.0,3.71,-5.06,1e-05
1658,6frj,Kd,193000.0,3.71,-5.06,1e-05
1659,6mnp,Ki,195000.0,3.71,-5.06,1e-05
1660,1ai5,Ki,189000.0,3.72,-5.08,1e-05
1661,1fwv,Kd,190000.0,3.72,-5.07,1e-05
1662,1grp,Ki,189000.0,3.72,-5.08,1e-05
1663,1ugy,Kd,190000.0,3.72,-5.07,1e-05
1664,2am4,Ki,190000.0,3.72,-5.07,1e-05
1665,2h9p,Kd,192000.0,3.72,-5.07,1e-05
1666,2r23,Kd,190000.0,3.72,-5.07,1e-05
1667,2yde,IC50,189000.0,3.72,-5.08,1e-05
1668,3f5l,Ki,191000.0,3.72,-5.07,1e-05
1669,3ms2,IC50,192400.0,3.72,-5.07,1e-05
1670,3q6z,Kd,192000.0,3.72,-5.07,1e-05
1671,4jog,Ki,190000.0,3.72,-5.07,1e-05
1672,4tk1,Kd,190000.0,3.72,-5.07,1e-05
1673,4tk2,Kd,190000.0,3.72,-5.07,1e-05
1674,4tln,Ki,190000.0,3.72,-5.07,1e-05
1675,4ufm,Ki,190000.0,3.72,-5.07,1e-05
1676,5enh,IC50,190000.0,3.72,-5.07,1e-05
1677,5qas,Kd,190000.0,3.72,-5.07,1e-05
1678,6d1h,Ki,190200.0,3.72,-5.07,1e-05
1679,6qtq,Kd,190000.0,3.72,-5.07,1e-05
1680,1b2m,Kd,185000.0,3.73,-5.09,1e-05
1681,2vta,IC50,185000.0,3.73,-5.09,1e-05
1682,3ati,IC50,188000.0,3.73,-5.08,1e-05
1683,3fjg,Kd,187000.0,3.73,-5.08,1e-05
1684,3h91,Kd,185000.0,3.73,-5.09,1e-05
1685,3rxd,IC50,188000.0,3.73,-5.08,1e-05
1686,4fz3,Kd,184300.0,3.73,-5.09,1e-05
1687,4y5s,Kd,185000.0,3.73,-5.09,1e-05
1688,6g46,Ki,185000.0,3.73,-5.09,1e-05
1689,6iou,Kd,184200.0,3.73,-5.09,1e-05
1690,1f5k,Ki,180000.0,3.74,-5.11,1e-05
1691,1ihy,Ki,180000.0,3.74,-5.11,1e-05
1692,1oh4,Kd,180000.0,3.74,-5.11,1e-05
1693,2dwx,Kd,180000.0,3.74,-5.11,1e-05
1694,2wq5,Kd,180000.0,3.74,-5.11,1e-05
1695,2xp4,IC50,180000.0,3.74,-5.11,1e-05
1696,3kpv,Kd,180000.0,3.74,-5.11,1e-05
1697,3mrv,IC50,180000.0,3.74,-5.11,1e-05
1698,3v30,Kd,184000.0,3.74,-5.09,1e-05
1699,4bv2,Kd,180000.0,3.74,-5.11,1e-05
1700,4pre,Kd,180500.0,3.74,-5.1,1e-05
1701,4yk0,Kd,181000.0,3.74,-5.1,1e-05
1702,4yux,IC50,180000.0,3.74,-5.11,1e-05
1703,5a7c,IC50,180000.0,3.74,-5.11,1e-05
1704,5khj,Kd,183800.0,3.74,-5.09,1e-05
1705,6cef,IC50,180000.0,3.74,-5.11,1e-05
1706,6gjr,Kd,184000.0,3.74,-5.09,1e-05
1707,6gxu,IC50,180000.0,3.74,-5.11,1e-05
1708,6mlw,Ki,184000.0,3.74,-5.09,1e-05
1709,2iyf,Ki,177300.0,3.75,-5.11,1e-05
1710,2pyi,Ki,179000.0,3.75,-5.11,1e-05
1711,3d6p,Ki,179000.0,3.75,-5.11,1e-05
1712,3gep,Ki,176800.0,3.75,-5.12,1e-05
1713,4kov,Kd,176700.0,3.75,-5.12,1e-05
1714,5l4h,IC50,177000.0,3.75,-5.12,1e-05
1715,5ldo,Kd,177000.0,3.75,-5.12,1e-05
1716,2x09,Ki,175000.0,3.76,-5.12,1e-05
1717,3d6q,Ki,172000.0,3.76,-5.13,1e-05
1718,4c6x,Ki,175400.0,3.76,-5.12,1e-05
1719,4tu4,Kd,175000.0,3.76,-5.12,1e-05
1720,4w52,Kd,175000.0,3.76,-5.12,1e-05
1721,5jid,IC50,175000.0,3.76,-5.12,1e-05
1722,5qa6,Kd,175000.0,3.76,-5.12,1e-05
1723,5x9h,Kd,172000.0,3.76,-5.13,1e-05
1724,6bhh,Kd,174000.0,3.76,-5.13,1e-05
1725,1kui,Ki,169000.0,3.77,-5.14,1e-05
1726,1mpl,Ki,170000.0,3.77,-5.14,1e-05
1727,2uuo,IC50,170000.0,3.77,-5.14,1e-05
1728,2v2h,Ki,170000.0,3.77,-5.14,1e-05
1729,2xaj,Ki,168000.0,3.77,-5.15,1e-05
1730,2y9g,Kd,170000.0,3.77,-5.14,1e-05
1731,3ao2,Kd,170000.0,3.77,-5.14,1e-05
1732,3fum,IC50,170000.0,3.77,-5.14,1e-05
1733,3hav,Ki,170000.0,3.77,-5.14,1e-05
1734,3kqm,Kd,170000.0,3.77,-5.14,1e-05
1735,3nuu,IC50,169000.0,3.77,-5.14,1e-05
1736,3s0j,IC50,169900.0,3.77,-5.14,1e-05
1737,3vi2,IC50,170000.0,3.77,-5.14,1e-05
1738,3wkd,IC50,171000.0,3.77,-5.14,1e-05
1739,4j86,Kd,170900.0,3.77,-5.14,1e-05
1740,4k8o,Kd,170000.0,3.77,-5.14,1e-05
1741,4q46,Kd,169000.0,3.77,-5.14,1e-05
1742,4w5a,Kd,170000.0,3.77,-5.14,1e-05
1743,5ewh,Kd,170000.0,3.77,-5.14,1e-05
1744,5h7h,IC50,170000.0,3.77,-5.14,1e-05
1745,5n7b,Kd,168000.0,3.77,-5.15,1e-05
1746,5orr,Kd,170000.0,3.77,-5.14,1e-05
1747,5qa4,Kd,170000.0,3.77,-5.14,1e-05
1748,5qa8,Kd,170000.0,3.77,-5.14,1e-05
1749,5qad,Kd,170000.0,3.77,-5.14,1e-05
1750,5qar,Kd,170000.0,3.77,-5.14,1e-05
1751,5v8o,Kd,171000.0,3.77,-5.14,1e-05
1752,6euc,Ki,168000.0,3.77,-5.15,1e-05
1753,6ewk,Ki,168000.0,3.77,-5.15,1e-05
1754,6fuh,Kd,170000.0,3.77,-5.14,1e-05
1755,6hgs,Ki,170000.0,3.77,-5.14,1e-05
1756,6qmd,IC50,170000.0,3.77,-5.14,1e-05
1757,3nq3,Kd,167000.0,3.78,-5.15,1e-05
1758,3qi3,IC50,164200.0,3.78,-5.16,1e-05
1759,4dhm,IC50,165000.0,3.78,-5.16,1e-05
1760,4klv,Kd,165300.0,3.78,-5.16,1e-05
1761,4tnw,Ki,167000.0,3.78,-5.15,1e-05
1762,5aqf,Kd,165000.0,3.78,-5.16,1e-05
1763,6g0v,Kd,166000.0,3.78,-5.15,1e-05
1764,1wbv,IC50,162000.0,3.79,-5.17,1e-05
1765,2clk,Kd,164000.0,3.79,-5.16,1e-05
1766,2xtk,IC50,164000.0,3.79,-5.16,1e-05
1767,4xqb,Kd,163400.0,3.79,-5.16,1e-05
1768,5etf,Kd,161500.0,3.79,-5.17,1e-05
1769,5mos,Kd,163000.0,3.79,-5.16,1e-05
1770,6g2a,IC50,164000.0,3.79,-5.16,1e-05
1771,1kug,Ki,160000.0,3.80,-5.18,1e-05
1772,1li6,Kd,160000.0,3.80,-5.18,1e-05
1773,1nje,Kd,160000.0,3.80,-5.18,1e-05
1774,1ybo,Kd,160000.0,3.80,-5.18,1e-05
1775,2ggd,IC50,160000.0,3.80,-5.18,1e-05
1776,2hb1,Ki,160000.0,3.80,-5.18,1e-05
1777,3as3,IC50,160000.0,3.80,-5.18,1e-05
1778,3nfk,Kd,160000.0,3.80,-5.18,1e-05
1779,3q2m,Ki,159000.0,3.80,-5.18,1e-05
1780,3t09,Ki,160000.0,3.80,-5.18,1e-05
1781,3vv6,IC50,157000.0,3.80,-5.19,1e-05
1782,3zlx,IC50,157000.0,3.80,-5.19,1e-05
1783,4ajl,Kd,160000.0,3.80,-5.18,1e-05
1784,4odk,Kd,158000.0,3.80,-5.18,1e-05
1785,4umr,IC50,160000.0,3.80,-5.18,1e-05
1786,4yb7,Kd,158000.0,3.80,-5.18,1e-05
1787,5aib,IC50,160000.0,3.80,-5.18,1e-05
1788,5ech,Kd,160000.0,3.80,-5.18,1e-05
1789,5eci,Kd,160000.0,3.80,-5.18,1e-05
1790,5h1t,Kd,160000.0,3.80,-5.18,1e-05
1791,5lg3,IC50,158000.0,3.80,-5.18,1e-05
1792,5qax,Kd,160000.0,3.80,-5.18,1e-05
1793,5qb0,Kd,159000.0,3.80,-5.18,1e-05
1794,5uf0,Ki,160000.0,3.80,-5.18,1e-05
1795,6bnh,Kd,158000.0,3.80,-5.18,1e-05
1796,6g2b,Kd,160000.0,3.80,-5.18,1e-05
1797,6pi1,IC50,160000.0,3.80,-5.18,1e-05
1798,1mxl,Kd,154000.0,3.81,-5.2,1e-05
1799,2hu6,Kd,154000.0,3.81,-5.2,1e-05
1800,2jup,Kd,156000.0,3.81,-5.19,1e-05
1801,2o9a,Kd,156200.0,3.81,-5.19,1e-05
1802,2ou7,IC50,155000.0,3.81,-5.19,1e-05
1803,3ai8,Ki,154400.0,3.81,-5.2,1e-05
1804,3lce,IC50,156000.0,3.81,-5.19,1e-05
1805,4q9s,IC50,156000.0,3.81,-5.19,1e-05
1806,5wbf,Kd,155000.0,3.81,-5.19,1e-05
1807,6irt,IC50,155100.0,3.81,-5.19,1e-05
1808,1hn4,Kd,150000.0,3.82,-5.21,1e-05
1809,2gfj,IC50,150000.0,3.82,-5.21,1e-05
1810,3g2h,Ki,151300.0,3.82,-5.21,1e-05
1811,3sgt,IC50,150000.0,3.82,-5.21,1e-05
1812,3tiz,IC50,150000.0,3.82,-5.21,1e-05
1813,3ud5,Kd,150000.0,3.82,-5.21,1e-05
1814,4aba,Kd,153000.0,3.82,-5.2,1e-05
1815,4bks,Kd,150000.0,3.82,-5.21,1e-05
1816,4egi,IC50,150000.0,3.82,-5.21,1e-05
1817,4fl3,Kd,150000.0,3.82,-5.21,1e-05
1818,4keq,Ki,150000.0,3.82,-5.21,1e-05
1819,4mmm,Kd,150000.0,3.82,-5.21,1e-05
1820,4y2t,IC50,150000.0,3.82,-5.21,1e-05
1821,5d7e,Kd,150600.0,3.82,-5.21,1e-05
1822,5qai,Kd,150000.0,3.82,-5.21,1e-05
1823,5vfm,Kd,150000.0,3.82,-5.21,1e-05
1824,6e1z,Kd,150000.0,3.82,-5.21,1e-05
1825,6ipl,Kd,153000.0,3.82,-5.2,1e-05
1826,6mt4,Kd,150500.0,3.82,-5.21,1e-05
1827,1r0x,Kd,149000.0,3.83,-5.22,1e-05
1828,1r10,Kd,149000.0,3.83,-5.22,1e-05
1829,1yhm,IC50,147000.0,3.83,-5.23,1e-05
1830,2osf,Ki,148000.0,3.83,-5.22,1e-05
1831,4ozo,Ki,147000.0,3.83,-5.23,1e-05
1832,6f5w,Kd,149000.0,3.83,-5.22,1e-05
1833,1bky,Kd,144000.0,3.84,-5.24,1e-05
1834,1j15,Ki,143000.0,3.84,-5.24,1e-05
1835,1j16,Ki,143000.0,3.84,-5.24,1e-05
1836,1utj,Kd,144000.0,3.84,-5.24,1e-05
1837,2k4i,Kd,143000.0,3.84,-5.24,1e-05
1838,3ck8,Kd,146000.0,3.84,-5.23,1e-05
1839,3lzz,Kd,146000.0,3.84,-5.23,1e-05
1840,3ril,IC50,146000.0,3.84,-5.23,1e-05
1841,4bt9,Kd,143500.0,3.84,-5.24,1e-05
1842,4ce2,Kd,144000.0,3.84,-5.24,1e-05
1843,4d9p,IC50,145000.0,3.84,-5.23,1e-05
1844,4kv9,Kd,146000.0,3.84,-5.23,1e-05
1845,5acw,Kd,145000.0,3.84,-5.23,1e-05
1846,5mnn,Kd,143000.0,3.84,-5.24,1e-05
1847,5mno,Kd,143000.0,3.84,-5.24,1e-05
1848,5mo2,Kd,143000.0,3.84,-5.24,1e-05
1849,5qah,Kd,144000.0,3.84,-5.24,1e-05
1850,6eks,IC50,144000.0,3.84,-5.24,1e-05
1851,1n1t,Ki,140000.0,3.85,-5.25,1e-05
1852,1n1v,Ki,140000.0,3.85,-5.25,1e-05
1853,1sre,Kd,140000.0,3.85,-5.25,1e-05
1854,1vcu,Ki,140000.0,3.85,-5.25,1e-05
1855,2ncz,Kd,140500.0,3.85,-5.25,1e-05
1856,2vhq,Kd,140000.0,3.85,-5.25,1e-05
1857,2wzs,Ki,140000.0,3.85,-5.25,1e-05
1858,2yb0,Kd,140000.0,3.85,-5.25,1e-05
1859,3kqo,Kd,140000.0,3.85,-5.25,1e-05
1860,3mv0,Ki,140000.0,3.85,-5.25,1e-05
1861,3wq5,Ki,140000.0,3.85,-5.25,1e-05
1862,4ivk,Ki,140000.0,3.85,-5.25,1e-05
1863,4kiu,Ki,140000.0,3.85,-5.25,1e-05
1864,5btv,Kd,140000.0,3.85,-5.25,1e-05
1865,5dhp,Ki,140000.0,3.85,-5.25,1e-05
1866,5qat,Kd,140000.0,3.85,-5.25,1e-05
1867,5tha,Kd,140000.0,3.85,-5.25,1e-05
1868,5wkh,Kd,142500.0,3.85,-5.24,1e-05
1869,6czd,Ki,140000.0,3.85,-5.25,1e-05
1870,6ovz,Ki,140000.0,3.85,-5.25,1e-05
1871,6pg8,Kd,140000.0,3.85,-5.25,1e-05
1872,3lbz,Kd,138000.0,3.86,-5.26,1e-05
1873,3rtx,Kd,139000.0,3.86,-5.26,1e-05
1874,3spf,Ki,138000.0,3.86,-5.26,1e-05
1875,4bnt,IC50,137690.0,3.86,-5.26,1e-05
1876,4i9u,Kd,137000.0,3.86,-5.27,1e-05
1877,5dtq,IC50,139000.0,3.86,-5.26,1e-05
1878,5g4m,Kd,138000.0,3.86,-5.26,1e-05
1879,5ldm,Kd,139000.0,3.86,-5.26,1e-05
1880,5oh9,Ki,137000.0,3.86,-5.27,1e-05
1881,5wxg,Kd,137000.0,3.86,-5.27,1e-05
1882,5ylj,Kd,139300.0,3.86,-5.26,1e-05
1883,6gjl,Kd,139000.0,3.86,-5.26,1e-05
1884,1aj7,Kd,135000.0,3.87,-5.28,1e-05
1885,1v16,Kd,134800.0,3.87,-5.28,1e-05
1886,2f6y,IC50,134800.0,3.87,-5.28,1e-05
1887,2y55,Ki,134000.0,3.87,-5.28,1e-05
1888,3g2l,Ki,135900.0,3.87,-5.27,1e-05
1889,3h03,IC50,135000.0,3.87,-5.28,1e-05
1890,3npa,IC50,136400.0,3.87,-5.27,1e-05
1891,3w5n,Kd,135000.0,3.87,-5.28,1e-05
1892,3wjw,Ki,134000.0,3.87,-5.28,1e-05
1893,4ab8,Kd,136000.0,3.87,-5.27,1e-05
1894,4ijl,Kd,135000.0,3.87,-5.28,1e-05
1895,4nbk,Kd,136000.0,3.87,-5.27,1e-05
1896,5iyv,Kd,135000.0,3.87,-5.28,1e-05
1897,5oh3,Ki,136000.0,3.87,-5.27,1e-05
1898,5wkf,Kd,136000.0,3.87,-5.27,1e-05
1899,6b7f,Kd,136000.0,3.87,-5.27,1e-05
1900,6gji,Kd,135000.0,3.87,-5.28,1e-05
1901,3dda,IC50,133000.0,3.88,-5.28,1e-05
1902,3si4,Ki,132200.0,3.88,-5.29,1e-05
1903,4mjp,Ki,131000.0,3.88,-5.29,1e-05
1904,4prb,Kd,131500.0,3.88,-5.29,1e-05
1905,5afk,IC50,132000.0,3.88,-5.29,1e-05
1906,5eqe,Kd,132000.0,3.88,-5.29,1e-05
1907,5lm4,Kd,131000.0,3.88,-5.29,1e-05
1908,5mk1,Kd,132000.0,3.88,-5.29,1e-05
1909,6klk,Kd,133200.0,3.88,-5.28,1e-05
1910,6mt6,Kd,133000.0,3.88,-5.28,1e-05
1911,1m0q,Ki,130000.0,3.89,-5.3,1e-05
1912,1xfv,Kd,130000.0,3.89,-5.3,1e-05
1913,2ctc,Ki,130000.0,3.89,-5.3,1e-05
1914,2x85,Kd,129000.0,3.89,-5.3,1e-05
1915,2xiz,IC50,130000.0,3.89,-5.3,1e-05
1916,3iae,Ki,130000.0,3.89,-5.3,1e-05
1917,3obx,Kd,130000.0,3.89,-5.3,1e-05
1918,3src,IC50,130000.0,3.89,-5.3,1e-05
1919,3ti1,IC50,130000.0,3.89,-5.3,1e-05
1920,3u4i,IC50,129000.0,3.89,-5.3,1e-05
1921,3umo,Ki,129000.0,3.89,-5.3,1e-05
1922,4aj4,Kd,130000.0,3.89,-5.3,1e-05
1923,4dgb,Kd,130000.0,3.89,-5.3,1e-05
1924,4dhn,IC50,128000.0,3.89,-5.31,1e-05
1925,4lqy,IC50,129000.0,3.89,-5.3,1e-05
1926,4nl1,Kd,130000.0,3.89,-5.3,1e-05
1927,4ufk,Ki,130000.0,3.89,-5.3,1e-05
1928,5etu,Kd,130000.0,3.89,-5.3,1e-05
1929,5iu6,Ki,130000.0,3.89,-5.3,1e-05
1930,5kde,IC50,130000.0,3.89,-5.3,1e-05
1931,6ckl,IC50,130000.0,3.89,-5.3,1e-05
1932,1avn,Kd,125000.0,3.90,-5.32,1e-05
1933,1exw,Ki,125000.0,3.90,-5.32,1e-05
1934,1slg,Kd,125000.0,3.90,-5.32,1e-05
1935,2gvv,Ki,125000.0,3.90,-5.32,1e-05
1936,2qw1,Ki,125000.0,3.90,-5.32,1e-05
1937,2rkm,Ki,125000.0,3.90,-5.32,1e-05
1938,2vhj,Kd,125000.0,3.90,-5.32,1e-05
1939,2vuk,Kd,125000.0,3.90,-5.32,1e-05
1940,2wor,Kd,125000.0,3.90,-5.32,1e-05
1941,2wos,Kd,125000.0,3.90,-5.32,1e-05
1942,2xel,IC50,126600.0,3.90,-5.31,1e-05
1943,2xpc,Ki,125000.0,3.90,-5.32,1e-05
1944,3wk7,IC50,127000.0,3.90,-5.31,1e-05
1945,3zj8,Ki,127000.0,3.90,-5.31,1e-05
1946,3zvw,Ki,125000.0,3.90,-5.32,1e-05
1947,4k5n,Ki,127000.0,3.90,-5.31,1e-05
1948,4kqq,IC50,126000.0,3.90,-5.32,1e-05
1949,4kqr,IC50,126000.0,3.90,-5.32,1e-05
1950,4men,IC50,125000.0,3.90,-5.32,1e-05
1951,4n9c,Kd,126000.0,3.90,-5.32,1e-05
1952,4qgi,Ki,125000.0,3.90,-5.32,1e-05
1953,5ai8,IC50,125600.0,3.90,-5.32,1e-05
1954,5lzj,IC50,125000.0,3.90,-5.32,1e-05
1955,5mli,IC50,125900.0,3.90,-5.32,1e-05
1956,5nzm,IC50,127000.0,3.90,-5.31,1e-05
1957,6c85,Ki,126000.0,3.90,-5.32,1e-05
1958,6cjj,Kd,125000.0,3.90,-5.32,1e-05
1959,9icd,Kd,125000.0,3.90,-5.32,1e-05
1960,1kuk,Ki,124000.0,3.91,-5.33,1e-05
1961,2oei,Kd,124000.0,3.91,-5.33,1e-05
1962,2vte,IC50,122000.0,3.91,-5.34,1e-05
1963,3l5b,Kd,123000.0,3.91,-5.33,1e-05
1964,5b1s,IC50,124000.0,3.91,-5.33,1e-05
1965,5qaa,Kd,123000.0,3.91,-5.33,1e-05
1966,6d1b,Ki,123700.0,3.91,-5.33,1e-05
1967,6min,Kd,124000.0,3.91,-5.33,1e-05
1968,1ahx,Kd,120000.0,3.92,-5.35,1e-05
1969,1pr5,Ki,120000.0,3.92,-5.35,1e-05
1970,2l8r,Ki,119300.0,3.92,-5.35,1e-05
1971,2vth,IC50,120000.0,3.92,-5.35,1e-05
1972,2yim,Kd,120000.0,3.92,-5.35,1e-05
1973,3ap4,Kd,120000.0,3.92,-5.35,1e-05
1974,3fgc,Kd,120000.0,3.92,-5.35,1e-05
1975,3gk4,Kd,120000.0,3.92,-5.35,1e-05
1976,3twp,Ki,119000.0,3.92,-5.35,1e-05
1977,3uih,Kd,121000.0,3.92,-5.34,1e-05
1978,3zhf,Kd,120000.0,3.92,-5.35,1e-05
1979,4i2w,Kd,120800.0,3.92,-5.34,1e-05
1980,4pd7,Kd,120000.0,3.92,-5.35,1e-05
1981,5axi,IC50,120000.0,3.92,-5.35,1e-05
1982,5hn7,IC50,120000.0,3.92,-5.35,1e-05
1983,5t1i,Kd,121500.0,3.92,-5.34,1e-05
1984,6g9x,Ki,120000.0,3.92,-5.35,1e-05
1985,6hzy,Ki,121000.0,3.92,-5.34,1e-05
1986,1h5v,Ki,117000.0,3.93,-5.36,1e-05
1987,2a5b,Kd,117000.0,3.93,-5.36,1e-05
1988,2cbz,Kd,118000.0,3.93,-5.36,1e-05
1989,3jvk,Kd,118000.0,3.93,-5.36,1e-05
1990,3qi4,IC50,117200.0,3.93,-5.36,1e-05
1991,4dho,IC50,118000.0,3.93,-5.36,1e-05
1992,6d49,Kd,118000.0,3.93,-5.36,1e-05
1993,6d4a,Kd,118000.0,3.93,-5.36,1e-05
1994,6g9i,Kd,118000.0,3.93,-5.36,1e-05
