,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
6720,1trd,Ki,4000.0,5.40,-7.36,0.00025
6723,1uvs,Ki,4000.0,5.40,-7.36,0.00025
6728,2i80,Ki,4000.0,5.40,-7.36,0.00025
6730,2qg2,Ki,4000.0,5.40,-7.36,0.00025
6740,3pch,Ki,4000.0,5.40,-7.36,0.00025
6744,4aph,Ki,4000.0,5.40,-7.36,0.00025
6746,4ij1,Ki,4000.0,5.40,-7.36,0.00025
6750,4nwd,Ki,3960.0,5.40,-7.37,0.00025
6765,5m2v,Ki,4000.0,5.40,-7.36,0.00025
6769,5yid,Ki,4000.0,5.40,-7.36,0.00025
6772,6r1d,Ki,4000.0,5.40,-7.36,0.00025
6780,1xxe,Ki,3900.0,5.41,-7.37,0.00026
6783,2j47,Ki,3900.0,5.41,-7.37,0.00026
6797,4u6z,Ki,3900.0,5.41,-7.37,0.00026
6798,4uma,Ki,3900.0,5.41,-7.37,0.00026
6804,5m7t,Ki,3900.0,5.41,-7.37,0.00026
6810,5y2i,Ki,3910.0,5.41,-7.37,0.00026
6816,1gja,Ki,3800.0,5.42,-7.39,0.00026
6826,3l4t,Ki,3800.0,5.42,-7.39,0.00026
6830,4fev,Ki,3800.0,5.42,-7.39,0.00026
6834,5iz9,Ki,3800.0,5.42,-7.39,0.00026
6840,6jws,Ki,3800.0,5.42,-7.39,0.00026
6842,6n96,Ki,3800.0,5.42,-7.39,0.00026
6851,7dhi,Ki,3800.0,5.42,-7.39,0.00026
6852,1fq7,Ki,3740.0,5.43,-7.4,0.00027
6853,1fw0,Ki,3690,5.43,-7.41,0.00027
6854,1gr2,Ki,3690.0,5.43,-7.41,0.00027
6855,1lbb,Ki,3690.0,5.43,-7.41,0.00027
6857,2anj,Ki,3690.0,5.43,-7.41,0.00027
6858,2qln,Ki,3700.0,5.43,-7.41,0.00027
6861,3k0k,Ki,3700.0,5.43,-7.41,0.00027
6864,3t9h,Ki,3690.0,5.43,-7.41,0.00027
6873,4u1o,Ki,3690.0,5.43,-7.41,0.00027
6874,4u1w,Ki,3690.0,5.43,-7.41,0.00027
6875,4u1x,Ki,3690.0,5.43,-7.41,0.00027
6876,4u1z,Ki,3690.0,5.43,-7.41,0.00027
6877,4u2q,Ki,3690.0,5.43,-7.41,0.00027
6878,4u5b,Ki,3690.0,5.43,-7.41,0.00027
6879,4u5d,Ki,3690.0,5.43,-7.41,0.00027
6880,4u5e,Ki,3690.0,5.43,-7.41,0.00027
6881,4u5f,Ki,3690.0,5.43,-7.41,0.00027
6899,1gi2,Ki,3600.0,5.44,-7.42,0.00028
6900,1gi3,Ki,3600.0,5.44,-7.42,0.00028
6903,1syi,Ki,3590,5.44,-7.42,0.00028
6904,2q6f,Ki,3600.0,5.44,-7.42,0.00028
6905,2wr8,Ki,3600.0,5.44,-7.42,0.00028
6906,3ggc,Ki,3600.0,5.44,-7.42,0.00028
6915,4dju,Ki,3600.0,5.44,-7.42,0.00028
6917,4j26,Ki,3640.0,5.44,-7.42,0.00027
6921,4rsp,Ki,3600.0,5.44,-7.42,0.00028
6926,5tp0,Ki,3660.0,5.44,-7.41,0.00027
6928,6buu,Ki,3600.0,5.44,-7.42,0.00028
6930,6d1u,Ki,3630.0,5.44,-7.42,0.00028
6935,6tl2,Ki,3600.0,5.44,-7.42,0.00028
6938,3en3,Ki,3570.0,5.45,-7.43,0.00028
6939,3kfm,Ki,3570.0,5.45,-7.43,0.00028
6940,3mi3,Ki,3560.0,5.45,-7.43,0.00028
6944,1anf,Ki,3500.0,5.46,-7.44,0.00029
6946,1ghx,Ki,3500.0,5.46,-7.44,0.00029
6949,1maa,Ki,3500.0,5.46,-7.44,0.00029
6951,1q65,Ki,3500.0,5.46,-7.44,0.00029
6961,4jft,Ki,3500.0,5.46,-7.44,0.00029
6963,4mvn,Ki,3500.0,5.46,-7.44,0.00029
6983,1g7f,Ki,3400.0,5.47,-7.46,0.00029
6984,1gi1,Ki,3400.0,5.47,-7.46,0.00029
6987,1o2s,Ki,3400.0,5.47,-7.46,0.00029
7007,5nn5,Ki,3400.0,5.47,-7.46,0.00029
7010,6c7w,Ki,3410,5.47,-7.45,0.00029
7059,5yib,Ki,3300.0,5.48,-7.47,0.0003
7063,6dd0,Ki,3300.0,5.48,-7.47,0.0003
7069,1pyn,Ki,3200.0,5.49,-7.49,0.00031
7073,2h4k,Ki,3200.0,5.49,-7.49,0.00031
7074,2ioa,Ki,3200.0,5.49,-7.49,0.00031
7075,2o0u,Ki,3200.0,5.49,-7.49,0.00031
7077,2uy5,Ki,3200.0,5.49,-7.49,0.00031
7078,3bmq,Ki,3200.0,5.49,-7.49,0.00031
7086,3t3g,Ki,3270.0,5.49,-7.48,0.00031
7090,4lv3,Ki,3200.0,5.49,-7.49,0.00031
7092,4u7v,Ki,3200.0,5.49,-7.49,0.00031
7105,6f29,Ki,3250.0,5.49,-7.48,0.00031
7108,6h7d,Ki,3200.0,5.49,-7.49,0.00031
7111,6t9p,Ki,3200.0,5.49,-7.49,0.00031
7115,2ajb,Ki,3140.0,5.50,-7.5,0.00032
7119,3tza,Ki,3150.0,5.50,-7.5,0.00032
7130,6s0e,Ki,3170.0,5.50,-7.5,0.00032
7132,1ggn,Ki,3100.0,5.51,-7.51,0.00032
7137,2wqp,Ki,3100.0,5.51,-7.51,0.00032
7144,3vgc,Ki,3110.0,5.51,-7.51,0.00032
7156,5iza,Ki,3120.0,5.51,-7.51,0.00032
7176,1a8i,Ki,3000.0,5.52,-7.53,0.00033
7178,1kc7,Ki,3000.0,5.52,-7.53,0.00033
7179,1lox,Ki,3000.0,5.52,-7.53,0.00033
7185,1ydr,Ki,3000.0,5.52,-7.53,0.00033
7186,2cht,Ki,3000.0,5.52,-7.53,0.00033
7193,2ydt,Ki,3000.0,5.52,-7.53,0.00033
7199,3iog,Ki,3000.0,5.52,-7.53,0.00033
7200,3t6y,Ki,3000.0,5.52,-7.53,0.00033
7203,3v0l,Ki,3000.0,5.52,-7.53,0.00033
7204,4de3,Ki,3000.0,5.52,-7.53,0.00033
7206,4en4,Ki,3000.0,5.52,-7.53,0.00033
7213,5hs3,Ki,3000.0,5.52,-7.53,0.00033
7223,5x5d,Ki,3000.0,5.52,-7.53,0.00033
7224,5x66,Ki,3000.0,5.52,-7.53,0.00033
7225,5x67,Ki,3000.0,5.52,-7.53,0.00033
7226,5yia,Ki,3000.0,5.52,-7.53,0.00033
7231,6dzy,Ki,3000.0,5.52,-7.53,0.00033
7236,6jvm,Ki,3000.0,5.52,-7.53,0.00033
7237,6oju,Ki,3000.0,5.52,-7.53,0.00033
7239,6q30,Ki,3000.0,5.52,-7.53,0.00033
7254,6ykn,Ki,2969.71,5.53,-7.54,0.00034
7256,1bjv,Ki,2900.0,5.54,-7.55,0.00034
7259,1kdw,Ki,2900.0,5.54,-7.55,0.00034
7278,4cva,Ki,2900.0,5.54,-7.55,0.00034
7282,4o0t,Ki,2900.0,5.54,-7.55,0.00034
7302,1g3d,Ki,2800.0,5.55,-7.57,0.00036
7306,2iuz,Ki,2800.0,5.55,-7.57,0.00036
7307,2wyn,Ki,2800.0,5.55,-7.57,0.00036
7310,3uzj,Ki,2820.0,5.55,-7.57,0.00035
7314,4kww,Ki,2800.0,5.55,-7.57,0.00036
7315,4p5e,Ki,2800.0,5.55,-7.57,0.00036
7316,4pqa,Ki,2800.0,5.55,-7.57,0.00036
7318,4wbg,Ki,2850.0,5.55,-7.56,0.00035
7321,5knu,Ki,2800.0,5.55,-7.57,0.00036
7332,6ouv,Ki,2800.0,5.55,-7.57,0.00036
7333,6qyk,Ki,2800.0,5.55,-7.57,0.00036
7345,6mxc,Ki,2730.0,5.56,-7.59,0.00037
7348,1jak,Ki,2700.0,5.57,-7.59,0.00037
7353,2np9,Ki,2700.0,5.57,-7.59,0.00037
7354,2onb,Ki,2700.0,5.57,-7.59,0.00037
7359,3uxl,Ki,2700.0,5.57,-7.59,0.00037
7360,3vtr,Ki,2714.0,5.57,-7.59,0.00037
7379,6g31,Ki,2700.0,5.57,-7.59,0.00037
7380,6hy7,Ki,2700.0,5.57,-7.59,0.00037
7383,6j8q,Ki,2700.0,5.57,-7.59,0.00037
7388,3su5,Ki,2635,5.58,-7.61,0.00038
7390,4tw8,Ki,2611.0,5.58,-7.61,0.00038
7394,1mfi,Ki,2600.0,5.59,-7.61,0.00038
7401,3sha,Ki,2600.0,5.59,-7.61,0.00038
7404,4cwn,Ki,2600.0,5.59,-7.61,0.00038
7418,5opr,Ki,2560.0,5.59,-7.62,0.00039
7421,5wg9,Ki,2600.0,5.59,-7.61,0.00038
7423,6esy,Ki,2600.0,5.59,-7.61,0.00038
7424,6fnr,Ki,2600.0,5.59,-7.61,0.00038
7431,6ssq,Ki,2590.0,5.59,-7.62,0.00039
7437,1fwe,Ki,2500.0,5.60,-7.64,0.0004
7438,1gi5,Ki,2500.0,5.60,-7.64,0.0004
7442,1vfn,Ki,2500.0,5.60,-7.64,0.0004
7446,2wca,Ki,2500.0,5.60,-7.64,0.0004
7450,3bl1,Ki,2520.0,5.60,-7.63,0.0004
7453,3fa3,Ki,2500.0,5.60,-7.64,0.0004
7455,3qce,Ki,2500.0,5.60,-7.64,0.0004
7456,3qcf,Ki,2500.0,5.60,-7.64,0.0004
7458,3u78,Ki,2500.0,5.60,-7.64,0.0004
7462,4os1,Ki,2500.0,5.60,-7.64,0.0004
7478,5osk,Ki,2500.0,5.60,-7.64,0.0004
7491,5ll7,Ki,2430.0,5.61,-7.65,0.00041
7494,6qs1,Ki,2430,5.61,-7.65,0.00041
7498,1ejn,Ki,2400.0,5.62,-7.66,0.00042
7507,3abu,Ki,2400.0,5.62,-7.66,0.00042
7517,4ddy,Ki,2400.0,5.62,-7.66,0.00042
7522,4iid,Ki,2400.0,5.62,-7.66,0.00042
7523,4j48,Ki,2410.0,5.62,-7.66,0.00041
7534,5iz8,Ki,2410.0,5.62,-7.66,0.00041
7537,5uv1,Ki,2400.0,5.62,-7.66,0.00042
7538,5wgp,Ki,2400,5.62,-7.66,0.00042
7543,6h29,Ki,2400.0,5.62,-7.66,0.00042
7547,6mby,Ki,2400.0,5.62,-7.66,0.00042
7554,3rf5,Ki,2370.0,5.63,-7.67,0.00042
7556,4fyr,Ki,2370.0,5.63,-7.67,0.00042
7561,1f57,Ki,2300.0,5.64,-7.69,0.00043
7564,1hlf,Ki,2300.0,5.64,-7.69,0.00043
7566,1lrt,Ki,2300.0,5.64,-7.69,0.00043
7568,1y3v,Ki,2300,5.64,-7.69,0.00043
7569,1y3y,Ki,2300,5.64,-7.69,0.00043
7570,1z9g,Ki,2300.0,5.64,-7.69,0.00043
7573,2ojg,Ki,2300.0,5.64,-7.69,0.00043
7574,2qlm,Ki,2300.0,5.64,-7.69,0.00043
7582,3fv7,Ki,2300.0,5.64,-7.69,0.00043
7586,3n86,Ki,2300.0,5.64,-7.69,0.00043
7595,4mbp,Ki,2300.0,5.64,-7.69,0.00043
7597,4zqt,Ki,2300.0,5.64,-7.69,0.00043
7612,6de9,Ki,2290.0,5.64,-7.69,0.00044
7615,6fmp,Ki,2265,5.64,-7.7,0.00044
7621,6s35,Ki,2300.0,5.64,-7.69,0.00043
7625,6y5o,Ki,2310.0,5.64,-7.68,0.00043
7628,1bp6,Ki,2260.0,5.65,-7.7,0.00044
7629,1bpj,Ki,2260.0,5.65,-7.7,0.00044
7631,1jmh,Ki,2260.0,5.65,-7.7,0.00044
7632,1lce,Ki,2260.0,5.65,-7.7,0.00044
7633,1tdc,Ki,2260.0,5.65,-7.7,0.00044
7634,1thy,Ki,2260.0,5.65,-7.7,0.00044
7635,1tsx,Ki,2260.0,5.65,-7.7,0.00044
7636,1tvu,Ki,2260.0,5.65,-7.7,0.00044
7637,1tvv,Ki,2260.0,5.65,-7.7,0.00044
7638,1tvw,Ki,2260.0,5.65,-7.7,0.00044
7639,1vza,Ki,2260.0,5.65,-7.7,0.00044
7640,1vzb,Ki,2260.0,5.65,-7.7,0.00044
7641,1vze,Ki,2260.0,5.65,-7.7,0.00044
7642,2g86,Ki,2260.0,5.65,-7.7,0.00044
7643,2g89,Ki,2260.0,5.65,-7.7,0.00044
7644,2g8a,Ki,2260.0,5.65,-7.7,0.00044
7645,2g8d,Ki,2260.0,5.65,-7.7,0.00044
7646,2tdm,Ki,2260.0,5.65,-7.7,0.00044
7647,3bnz,Ki,2260.0,5.65,-7.7,0.00044
7648,3byx,Ki,2260.0,5.65,-7.7,0.00044
7649,3bz0,Ki,2260.0,5.65,-7.7,0.00044
7650,3c06,Ki,2260.0,5.65,-7.7,0.00044
7651,3c0a,Ki,2260.0,5.65,-7.7,0.00044
7653,3sn8,Ki,2240.0,5.65,-7.7,0.00045
7666,1n5r,Ki,2200.0,5.66,-7.71,0.00045
7667,1nhu,Ki,2200.0,5.66,-7.71,0.00045
7668,1nhv,Ki,2200.0,5.66,-7.71,0.00045
7672,2aod,Ki,2170.0,5.66,-7.72,0.00046
7674,2erz,Ki,2200.0,5.66,-7.71,0.00045
7677,2op9,Ki,2200.0,5.66,-7.71,0.00045
7679,2x97,Ki,2200,5.66,-7.71,0.00045
7686,3mke,Ki,2200.0,5.66,-7.71,0.00045
7697,4jls,Ki,2200.0,5.66,-7.71,0.00045
7710,5c28,Ki,2200.0,5.66,-7.71,0.00045
7717,5m4k,Ki,2170.0,5.66,-7.72,0.00046
7721,6cjv,Ki,2200,5.66,-7.71,0.00045
7725,6hx5,Ki,2200.0,5.66,-7.71,0.00045
7727,6jaw,Ki,2180.0,5.66,-7.72,0.00046
7741,2h15,Ki,2135,5.67,-7.73,0.00047
7743,2pqz,Ki,2150.0,5.67,-7.73,0.00047
7744,2qwf,Ki,2160.0,5.67,-7.72,0.00046
7751,6f28,Ki,2150.0,5.67,-7.73,0.00047
7757,1gnn,Ki,2100,5.68,-7.74,0.00048
7760,1pwu,Ki,2100.0,5.68,-7.74,0.00048
7762,2an5,Ki,2100.0,5.68,-7.74,0.00048
7766,2q8z,Ki,2100.0,5.68,-7.74,0.00048
7769,2vr4,Ki,2100.0,5.68,-7.74,0.00048
7775,3oil,Ki,2100,5.68,-7.74,0.00048
7783,4jfj,Ki,2100.0,5.68,-7.74,0.00048
7786,4mm9,Ki,2070,5.68,-7.75,0.00048
7787,4q9y,Ki,2100.0,5.68,-7.74,0.00048
7788,4wku,Ki,2100.0,5.68,-7.74,0.00048
7811,6jn4,Ki,2020.0,5.69,-7.76,0.0005
7813,1a46,Ki,2000,5.70,-7.77,0.0005
7817,1egh,Ki,2000.0,5.70,-7.77,0.0005
7819,1g98,Ki,2000.0,5.70,-7.77,0.0005
7820,1g9r,Ki,2000.0,5.70,-7.77,0.0005
7822,1i48,Ki,2000.0,5.70,-7.77,0.0005
7823,1jsv,Ki,2000.0,5.70,-7.77,0.0005
7824,1n1m,Ki,2000.0,5.70,-7.77,0.0005
7830,2a14,Ki,2000.0,5.70,-7.77,0.0005
7832,2avm,Ki,2000.0,5.70,-7.77,0.0005
7833,2bgn,Ki,2000.0,5.70,-7.77,0.0005
7836,2f2h,Ki,2000.0,5.70,-7.77,0.0005
7848,2ya6,Ki,2000.0,5.70,-7.77,0.0005
7850,3acx,Ki,2000.0,5.70,-7.77,0.0005
7852,3bar,Ki,2000.0,5.70,-7.77,0.0005
7854,3d4y,Ki,2000.0,5.70,-7.77,0.0005
7861,3kku,Ki,2000.0,5.70,-7.77,0.0005
7865,3srg,Ki,2000.0,5.70,-7.77,0.0005
7869,4bs0,Ki,2000.0,5.70,-7.77,0.0005
7871,4f22,Ki,1980.0,5.70,-7.78,0.00051
7872,4f31,Ki,1980.0,5.70,-7.78,0.00051
7873,4f39,Ki,1980,5.70,-7.78,0.00051
7874,4f3g,Ki,1980.0,5.70,-7.78,0.00051
7877,4j28,Ki,2000.0,5.70,-7.77,0.0005
7879,4l2l,Ki,2000.0,5.70,-7.77,0.0005
7889,5dhq,Ki,2000.0,5.70,-7.77,0.0005
7903,5wei,Ki,2000.0,5.70,-7.77,0.0005
7908,6eip,Ki,2015,5.70,-7.77,0.0005
7913,6jay,Ki,1990.0,5.70,-7.77,0.0005
7924,7gch,Ki,2000.0,5.70,-7.77,0.0005
7925,9lpr,Ki,2000,5.70,-7.77,0.0005
7928,2uz9,Ki,1960.0,5.71,-7.78,0.00051
7932,3t3h,Ki,1940.0,5.71,-7.79,0.00052
7934,4mny,Ki,1960.0,5.71,-7.78,0.00051
7940,6q60,Ki,1970.0,5.71,-7.78,0.00051
7944,2hob,Ki,1900.0,5.72,-7.8,0.00053
7945,2qg0,Ki,1900.0,5.72,-7.8,0.00053
7950,3jvr,Ki,1890.0,5.72,-7.8,0.00053
7953,3shc,Ki,1900.0,5.72,-7.8,0.00053
7955,3tne,Ki,1900.0,5.72,-7.8,0.00053
7973,4zw6,Ki,1900.0,5.72,-7.8,0.00053
7975,5czk,Ki,1900.0,5.72,-7.8,0.00053
7994,3bqc,Ki,1850.0,5.73,-7.82,0.00054
7995,3m3z,Ki,1850.0,5.73,-7.82,0.00054
7996,3pzh,Ki,1850.0,5.73,-7.82,0.00054
7998,4j44,Ki,1870.0,5.73,-7.81,0.00053
8008,1g3b,Ki,1800.0,5.74,-7.83,0.00056
8010,1o32,Ki,1800.0,5.74,-7.83,0.00056
8011,1o33,Ki,1800.0,5.74,-7.83,0.00056
8012,1o34,Ki,1800.0,5.74,-7.83,0.00056
8013,1o5e,Ki,1800.0,5.74,-7.83,0.00056
8015,1zdp,Ki,1800.0,5.74,-7.83,0.00056
8016,1zyr,Ki,1800.0,5.74,-7.83,0.00056
8017,2b1v,Ki,1800.0,5.74,-7.83,0.00056
8019,2flb,Ki,1800.0,5.74,-7.83,0.00056
8029,3g9n,Ki,1800.0,5.74,-7.83,0.00056
8032,3jyj,Ki,1800.0,5.74,-7.83,0.00056
8037,3pb7,Ki,1817.0,5.74,-7.83,0.00055
8043,3v7c,Ki,1830.0,5.74,-7.82,0.00055
8044,3wz7,Ki,1800.0,5.74,-7.83,0.00056
8062,4o2b,Ki,1800.0,5.74,-7.83,0.00056
8106,2ya8,Ki,1770.0,5.75,-7.84,0.00056
8107,3a9e,Ki,1790.0,5.75,-7.84,0.00056
8116,5jn7,Ki,1770.0,5.75,-7.84,0.00056
8124,6e6m,Ki,1786.5,5.75,-7.84,0.00056
8133,4a95,Ki,1730.0,5.76,-7.86,0.00058
8134,4mnw,Ki,1720.0,5.76,-7.86,0.00058
8136,4nwc,Ki,1740.0,5.76,-7.85,0.00057
8142,6jav,Ki,1720.0,5.76,-7.86,0.00058
8147,1kds,Ki,1700.0,5.77,-7.87,0.00059
8148,1o5b,Ki,1700.0,5.77,-7.87,0.00059
8149,1q66,Ki,1700.0,5.77,-7.87,0.00059
8150,1ur9,Ki,1700.0,5.77,-7.87,0.00059
8152,1y3w,Ki,1680,5.77,-7.87,0.0006
8157,2psx,Ki,1700.0,5.77,-7.87,0.00059
8162,3cso,Ki,1700.0,5.77,-7.87,0.00059
8174,4j45,Ki,1700.0,5.77,-7.87,0.00059
8176,4mbf,Ki,1700.0,5.77,-7.87,0.00059
8184,4um1,Ki,1700,5.77,-7.87,0.00059
8191,5gwa,Ki,1710.0,5.77,-7.86,0.00058
8195,5nw7,Ki,1700.0,5.77,-7.87,0.00059
8197,5uvz,Ki,1700.0,5.77,-7.87,0.00059
8201,6eij,Ki,1680,5.77,-7.87,0.0006
8212,2x7s,Ki,1660,5.78,-7.88,0.0006
8230,2y5h,Ki,1620,5.79,-7.89,0.00062
8237,6ag3,Ki,1630.0,5.79,-7.89,0.00061
8241,1a8t,Ki,1600.0,5.80,-7.9,0.00063
8243,1dub,Ki,1600.0,5.80,-7.9,0.00063
8244,1g3c,Ki,1600.0,5.80,-7.9,0.00063
8248,1kpm,Ki,1590.0,5.80,-7.91,0.00063
8250,1ppm,Ki,1600,5.80,-7.9,0.00063
8258,3fyz,Ki,1600.0,5.80,-7.9,0.00063
8261,3k16,Ki,1600.0,5.80,-7.9,0.00063
8262,3mbz,Ki,1600.0,5.80,-7.9,0.00063
8269,4g8v,Ki,1600.0,5.80,-7.9,0.00063
8275,4rhx,Ki,1600.0,5.80,-7.9,0.00063
8288,5kyk,Ki,1600.0,5.80,-7.9,0.00063
8299,5w3i,Ki,1600.0,5.80,-7.9,0.00063
8309,6jwv,Ki,1600.0,5.80,-7.9,0.00063
8320,7a54,Ki,1600.0,5.80,-7.9,0.00063
8334,11gs,Ki,1500.0,5.82,-7.94,0.00067
8337,1hdq,Ki,1500.0,5.82,-7.94,0.00067
8338,1kav,Ki,1500.0,5.82,-7.94,0.00067
8340,1lqe,Ki,1507,5.82,-7.94,0.00066
8343,1qm5,Ki,1500.0,5.82,-7.94,0.00067
8360,3b7i,Ki,1500.0,5.82,-7.94,0.00067
8362,3c13,Ki,1500.0,5.82,-7.94,0.00067
8368,3gss,Ki,1500.0,5.82,-7.94,0.00067
8374,3q9w,Ki,1500.0,5.82,-7.94,0.00067
8375,3q9x,Ki,1500.0,5.82,-7.94,0.00067
8377,3qqs,Ki,1500.0,5.82,-7.94,0.00067
8378,3wz8,Ki,1500.0,5.82,-7.94,0.00067
8380,4dld,Ki,1500.0,5.82,-7.94,0.00067
8381,4e9u,Ki,1500.0,5.82,-7.94,0.00067
8382,4imq,Ki,1500.0,5.82,-7.94,0.00067
8386,4p5d,Ki,1500.0,5.82,-7.94,0.00067
8395,4z84,Ki,1500,5.82,-7.94,0.00067
8398,5d2r,Ki,1500.0,5.82,-7.94,0.00067
8430,4do5,Ki,1480.0,5.83,-7.95,0.00068
8434,5x5g,Ki,1490.0,5.83,-7.94,0.00067
8435,6hb5,Ki,1484,5.83,-7.95,0.00067
8436,6te2,Ki,1470.0,5.83,-7.95,0.00068
8438,3sm1,Ki,1442,5.84,-7.96,0.00069
8451,6s1s,Ki,1450.0,5.84,-7.96,0.00069
8452,6tzi,Ki,1460.0,5.84,-7.96,0.00068
8454,1bdl,Ki,1410.0,5.85,-7.98,0.00071
8456,1k4g,Ki,1400.0,5.85,-7.98,0.00071
8457,1ny0,Ki,1400.0,5.85,-7.98,0.00071
8458,1o2u,Ki,1400.0,5.85,-7.98,0.00071
8459,1o2v,Ki,1400.0,5.85,-7.98,0.00071
8460,1o2w,Ki,1400.0,5.85,-7.98,0.00071
8461,1o2x,Ki,1400.0,5.85,-7.98,0.00071
8462,1o2y,Ki,1400.0,5.85,-7.98,0.00071
8464,1q54,Ki,1400.0,5.85,-7.98,0.00071
8465,1q63,Ki,1400.0,5.85,-7.98,0.00071
8466,1qbn,Ki,1400,5.85,-7.98,0.00071
8477,2oc7,Ki,1400.0,5.85,-7.98,0.00071
8478,2pu1,Ki,1400.0,5.85,-7.98,0.00071
8479,2r3t,Ki,1400.0,5.85,-7.98,0.00071
8481,2z94,Ki,1400.0,5.85,-7.98,0.00071
8487,3ehy,Ki,1400.0,5.85,-7.98,0.00071
8492,4b6r,Ki,1420,5.85,-7.97,0.0007
8512,5hj9,Ki,1400.0,5.85,-7.98,0.00071
8515,5jf8,Ki,1428,5.85,-7.97,0.0007
8516,5knr,Ki,1400.0,5.85,-7.98,0.00071
8521,5ndf,Ki,1400.0,5.85,-7.98,0.00071
8522,5oq8,Ki,1410.0,5.85,-7.98,0.00071
8525,5wf3,Ki,1400.0,5.85,-7.98,0.00071
8529,6d18,Ki,1400.0,5.85,-7.98,0.00071
8535,6jwr,Ki,1400.0,5.85,-7.98,0.00071
8536,6npf,Ki,1400.0,5.85,-7.98,0.00071
8538,6pvv,Ki,1400.0,5.85,-7.98,0.00071
8540,6uel,Ki,1400.0,5.85,-7.98,0.00071
8544,2v6n,Ki,1380.0,5.86,-7.99,0.00072
8568,5za7,Ki,1356,5.87,-8.0,0.00074
8570,6jmb,Ki,1350.0,5.87,-8.0,0.00074
8571,6jyp,Ki,1360.0,5.87,-8.0,0.00074
8573,1u6q,Ki,1310.0,5.88,-8.02,0.00076
8575,3kjq,Ki,1320.0,5.88,-8.02,0.00076
8592,6rw1,Ki,1305,5.88,-8.02,0.00077
8595,1e1x,Ki,1300.0,5.89,-8.03,0.00077
8596,1ett,Ki,1300.0,5.89,-8.03,0.00077
8602,2brm,Ki,1300.0,5.89,-8.03,0.00077
8604,2eg7,Ki,1300.0,5.89,-8.03,0.00077
8611,2qlb,Ki,1300.0,5.89,-8.03,0.00077
8613,2tmn,Ki,1300.0,5.89,-8.03,0.00077
8615,2xas,Ki,1300.0,5.89,-8.03,0.00077
8626,3qgw,Ki,1300.0,5.89,-8.03,0.00077
8627,3u9c,Ki,1300.0,5.89,-8.03,0.00077
8634,4de0,Ki,1300.0,5.89,-8.03,0.00077
8635,4e28,Ki,1300.0,5.89,-8.03,0.00077
8637,4gpl,Ki,1300.0,5.89,-8.03,0.00077
8640,4iu0,Ki,1300.0,5.89,-8.03,0.00077
8645,4uat,Ki,1300.0,5.89,-8.03,0.00077
8646,4uau,Ki,1300.0,5.89,-8.03,0.00077
8655,5is0,Ki,1300.0,5.89,-8.03,0.00077
8658,5nps,Ki,1300.0,5.89,-8.03,0.00077
8661,5t8p,Ki,1280.0,5.89,-8.03,0.00078
8666,5yic,Ki,1300.0,5.89,-8.03,0.00077
8669,6dpx,Ki,1300.0,5.89,-8.03,0.00077
8682,6peu,Ki,1300.0,5.89,-8.03,0.00077
8686,6td1,Ki,1300.0,5.89,-8.03,0.00077
8688,1v2n,Ki,1250.0,5.90,-8.05,0.0008
8691,3old,Ki,1254.9,5.90,-8.05,0.0008
8696,4lkt,Ki,1260.0,5.90,-8.04,0.00079
8702,5fhn,Ki,1270.0,5.90,-8.04,0.00079
8705,5jha,Ki,1264,5.90,-8.04,0.00079
8714,6ykw,Ki,1260.73,5.90,-8.04,0.00079
8720,3ebp,Ki,1240.0,5.91,-8.05,0.00081
8729,6bt6,Ki,1230.0,5.91,-8.06,0.00081
8731,7ap3,Ki,1232.2,5.91,-8.06,0.00081
8733,1a4w,Ki,1200.0,5.92,-8.07,0.00083
8736,1jao,Ki,1200.0,5.92,-8.07,0.00083
8739,1ndv,Ki,1200,5.92,-8.07,0.00083
8740,1o0h,Ki,1200.0,5.92,-8.07,0.00083
8742,1pph,Ki,1200.0,5.92,-8.07,0.00083
8743,1qf2,Ki,1200,5.92,-8.07,0.00083
8747,1vgc,Ki,1200.0,5.92,-8.07,0.00083
8748,1yds,Ki,1200.0,5.92,-8.07,0.00083
8750,1yms,Ki,1200.0,5.92,-8.07,0.00083
8762,3jq7,Ki,1200.0,5.92,-8.07,0.00083
8768,3r4m,Ki,1200.0,5.92,-8.07,0.00083
8772,3zv7,Ki,1200.0,5.92,-8.07,0.00083
8773,3zvt,Ki,1200.0,5.92,-8.07,0.00083
8782,4hz5,Ki,1200.0,5.92,-8.07,0.00083
8783,4kyh,Ki,1200.0,5.92,-8.07,0.00083
8786,4mdq,Ki,1200.0,5.92,-8.07,0.00083
8811,5owh,Ki,1200.0,5.92,-8.07,0.00083
8812,5owl,Ki,1200.0,5.92,-8.07,0.00083
8825,6pit,Ki,1190.0,5.92,-8.08,0.00084
8832,6vc2,Ki,1200.0,5.92,-8.07,0.00083
8834,1fv0,Ki,1180.0,5.93,-8.08,0.00085
8837,2zg0,Ki,1170.0,5.93,-8.09,0.00085
8838,2zhf,Ki,1180.0,5.93,-8.08,0.00085
8844,6ej3,Ki,1179,5.93,-8.08,0.00085
8849,3lmk,Ki,1160.0,5.94,-8.09,0.00086
8862,5y13,Ki,1160.0,5.94,-8.09,0.00086
8863,6rvl,Ki,1148,5.94,-8.1,0.00087
8868,4rhy,Ki,1130.0,5.95,-8.11,0.00088
8869,5a6k,Ki,1130,5.95,-8.11,0.00088
8873,5mgi,Ki,1130.0,5.95,-8.11,0.00088
