,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
5526,1rlq,Kd,8000.0,5.10,-6.95,0.00013
5527,1t4j,IC50,8000.0,5.10,-6.95,0.00013
5528,1v0k,Ki,8000.0,5.10,-6.95,0.00013
5529,1v0m,Ki,8000.0,5.10,-6.95,0.00013
5530,1vj6,Kd,8000.0,5.10,-6.95,0.00013
5531,1w7g,Ki,8000.0,5.10,-6.95,0.00013
5532,1x8s,Kd,8000.0,5.10,-6.95,0.00013
5533,1yvx,IC50,8000.0,5.10,-6.95,0.00013
5534,1zaj,IC50,8000.0,5.10,-6.95,0.00013
5535,2am2,IC50,8000.0,5.10,-6.95,0.00013
5536,2d1x,IC50,7900.0,5.10,-6.96,0.00013
5537,2h5a,Kd,8000.0,5.10,-6.95,0.00013
5538,2m41,Kd,8000.0,5.10,-6.95,0.00013
5539,2pnx,Kd,7900.0,5.10,-6.96,0.00013
5540,2qrq,Ki,7900.0,5.10,-6.96,0.00013
5541,2r02,Kd,8000.0,5.10,-6.95,0.00013
5542,2r9w,Ki,8000.0,5.10,-6.95,0.00013
5543,3bxs,Ki,8000.0,5.10,-6.95,0.00013
5544,3gy4,Kd,8000.0,5.10,-6.95,0.00013
5545,3h22,IC50,8000.0,5.10,-6.95,0.00013
5546,3nif,IC50,8000.0,5.10,-6.95,0.00013
5547,3p4v,Ki,8000.0,5.10,-6.95,0.00013
5548,3qw8,IC50,8000.0,5.10,-6.95,0.00013
5549,3syr,Ki,7900.0,5.10,-6.96,0.00013
5550,3u3f,Kd,8000.0,5.10,-6.95,0.00013
5551,3ujb,Kd,7900.0,5.10,-6.96,0.00013
5552,3vp2,IC50,8020.0,5.10,-6.95,0.00012
5553,3zvy,Kd,7900.0,5.10,-6.96,0.00013
5554,4b77,IC50,7900.0,5.10,-6.96,0.00013
5555,4cdr,Kd,7900.0,5.10,-6.96,0.00013
5556,4dcs,Kd,8000.0,5.10,-6.95,0.00013
5557,4ejf,IC50,8000.0,5.10,-6.95,0.00013
5558,4gyy,Ki,8000.0,5.10,-6.95,0.00013
5559,4gz6,Ki,8000.0,5.10,-6.95,0.00013
5560,4h3q,Kd,8000.0,5.10,-6.95,0.00013
5561,4iho,Kd,8000.0,5.10,-6.95,0.00013
5562,4n3b,Ki,8000.0,5.10,-6.95,0.00013
5563,4nns,IC50,7900.0,5.10,-6.96,0.00013
5564,4qsh,Kd,8000.0,5.10,-6.95,0.00013
5565,4qsk,Kd,8000.0,5.10,-6.95,0.00013
5566,4qvn,IC50,7925.0,5.10,-6.95,0.00013
5567,4rkx,Ki,8000.0,5.10,-6.95,0.00013
5568,4rn6,Kd,8000.0,5.10,-6.95,0.00013
5569,4tk3,Kd,8000.0,5.10,-6.95,0.00013
5570,4tk4,Kd,8000.0,5.10,-6.95,0.00013
5571,4ux9,Kd,7900.0,5.10,-6.96,0.00013
5572,4xi9,Ki,8000.0,5.10,-6.95,0.00013
5573,4xif,Ki,8000.0,5.10,-6.95,0.00013
5574,4ydf,Ki,7900.0,5.10,-6.96,0.00013
5575,5afh,Ki,7940.0,5.10,-6.95,0.00013
5576,5bnw,Ki,8000.0,5.10,-6.95,0.00013
5577,5c1d,Ki,8000.0,5.10,-6.95,0.00013
5578,5d3h,Kd,7900.0,5.10,-6.96,0.00013
5579,5f39,IC50,8000.0,5.10,-6.95,0.00013
5580,5q1h,IC50,7950.0,5.10,-6.95,0.00013
5581,5xhr,Ki,7900.0,5.10,-6.96,0.00013
5582,6ap8,Kd,8000.0,5.10,-6.95,0.00013
5583,6c9q,IC50,8000.0,5.10,-6.95,0.00013
5584,6ce6,Kd,8000.0,5.10,-6.95,0.00013
5585,6hoi,Kd,7950.0,5.10,-6.95,0.00013
5586,6hrx,IC50,7900.0,5.10,-6.96,0.00013
5587,6ibo,Ki,8000.0,5.10,-6.95,0.00013
5588,6md6,Kd,8000.0,5.10,-6.95,0.00013
5589,6qex,IC50,8000.0,5.10,-6.95,0.00013
5590,6s56,Kd,8000.0,5.10,-6.95,0.00013
5591,6s57,Kd,8000.0,5.10,-6.95,0.00013
5592,6tlz,Kd,8000.0,5.10,-6.95,0.00013
5593,6yk4,Ki,7890.0,5.10,-6.96,0.00013
5594,7b3w,Kd,8000.0,5.10,-6.95,0.00013
5595,7brp,IC50,8000.0,5.10,-6.95,0.00013
5596,7c6s,IC50,8000.0,5.10,-6.95,0.00013
5597,1k4h,Ki,7700.0,5.11,-6.97,0.00013
5598,1yp9,Ki,7700,5.11,-6.97,0.00013
5599,2h6q,Kd,7800.0,5.11,-6.96,0.00013
5600,3gpj,Ki,7800.0,5.11,-6.96,0.00013
5601,3hnb,IC50,7800.0,5.11,-6.96,0.00013
5602,3k4d,Ki,7750,5.11,-6.97,0.00013
5603,3ozj,Kd,7700.0,5.11,-6.97,0.00013
5604,4b6u,Kd,7700.0,5.11,-6.97,0.00013
5605,4e49,Ki,7700.0,5.11,-6.97,0.00013
5606,4em7,IC50,7700.0,5.11,-6.97,0.00013
5607,4gly,Ki,7700.0,5.11,-6.97,0.00013
5608,4qfl,Kd,7700.0,5.11,-6.97,0.00013
5609,5c7d,IC50,7700.0,5.11,-6.97,0.00013
5610,5kej,Kd,7800.0,5.11,-6.96,0.00013
5611,5lbq,Kd,7780.0,5.11,-6.97,0.00013
5612,5lm6,IC50,7700.0,5.11,-6.97,0.00013
5613,5ngf,Kd,7800.0,5.11,-6.96,0.00013
5614,5ogk,IC50,7700.0,5.11,-6.97,0.00013
5615,5szb,Kd,7800.0,5.11,-6.96,0.00013
5616,5u0e,Kd,7700.0,5.11,-6.97,0.00013
5617,5vqu,IC50,7800.0,5.11,-6.96,0.00013
5618,5y0x,Ki,7750.0,5.11,-6.97,0.00013
5619,6eni,Kd,7800.0,5.11,-6.96,0.00013
5620,6f0y,Kd,7780.0,5.11,-6.97,0.00013
5621,6jdi,Kd,7800.0,5.11,-6.96,0.00013
5622,6lr6,IC50,7700.0,5.11,-6.97,0.00013
5623,6mtv,Kd,7715,5.11,-6.97,0.00013
5624,6n7y,IC50,7700.0,5.11,-6.97,0.00013
5625,6ujg,IC50,7700.0,5.11,-6.97,0.00013
5626,6xnp,IC50,7800.0,5.11,-6.96,0.00013
5627,6ytw,Kd,7780.0,5.11,-6.97,0.00013
5628,1qaw,Kd,7500.0,5.12,-6.99,0.00013
5629,1uv6,Kd,7575,5.12,-6.98,0.00013
5630,2i5f,IC50,7500.0,5.12,-6.99,0.00013
5631,2web,Ki,7600.0,5.12,-6.98,0.00013
5632,2y8o,Kd,7500.0,5.12,-6.99,0.00013
5633,2yjw,IC50,7600.0,5.12,-6.98,0.00013
5634,2yjx,IC50,7600.0,5.12,-6.98,0.00013
5635,3bki,IC50,7600.0,5.12,-6.98,0.00013
5636,3for,Ki,7600.0,5.12,-6.98,0.00013
5637,3hb8,Kd,7500.0,5.12,-6.99,0.00013
5638,3kad,IC50,7500.0,5.12,-6.99,0.00013
5639,3n2c,Ki,7500.0,5.12,-6.99,0.00013
5640,3nkx,Kd,7500.0,5.12,-6.99,0.00013
5641,3tu9,IC50,7500.0,5.12,-6.99,0.00013
5642,3zso,Kd,7600.0,5.12,-6.98,0.00013
5643,4ay6,Kd,7500.0,5.12,-6.99,0.00013
5644,4bio,IC50,7600.0,5.12,-6.98,0.00013
5645,4f1l,Kd,7600.0,5.12,-6.98,0.00013
5646,4gj6,IC50,7600.0,5.12,-6.98,0.00013
5647,4h81,Kd,7500.0,5.12,-6.99,0.00013
5648,4kiw,Ki,7500.0,5.12,-6.99,0.00013
5649,4m5n,Kd,7500.0,5.12,-6.99,0.00013
5650,4pci,IC50,7500.0,5.12,-6.99,0.00013
5651,4r7l,IC50,7650.0,5.12,-6.98,0.00013
5652,4zed,Kd,7500.0,5.12,-6.99,0.00013
5653,4zzn,IC50,7500.0,5.12,-6.99,0.00013
5654,5d1w,Kd,7500.0,5.12,-6.99,0.00013
5655,5f74,Kd,7600.0,5.12,-6.98,0.00013
5656,5vsb,Kd,7614.0,5.12,-6.98,0.00013
5657,5wkm,IC50,7500.0,5.12,-6.99,0.00013
5658,6bh8,IC50,7600.0,5.12,-6.98,0.00013
5659,6hnw,Ki,7670.0,5.12,-6.97,0.00013
5660,6i13,Kd,7600.0,5.12,-6.98,0.00013
5661,6n95,Ki,7500.0,5.12,-6.99,0.00013
5662,6o3w,Kd,7650.0,5.12,-6.98,0.00013
5663,6qe5,Kd,7500.0,5.12,-6.99,0.00013
5664,1gcz,Ki,7400.0,5.13,-7.0,0.00014
5665,1hti,Ki,7400.0,5.13,-7.0,0.00014
5666,2kwn,Kd,7400.0,5.13,-7.0,0.00014
5667,2x4t,IC50,7330.0,5.13,-7.0,0.00014
5668,3aza,IC50,7400.0,5.13,-7.0,0.00014
5669,3o8g,IC50,7400.0,5.13,-7.0,0.00014
5670,3s9e,Ki,7430.0,5.13,-6.99,0.00013
5671,3wk4,IC50,7400.0,5.13,-7.0,0.00014
5672,4ezt,Kd,7400.0,5.13,-7.0,0.00014
5673,4flj,IC50,7450.0,5.13,-6.99,0.00013
5674,4l7c,IC50,7400.0,5.13,-7.0,0.00014
5675,4qms,IC50,7400.0,5.13,-7.0,0.00014
5676,5d3p,Kd,7400.0,5.13,-7.0,0.00014
5677,5hda,Kd,7400.0,5.13,-7.0,0.00014
5678,6f9u,Ki,7400.0,5.13,-7.0,0.00014
5679,6j9w,Kd,7460.0,5.13,-6.99,0.00013
5680,6lw1,Kd,7400.0,5.13,-7.0,0.00014
5681,6st0,Kd,7463,5.13,-6.99,0.00013
5682,6tbw,Ki,7400.0,5.13,-7.0,0.00014
5683,7cce,Kd,7400.0,5.13,-7.0,0.00014
5684,1pmx,IC50,7200.0,5.14,-7.01,0.00014
5685,1w2x,Kd,7200.0,5.14,-7.01,0.00014
5686,1y3x,Ki,7315,5.14,-7.0,0.00014
5687,1zzz,Ki,7300,5.14,-7.0,0.00014
5688,2br1,Ki,7200.0,5.14,-7.01,0.00014
5689,2hqu,Kd,7200.0,5.14,-7.01,0.00014
5690,2lct,Kd,7270.0,5.14,-7.01,0.00014
5691,2xi7,Kd,7200.0,5.14,-7.01,0.00014
5692,2yaz,Kd,7300.0,5.14,-7.0,0.00014
5693,2zjv,Kd,7260.0,5.14,-7.01,0.00014
5694,3bls,Ki,7300.0,5.14,-7.0,0.00014
5695,3kr2,Kd,7200.0,5.14,-7.01,0.00014
5696,3pj2,IC50,7200.0,5.14,-7.01,0.00014
5697,3sow,Kd,7300.0,5.14,-7.0,0.00014
5698,3tao,Kd,7280.0,5.14,-7.01,0.00014
5699,3wuu,Kd,7300.0,5.14,-7.0,0.00014
5700,4aua,IC50,7200.0,5.14,-7.01,0.00014
5701,4bdj,IC50,7200.0,5.14,-7.01,0.00014
5702,4c1g,IC50,7200.0,5.14,-7.01,0.00014
5703,4ejl,Kd,7200.0,5.14,-7.01,0.00014
5704,4iks,IC50,7230.0,5.14,-7.01,0.00014
5705,4lv0,Ki,7300.0,5.14,-7.0,0.00014
5706,4qw0,IC50,7192.0,5.14,-7.01,0.00014
5707,4xjt,IC50,7200,5.14,-7.01,0.00014
5708,5btr,Kd,7300.0,5.14,-7.0,0.00014
5709,5kva,Kd,7320.0,5.14,-7.0,0.00014
5710,5q11,IC50,7190.0,5.14,-7.01,0.00014
5711,5xbt,Kd,7300.0,5.14,-7.0,0.00014
5712,5zh4,IC50,7250.0,5.14,-7.01,0.00014
5713,6b7c,Kd,7200.0,5.14,-7.01,0.00014
5714,6dak,Ki,7210.0,5.14,-7.01,0.00014
5715,6gw1,Kd,7200.0,5.14,-7.01,0.00014
5716,6gzl,Kd,7300.0,5.14,-7.0,0.00014
5717,6m8d,IC50,7200.0,5.14,-7.01,0.00014
5718,6mvx,IC50,7200.0,5.14,-7.01,0.00014
5719,6mx3,IC50,7300,5.14,-7.0,0.00014
5720,6qcg,Kd,7200,5.14,-7.01,0.00014
5721,6s7b,Kd,7180.0,5.14,-7.01,0.00014
5722,6v2s,Kd,7300.0,5.14,-7.0,0.00014
5723,6ywl,Kd,7300.0,5.14,-7.0,0.00014
5724,7kqp,Kd,7200.0,5.14,-7.01,0.00014
5725,1fkp,Ki,7000.0,5.15,-7.03,0.00014
5726,1g6s,Kd,7000.0,5.15,-7.03,0.00014
5727,1g6t,Kd,7000.0,5.15,-7.03,0.00014
5728,1jcx,Ki,7000.0,5.15,-7.03,0.00014
5729,1jvu,Ki,7000.0,5.15,-7.03,0.00014
5730,1ljt,IC50,7000.0,5.15,-7.03,0.00014
5731,1lkx,Kd,7100.0,5.15,-7.02,0.00014
5732,1mi4,Kd,7000.0,5.15,-7.03,0.00014
5733,1mzs,IC50,7000.0,5.15,-7.03,0.00014
5734,1o0m,Ki,7100.0,5.15,-7.02,0.00014
5735,1pb8,Ki,7020.0,5.15,-7.03,0.00014
5736,1qk3,Kd,7100.0,5.15,-7.02,0.00014
5737,1qxw,IC50,7000.0,5.15,-7.03,0.00014
5738,1rob,Ki,7000.0,5.15,-7.03,0.00014
5739,1s38,Ki,7000.0,5.15,-7.03,0.00014
5740,1skj,IC50,7000.0,5.15,-7.03,0.00014
5741,1t1s,IC50,7000.0,5.15,-7.03,0.00014
5742,1thz,Ki,7100.0,5.15,-7.02,0.00014
5743,2afx,Ki,7100.0,5.15,-7.02,0.00014
5744,2go4,IC50,7000.0,5.15,-7.03,0.00014
5745,2gtv,Kd,7000.0,5.15,-7.03,0.00014
5746,2knh,Kd,7000.0,5.15,-7.03,0.00014
5747,2o5d,IC50,7000.0,5.15,-7.03,0.00014
5748,2ooz,IC50,7000.0,5.15,-7.03,0.00014
5749,2qfq,Kd,7000.0,5.15,-7.03,0.00014
5750,2qfs,Kd,7000.0,5.15,-7.03,0.00014
5751,2r03,Kd,7000.0,5.15,-7.03,0.00014
5752,2r05,Kd,7000.0,5.15,-7.03,0.00014
5753,2xrw,Kd,7100.0,5.15,-7.02,0.00014
5754,2xs0,Kd,7100.0,5.15,-7.02,0.00014
5755,3e6k,Kd,7000.0,5.15,-7.03,0.00014
5756,3fjx,Kd,7000.0,5.15,-7.03,0.00014
5757,3fk0,Kd,7000.0,5.15,-7.03,0.00014
5758,3fzh,Kd,7000.0,5.15,-7.03,0.00014
5759,3l5c,IC50,7000,5.15,-7.03,0.00014
5760,3msl,IC50,7000.0,5.15,-7.03,0.00014
5761,3n49,IC50,7000.0,5.15,-7.03,0.00014
5762,3ozr,Ki,7022,5.15,-7.03,0.00014
5763,3p8e,Kd,7000.0,5.15,-7.03,0.00014
5764,3udn,IC50,7000.0,5.15,-7.03,0.00014
5765,3uwp,IC50,7000.0,5.15,-7.03,0.00014
5766,4b83,IC50,7000.0,5.15,-7.03,0.00014
5767,4h85,Kd,7000.0,5.15,-7.03,0.00014
5768,4iaa,IC50,7030.0,5.15,-7.03,0.00014
5769,4jpx,Kd,7000.0,5.15,-7.03,0.00014
5770,4pce,IC50,7000.0,5.15,-7.03,0.00014
5771,4qip,Kd,7000.0,5.15,-7.03,0.00014
5772,4qrh,Ki,7000.0,5.15,-7.03,0.00014
5773,4qvv,IC50,7010.0,5.15,-7.03,0.00014
5774,4qzw,IC50,7155.0,5.15,-7.02,0.00014
5775,4w9e,Kd,7090.0,5.15,-7.02,0.00014
5776,5alw,IC50,7050.0,5.15,-7.02,0.00014
5777,5djp,IC50,7100.0,5.15,-7.02,0.00014
5778,5gp7,Kd,7100.0,5.15,-7.02,0.00014
5779,5kqg,IC50,7100.0,5.15,-7.02,0.00014
5780,5mwz,Kd,7100.0,5.15,-7.02,0.00014
5781,5oai,Kd,7000.0,5.15,-7.03,0.00014
5782,5vew,IC50,7080.0,5.15,-7.02,0.00014
5783,5wcg,IC50,7000.0,5.15,-7.03,0.00014
5784,5xg4,IC50,7000.0,5.15,-7.03,0.00014
5785,5y2f,Kd,7000.0,5.15,-7.03,0.00014
5786,5zqu,Kd,7000.0,5.15,-7.03,0.00014
5787,6aro,Kd,7100.0,5.15,-7.02,0.00014
5788,6b95,Ki,7100.0,5.15,-7.02,0.00014
5789,6f8t,IC50,7000.0,5.15,-7.03,0.00014
5790,6jn5,Ki,7080.0,5.15,-7.02,0.00014
5791,6jwx,Ki,7100.0,5.15,-7.02,0.00014
5792,6jwy,Ki,7000.0,5.15,-7.03,0.00014
5793,6n7q,Kd,7000.0,5.15,-7.03,0.00014
5794,6n97,Ki,7100.0,5.15,-7.02,0.00014
5795,6ntb,Kd,7070.0,5.15,-7.02,0.00014
5796,6nu5,Kd,7040.0,5.15,-7.02,0.00014
5797,6qsk,IC50,7000.0,5.15,-7.03,0.00014
5798,6rpa,Kd,7100.0,5.15,-7.02,0.00014
5799,6rpb,Kd,7000.0,5.15,-7.03,0.00014
5800,6tpm,Ki,7100.0,5.15,-7.02,0.00014
5801,6ue6,Kd,7000.0,5.15,-7.03,0.00014
5802,6y9o,Kd,7100.0,5.15,-7.02,0.00014
5803,1jqd,Ki,6900.0,5.16,-7.04,0.00014
5804,1oe0,IC50,6900.0,5.16,-7.04,0.00014
5805,1q1m,Ki,6900.0,5.16,-7.04,0.00014
5806,2ltv,Kd,6900.0,5.16,-7.04,0.00014
5807,2y2k,IC50,6900.0,5.16,-7.04,0.00014
5808,3b27,Kd,6900.0,5.16,-7.04,0.00014
5809,3ctr,Kd,6940.0,5.16,-7.03,0.00014
5810,3lqi,Kd,6900.0,5.16,-7.04,0.00014
5811,3smr,Kd,6900.0,5.16,-7.04,0.00014
5812,4fqo,Kd,6900.0,5.16,-7.04,0.00014
5813,5ow8,IC50,6900.0,5.16,-7.04,0.00014
5814,5th7,IC50,6900.0,5.16,-7.04,0.00014
5815,5ufc,Kd,6900.0,5.16,-7.04,0.00014
5816,5v83,IC50,6910.0,5.16,-7.04,0.00014
5817,6jn3,Ki,6850.0,5.16,-7.04,0.00015
5818,6l47,IC50,6950.0,5.16,-7.03,0.00014
5819,6lg2,Kd,6990.0,5.16,-7.03,0.00014
5820,6lj0,IC50,6900.0,5.16,-7.04,0.00014
5821,6mjf,Kd,6880.0,5.16,-7.04,0.00015
5822,6om8,Ki,6900.0,5.16,-7.04,0.00014
5823,6peg,Kd,6860.0,5.16,-7.04,0.00015
5824,6pnn,Ki,6900.0,5.16,-7.04,0.00014
5825,6tl9,Kd,6990.0,5.16,-7.03,0.00014
5826,1q0b,IC50,6700.0,5.17,-7.05,0.00015
5827,2f5t,Kd,6800.0,5.17,-7.05,0.00015
5828,2ynn,Kd,6800.0,5.17,-7.05,0.00015
5829,2zfp,Ki,6800.0,5.17,-7.05,0.00015
5830,3b7j,Ki,6800.0,5.17,-7.05,0.00015
5831,3eht,IC50,6800.0,5.17,-7.05,0.00015
5832,3ks9,Ki,6800.0,5.17,-7.05,0.00015
5833,3nzx,IC50,6800.0,5.17,-7.05,0.00015
5834,3rni,IC50,6700.0,5.17,-7.05,0.00015
5835,3tc5,Kd,6800.0,5.17,-7.05,0.00015
5836,3uvw,Kd,6800.0,5.17,-7.05,0.00015
5837,3wuv,Kd,6700.0,5.17,-7.05,0.00015
5838,4gkm,Ki,6800.0,5.17,-7.05,0.00015
5839,4h3b,IC50,6760.0,5.17,-7.05,0.00015
5840,4kp4,Kd,6800.0,5.17,-7.05,0.00015
5841,4m5i,Kd,6700.0,5.17,-7.05,0.00015
5842,5ahw,Kd,6820.0,5.17,-7.04,0.00015
5843,5aut,Kd,6700.0,5.17,-7.05,0.00015
5844,5diq,IC50,6800.0,5.17,-7.05,0.00015
5845,5fdz,Kd,6800.0,5.17,-7.05,0.00015
5846,5hm3,IC50,6800.0,5.17,-7.05,0.00015
5847,5ohy,Kd,6800.0,5.17,-7.05,0.00015
5848,5svi,Kd,6800.0,5.17,-7.05,0.00015
5849,5ubg,IC50,6800.0,5.17,-7.05,0.00015
5850,5xxh,IC50,6800.0,5.17,-7.05,0.00015
5851,5z90,IC50,6830.0,5.17,-7.04,0.00015
5852,6b8z,IC50,6810.0,5.17,-7.04,0.00015
5853,6cbf,Ki,6800.0,5.17,-7.05,0.00015
5854,6dfm,Kd,6800.0,5.17,-7.05,0.00015
5855,6evo,Kd,6800.0,5.17,-7.05,0.00015
5856,6g2f,Kd,6800.0,5.17,-7.05,0.00015
5857,6g8i,Kd,6710.0,5.17,-7.05,0.00015
5858,6hf5,IC50,6700.0,5.17,-7.05,0.00015
5859,6hwz,Ki,6700.0,5.17,-7.05,0.00015
5860,6ipk,Kd,6700.0,5.17,-7.05,0.00015
5861,6lon,Kd,6700.0,5.17,-7.05,0.00015
5862,6pnm,Ki,6700.0,5.17,-7.05,0.00015
5863,6qqq,Kd,6700.0,5.17,-7.05,0.00015
5864,6t5c,Kd,6700.0,5.17,-7.05,0.00015
5865,6uca,Kd,6700.0,5.17,-7.05,0.00015
5866,6uon,Kd,6700.0,5.17,-7.05,0.00015
5867,6yuy,IC50,6700.0,5.17,-7.05,0.00015
5868,6zl3,Kd,6700.0,5.17,-7.05,0.00015
5869,1ft7,Ki,6600.0,5.18,-7.06,0.00015
5870,1xur,IC50,6600,5.18,-7.06,0.00015
5871,2p9a,IC50,6560.0,5.18,-7.07,0.00015
5872,2qrg,Ki,6600.0,5.18,-7.06,0.00015
5873,3iqv,Kd,6600.0,5.18,-7.06,0.00015
5874,3kag,IC50,6600.0,5.18,-7.06,0.00015
5875,3w37,Ki,6680.0,5.18,-7.06,0.00015
5876,4duh,Kd,6600.0,5.18,-7.06,0.00015
5877,4ic0,IC50,6600.0,5.18,-7.06,0.00015
5878,4iif,Ki,6600.0,5.18,-7.06,0.00015
5879,4u73,Ki,6600.0,5.18,-7.06,0.00015
5880,4zs3,IC50,6550.0,5.18,-7.07,0.00015
5881,5ndz,IC50,6600.0,5.18,-7.06,0.00015
5882,5tbp,Kd,6670.0,5.18,-7.06,0.00015
5883,6ar9,Ki,6540.0,5.18,-7.07,0.00015
5884,6dnp,IC50,6600.0,5.18,-7.06,0.00015
5885,6uvv,IC50,6640.0,5.18,-7.06,0.00015
5886,7cdb,Kd,6600.0,5.18,-7.06,0.00015
5887,1ocq,Ki,6500.0,5.19,-7.07,0.00015
5888,1ogg,Ki,6400.0,5.19,-7.08,0.00016
5889,1oxr,Kd,6400.0,5.19,-7.08,0.00016
5890,1rnt,Kd,6500.0,5.19,-7.07,0.00015
5891,2c5o,IC50,6500.0,5.19,-7.07,0.00015
5892,2ko7,Ki,6500.0,5.19,-7.07,0.00015
5893,2lha,Kd,6400.0,5.19,-7.08,0.00016
5894,2mnz,Kd,6400.0,5.19,-7.08,0.00016
5895,2nxm,Kd,6400.0,5.19,-7.08,0.00016
5896,2qdt,Ki,6500.0,5.19,-7.07,0.00015
5897,2xey,IC50,6500.0,5.19,-7.07,0.00015
5898,3kjn,Ki,6440.0,5.19,-7.08,0.00016
5899,3s1g,Ki,6500.0,5.19,-7.07,0.00015
5900,3t4p,Kd,6430.0,5.19,-7.08,0.00016
5901,3twr,Kd,6400.0,5.19,-7.08,0.00016
5902,3vfq,Kd,6400.0,5.19,-7.08,0.00016
5903,4e5o,Ki,6500.0,5.19,-7.07,0.00015
5904,4eb4,Ki,6500.0,5.19,-7.07,0.00015
5905,4ezz,Kd,6400.0,5.19,-7.08,0.00016
5906,4fkl,Ki,6500.0,5.19,-7.07,0.00015
5907,4fxf,IC50,6500.0,5.19,-7.07,0.00015
5908,4g0l,Kd,6500.0,5.19,-7.07,0.00015
5909,4m0z,Kd,6400.0,5.19,-7.08,0.00016
5910,4ono,Kd,6500.0,5.19,-7.07,0.00015
5911,4qok,Kd,6400.0,5.19,-7.08,0.00016
5912,5h21,IC50,6400.0,5.19,-7.08,0.00016
5913,5otz,Kd,6500.0,5.19,-7.07,0.00015
5914,6arn,Kd,6500.0,5.19,-7.07,0.00015
5915,6cj5,IC50,6400.0,5.19,-7.08,0.00016
5916,6dq5,Kd,6400.0,5.19,-7.08,0.00016
5917,6gko,Ki,6500.0,5.19,-7.07,0.00015
5918,6hv7,IC50,6500,5.19,-7.07,0.00015
5919,6rwj,Kd,6410.0,5.19,-7.08,0.00016
5920,6s33,Kd,6400.0,5.19,-7.08,0.00016
5921,6x16,Kd,6500.0,5.19,-7.07,0.00015
5922,7jiv,IC50,6400.0,5.19,-7.08,0.00016
5923,7jiw,IC50,6400.0,5.19,-7.08,0.00016
5924,1kll,Kd,6300.0,5.20,-7.09,0.00016
5925,1mv9,Ki,6290.0,5.20,-7.09,0.00016
5926,2pmn,IC50,6300.0,5.20,-7.09,0.00016
5927,3kqs,Kd,6300.0,5.20,-7.09,0.00016
5928,3ov1,Kd,6250.0,5.20,-7.1,0.00016
5929,3qj0,Ki,6300.0,5.20,-7.09,0.00016
5930,3t7g,Kd,6320.0,5.20,-7.09,0.00016
5931,3tjm,Ki,6360.0,5.20,-7.09,0.00016
5932,3uu1,Ki,6300.0,5.20,-7.09,0.00016
5933,3wk6,IC50,6300.0,5.20,-7.09,0.00016
5934,4a6s,Kd,6300.0,5.20,-7.09,0.00016
5935,4b70,IC50,6300.0,5.20,-7.09,0.00016
5936,4bw2,IC50,6310.0,5.20,-7.09,0.00016
5937,4dpr,Kd,6250.0,5.20,-7.1,0.00016
5938,4ezq,Kd,6300.0,5.20,-7.09,0.00016
5939,4ezr,Kd,6300.0,5.20,-7.09,0.00016
5940,4lk6,Kd,6300.0,5.20,-7.09,0.00016
5941,4mk0,IC50,6300.0,5.20,-7.09,0.00016
5942,4qvq,IC50,6366.0,5.20,-7.08,0.00016
5943,5a7j,IC50,6300.0,5.20,-7.09,0.00016
5944,5aia,IC50,6268.0,5.20,-7.09,0.00016
5945,5emb,Kd,6300.0,5.20,-7.09,0.00016
5946,5f91,Ki,6300.0,5.20,-7.09,0.00016
5947,5g1p,Kd,6300.0,5.20,-7.09,0.00016
5948,5hg1,IC50,6300.0,5.20,-7.09,0.00016
5949,5lu2,Kd,6300.0,5.20,-7.09,0.00016
5950,5q10,IC50,6280.0,5.20,-7.09,0.00016
5951,6d1x,Kd,6300.0,5.20,-7.09,0.00016
5952,6oh2,Kd,6300.0,5.20,-7.09,0.00016
5953,6qhc,IC50,6300.0,5.20,-7.09,0.00016
5954,6t9s,Ki,6300.0,5.20,-7.09,0.00016
5955,6yv4,IC50,6300.0,5.20,-7.09,0.00016
5956,1nw5,Kd,6100.0,5.21,-7.11,0.00016
5957,1o2r,Ki,6100.0,5.21,-7.11,0.00016
5958,1ox9,Kd,6160.0,5.21,-7.1,0.00016
5959,1re1,IC50,6117,5.21,-7.11,0.00016
5960,2brg,IC50,6100.0,5.21,-7.11,0.00016
5961,2mlm,IC50,6110.0,5.21,-7.11,0.00016
5962,3b2t,Kd,6210.0,5.21,-7.1,0.00016
5963,3bcs,Ki,6100.0,5.21,-7.11,0.00016
5964,3ilq,Kd,6200.0,5.21,-7.1,0.00016
5965,3nsq,Kd,6200.0,5.21,-7.1,0.00016
5966,3qiz,Ki,6100.0,5.21,-7.11,0.00016
5967,3rth,Kd,6100.0,5.21,-7.11,0.00016
5968,3sec,Ki,6200.0,5.21,-7.1,0.00016
5969,3wqv,Kd,6200.0,5.21,-7.1,0.00016
5970,4cwo,Ki,6100.0,5.21,-7.11,0.00016
5971,4few,Ki,6200.0,5.21,-7.1,0.00016
5972,4h2m,IC50,6100.0,5.21,-7.11,0.00016
5973,4ifh,IC50,6100.0,5.21,-7.11,0.00016
5974,4je8,Kd,6100,5.21,-7.11,0.00016
5975,4m0r,Ki,6200.0,5.21,-7.1,0.00016
5976,4mds,IC50,6200.0,5.21,-7.1,0.00016
5977,4qz2,IC50,6167.0,5.21,-7.1,0.00016
5978,5e0j,IC50,6100.0,5.21,-7.11,0.00016
5979,5mxr,IC50,6200.0,5.21,-7.1,0.00016
5980,5o9q,Kd,6200.0,5.21,-7.1,0.00016
