,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
1034,2doo,Kd,67.0,7.17,-24.77034550580253,0.014925373134328358
1035,2drc,Kd,0.13,9.89,-40.86561073165828,7.692307692307692
1036,2dri,Kd,130.0,6.89,-23.061976740926454,0.007692307692307693
1039,2e27,Kd,0.45,9.35,-37.66529380723355,2.2222222222222223
1041,2e2r,Kd,5.5,8.26,-31.213552533413857,0.18181818181818182
1042,2e7f,Kd,790.0,6.1,-18.411170589809018,0.0012658227848101266
1049,2euk,Kd,250.0,6.6,-21.37658589942056,0.004
1050,2evl,Kd,200.0,6.7,-21.951702699964727,0.005
1051,2ewa,Kd,11.5,7.94,-29.312509273325176,0.08695652173913043
1053,2ews,Kd,240.0,6.62,-21.481798058777397,0.004166666666666667
1055,2ez7,Kd,43500.0,4.36,-8.079946314542985,2.2988505747126437e-05
1058,2f34,Kd,130.0,6.89,-23.061976740926454,0.007692307692307693
1059,2f35,Kd,3940.0,5.4,-14.269635065316434,0.0002538071065989848
1061,2f7i,Kd,80.0,7.1,-24.31329545485326,0.0125
1070,2fgu,Kd,0.66,9.18,-36.678192555803804,1.5151515151515151
1071,2fgv,Kd,760.0,6.12,-18.510951050632798,0.0013157894736842105
1078,2fqw,Kd,210.0,6.68,-21.825953858244283,0.004761904761904762
1079,2fqx,Kd,71.0,7.15,-24.620892627169983,0.014084507042253521
1080,2fqy,Kd,270.0,6.57,-21.178231129658773,0.003703703703703704
1083,2fw6,Kd,3.0,2.92,-32.775770585387775,0.3333333333333333
1085,2fxs,Kd,870.0,6.06,-18.162559687353166,0.0011494252873563218
1086,2fxu,Kd,7.0,8.15,-30.59199591789742,0.14285714285714285
1087,2fxv,Kd,4500.0,5.35,-13.92711515292446,0.00022222222222222223
1091,2g5u,Kd,3.2,8.49,-32.60943287331907,0.3125
1093,2gh9,Kd,1000.0,6.0,-17.80363399073182,0.001
1094,2gj5,Kd,4.74,8.32,-31.596831230120603,0.21097046413502107
1096,2gl0,Kd,15000.0,4.82,-10.824067885423052,6.666666666666667e-05
1106,2gz2,Kd,6000.0,5.22,-13.185660640311587,0.00016666666666666666
1107,2gzl,Kd,15000.0,4.82,-10.824067885423052,6.666666666666667e-05
1109,2h21,Kd,290.0,6.54,-20.99405708342903,0.0034482758620689655
1110,2h3e,Kd,2000.0,5.7,-16.01715803638745,0.0005
1113,2h4n,Kd,2.0,8.7,-33.82079202711927,0.5
1114,2h6b,Kd,4100.0,5.39,-14.167040823909414,0.00024390243902439024
1116,2ha2,Kd,22000.0,4.66,-9.836966633993299,4.545454545454545e-05
1117,2ha3,Kd,930000.0,3.03,-0.18703934947093492,1.0752688172043011e-06
1118,2ha6,Kd,48000.0,4.32,-7.826232777278478,2.0833333333333333e-05
1120,2haw,Kd,12000.0,4.92,-11.399184685967217,8.333333333333333e-05
1124,2hjb,Kd,40300.0,4.39,-8.276879495741433,2.4813895781637717e-05
1125,2hkf,Kd,420.0,6.38,-20.03947790389991,0.002380952380952381
1127,2hmu,Kd,20.0,7.7,-27.886247363542,0.05
1128,2hmv,Kd,20.0,7.7,-27.886247363542,0.05
1130,2hnx,Kd,83.0,7.08,-24.21841332936516,0.012048192771084338
1133,2hu6,Kd,154000.0,3.81,-4.821694570427078,6.493506493506494e-06
1135,2hzl,Kd,270.0,6.57,-21.178231129658773,0.003703703703703704
1143,2i4j,Kd,684.8,6.16,-18.779488250762654,0.0014602803738317759
1148,2i4z,Kd,1978.0,5.7,-16.045665858454793,0.0005055611729019212
1149,2i6b,Kd,68.0,7.17,-24.732161992605057,0.014705882352941176
1154,2iko,Kd,3571.0,5.45,-14.523077935190566,0.0002800336040324839
1157,2iwx,Kd,210.0,6.68,-21.825953858244283,0.004761904761904762
1158,2izl,Kd,1000.0,6.0,-17.80363399073182,0.001
1166,2j75,Kd,225.0,6.65,-21.648135770846103,0.0044444444444444444
1167,2j77,Kd,12900.0,4.89,-11.212789752051583,7.751937984496124e-05
1168,2j78,Kd,384.0,6.42,-20.270438904977194,0.0026041666666666665
1169,2j79,Kd,1100.0,5.96,-17.557987251914945,0.0009090909090909091
1170,2j7b,Kd,240.0,6.62,-21.481798058777397,0.004166666666666667
1171,2j7d,Kd,74.0,7.13,-24.514228854144807,0.013513513513513514
1172,2j7e,Kd,48.0,7.32,-25.6298667680103,0.020833333333333332
1173,2j7f,Kd,445.0,6.35,-19.890457211065307,0.0022471910112359553
1174,2j7g,Kd,100.0,7.0,-23.738178654309095,0.01
1175,2j7h,Kd,65.0,7.19,-24.848452695270826,0.015384615384615385
1178,2jdm,Kd,3960.0,5.4,-14.256585214651746,0.0002525252525252525
1179,2jdp,Kd,250.0,6.6,-21.37658589942056,0.004
1181,2jdu,Kd,190.0,6.72,-22.083902959321538,0.005263157894736842
1183,2jf4,Kd,7.0,8.15,-30.59199591789742,0.14285714285714285
1185,2jg0,Kd,15.0,7.82,-28.627701876154877,0.06666666666666667
1186,2jgs,Kd,240.0,6.62,-21.481798058777397,0.004166666666666667
1196,2mas,Kd,30.0,7.52,-26.841225921810505,0.03333333333333333
1197,2nmx,Kd,2700.0,5.57,-15.243686466081497,0.00037037037037037035
1199,2nn1,Kd,1500.0,5.82,-16.758612549000325,0.0006666666666666666
1200,2nn7,Kd,300.0,6.52,-20.906681258233228,0.0033333333333333335
1201,2nnd,Kd,870.0,6.06,-18.162559687353166,0.0011494252873563218
1202,2nsj,Kd,16300.0,4.79,-10.609852511761794,6.134969325153375e-05
1203,2nsl,Kd,20900.0,4.68,-9.96916689335011,4.784688995215311e-05
1208,2o4k,Kd,0.08,10.46,-42.116929445585086,12.5
1209,2o4l,Kd,0.08,9.22,-42.116929445585086,12.5
1210,2o4n,Kd,15.0,7.82,-28.627701876154877,0.06666666666666667
1217,2ogy,Kd,33200.0,4.48,-8.776372093521871,3.0120481927710842e-05
1219,2oi2,Kd,500.0,6.3,-19.59010994507619,0.002
1220,2oiq,Kd,10000.0,5.0,-11.869089327154546,0.0001
1223,2olb,Kd,2900.0,5.54,-15.059512419851757,0.0003448275862068965
1234,2p09,Kd,450.0,6.35,-19.861659816501735,0.0022222222222222222
1235,2p15,Kd,450.0,10.3,-19.861659816501735,0.0022222222222222222
1241,2p3i,Kd,24.0,3.48,-27.416342722354667,0.041666666666666664
1246,2p7a,Kd,788.0,6.1,-18.417703774549338,0.0012690355329949238
1247,2p7g,Kd,297.0,6.53,-20.93258439084189,0.003367003367003367
1248,2p7z,Kd,262.0,6.58,-21.25575095814002,0.003816793893129771
1251,2pcp,Kd,2.0,8.7,-33.82079202711927,0.5
1252,2pgz,Kd,1800.0,5.74,-16.288707907812995,0.0005555555555555556
1253,2pk5,Kd,1800.0,10.7,-16.288707907812995,0.0005555555555555556
1254,2pk6,Kd,1800.0,10.89,-16.288707907812995,0.0005555555555555556
1260,2pqb,Kd,63.0,7.2,-24.929001125745692,0.015873015873015872
1261,2pqc,Kd,1800.0,5.74,-16.288707907812995,0.0005555555555555556
1262,2pql,Kd,53.0,7.28,-25.374475820989222,0.018867924528301886
1269,2pv1,Kd,73.0,7.14,-24.549295245414246,0.0136986301369863
1275,2pvu,Kd,490.0,6.31,-19.642179190753925,0.0020408163265306124
1280,2py4,Kd,200.0,6.7,-21.951702699964727,0.005
1281,2pym,Kd,150.0,6.82,-22.6931572125776,0.006666666666666667
1282,2pyn,Kd,27.0,7.57,-27.112775793236043,0.037037037037037035
1283,2pyy,Kd,25000.0,4.6,-9.507496572266012,4e-05
1285,2q2a,Kd,39.0,7.41,-26.165024008427864,0.02564102564102564
1290,2q63,Kd,66.0,7.18,-24.809103228649256,0.015151515151515152
1291,2q64,Kd,3.0,8.52,-32.775770585387775,0.3333333333333333
1293,2q7q,Kd,5000.0,5.3,-13.655565281498918,0.0002
1294,2q88,Kd,1600.0,5.8,-16.59227483693162,0.000625
1295,2q89,Kd,500.0,6.3,-19.59010994507619,0.002
1296,2q8h,Kd,500.0,3.0,-19.59010994507619,0.002
1303,2qbu,Kd,645.0,6.19,-18.933810369973227,0.0015503875968992248
1304,2qbw,Kd,56.0,7.25,-25.232568054864316,0.017857142857142856
1322,2qm9,Kd,17.0,7.77,-28.305113901293797,0.058823529411764705
1327,2qpq,Kd,430.0,6.37,-19.978831811704723,0.002325581395348837
1328,2qpu,Kd,430.0,3.6,-19.978831811704723,0.002325581395348837
1331,2qta,Kd,1750.0,5.76,-16.36131383585434,0.0005714285714285715
1333,2qtn,Kd,382000.0,3.42,-2.4802636393457504,2.6178010471204187e-06
1343,2r0h,Kd,310000.0,3.51,-3.018536745546801,3.225806451612903e-06
1344,2r0z,Kd,3400.0,5.47,-14.649548619794878,0.0002941176470588235
1345,2r1y,Kd,31000.0,4.51,-8.953081409124076,3.2258064516129034e-05
1346,2r23,Kd,190000.0,3.72,-4.280268968589714,5.263157894736842e-06
1353,2r58,Kd,1000.0,2.0,-17.80363399073182,0.001
1355,2r5a,Kd,6.5,2.6,-30.782997358848096,0.15384615384615385
1357,2r75,Kd,714.0,6.15,-18.67186848730734,0.0014005602240896359
1361,2ra6,Kd,30000.0,4.52,-9.037591931078683,3.3333333333333335e-05
1362,2rcb,Kd,163.0,6.79,-22.478941838916345,0.006134969325153374
1363,2rcn,Kd,1000.0,6.0,-17.80363399073182,0.001
1365,2reg,Kd,2300.0,5.64,-15.656943991826262,0.0004347826086956522
1368,2rin,Kd,100000.0,4.0,-5.934544663577274,1e-05
1369,2rio,Kd,20400.0,4.69,-10.031575269374644,4.901960784313725e-05
1380,2tpi,Kd,49000.0,4.31,-7.773089863599379,2.0408163265306123e-05
1382,2uwd,Kd,4.5,8.35,-31.730749143656286,0.2222222222222222
1386,2uxi,Kd,50.0,7.3,-25.52465460865347,0.02
1392,2uyn,Kd,3200.0,2.7,-14.805798882587249,0.0003125
1393,2uyq,Kd,2100.0,5.68,-15.89140919466701,0.0004761904761904762
1395,2v00,Kd,1960.0,3.66,-16.06922728206519,0.0005102040816326531
1396,2v25,Kd,1900.0,5.72,-16.149358295744264,0.0005263157894736842
1402,2v3u,Kd,116000.0,3.0,-5.552015847585744,8.620689655172414e-06
1404,2v57,Kd,79.0,7.1,-24.34571525338629,0.012658227848101266
1405,2v58,Kd,0.82,9.09,-36.118743523874144,1.2195121951219512
1406,2v59,Kd,18.0,7.74,-28.157797234967543,0.05555555555555555
1408,2v7a,Kd,5.0,8.3,-31.45919927223074,0.2
1409,2v88,Kd,82100.0,4.09,-6.442879023392974,1.218026796589525e-05
1410,2v8w,Kd,150.0,6.82,-22.6931572125776,0.006666666666666667
1411,2v95,Kd,5.0,8.3,-31.45919927223074,0.2
1412,2vb8,Kd,25000.0,4.6,-9.507496572266012,4e-05
1413,2vba,Kd,25000.0,4.6,-9.507496572266012,4e-05
1414,2vc9,Kd,3.6,8.44,-32.30586594420045,0.2777777777777778
1416,2vfk,Kd,194000.0,3.71,-4.226572443051544,5.154639175257732e-06
1419,2vhj,Kd,125000.0,3.9,-5.359427863033108,8e-06
1422,2vk2,Kd,130.0,6.89,-23.061976740926454,0.007692307692307693
1426,2vmc,Kd,975.0,2.94,-17.868886589962052,0.0010256410256410256
1427,2vmd,Kd,975.0,3.02,-17.868886589962052,0.0010256410256410256
1428,2vmf,Kd,1400.0,5.85,-16.936430636398505,0.0007142857142857143
1431,2vo4,Kd,11600.0,4.94,-11.486560511163017,8.620689655172413e-05
1434,2vpe,Kd,11400.0,4.94,-11.531384945324026,8.771929824561403e-05
1435,2vpn,Kd,190.0,6.72,-22.083902959321538,0.005263157894736842
1436,2vpo,Kd,3800.0,5.42,-14.362882341399892,0.0002631578947368421
1438,2vrj,Kd,500.0,6.3,-19.59010994507619,0.002
1440,2vt3,Kd,4.0,4.15,-32.0343160727749,0.25
1441,2vuk,Kd,125000.0,3.9,-5.359427863033108,8e-06
1443,2vvn,Kd,50.0,7.3,-25.52465460865347,0.02
1449,2vw5,Kd,3.0,8.52,-32.775770585387775,0.3333333333333333
1450,2vwc,Kd,240.0,6.62,-21.481798058777397,0.004166666666666667
1455,2vxn,Kd,10000.0,5.0,-11.869089327154546,0.0001
1456,2vyt,Kd,10000.0,2.74,-11.869089327154546,0.0001
1457,2vzr,Kd,52600.0,4.28,-7.590367226671686,1.9011406844106464e-05
1458,2w08,Kd,380000.0,3.42,-2.493793014245344,2.631578947368421e-06
1460,2w47,Kd,10500.0,4.98,-11.743340485434103,9.523809523809524e-05
1461,2w4x,Kd,14000.0,4.85,-11.001885972821231,7.142857142857143e-05
1465,2w8j,Kd,11000.0,2.96,-11.623442588337667,9.09090909090909e-05
1466,2w8w,Kd,11000.0,2.12,-11.623442588337667,9.09090909090909e-05
1468,2w9h,Kd,430.0,6.37,-19.978831811704723,0.002325581395348837
1472,2wc4,Kd,5100.0,5.29,-13.604527178063384,0.000196078431372549
1474,2we3,Kd,37000.0,4.43,-8.497070817757356,2.7027027027027027e-05
1478,2weg,Kd,314.0,6.5,-20.789127463162867,0.0031847133757961785
1479,2weh,Kd,1125.0,5.95,-17.5000670616132,0.0008888888888888889
1480,2wej,Kd,839.0,6.08,-18.256072039257454,0.0011918951132300357
1481,2weo,Kd,118.0,6.93,-23.311591671443306,0.00847457627118644
1482,2weq,Kd,1270.0,5.9,-17.187606172473185,0.0007874015748031496
1483,2wer,Kd,90.0,7.05,-24.009728525734637,0.011111111111111112
1484,2wf5,Kd,1000.0,6.0,-17.80363399073182,0.001
1486,2whp,Kd,100000.0,4.0,-5.934544663577274,1e-05
1487,2wjg,Kd,80.0,7.1,-24.31329545485326,0.0125
1495,2wn9,Kd,3.0,8.52,-32.775770585387775,0.3333333333333333
1496,2wnc,Kd,479.0,6.32,-19.700697163732595,0.0020876826722338203
1497,2wnj,Kd,330.0,6.48,-20.661034519416354,0.0030303030303030303
1498,2wor,Kd,125000.0,3.9,-5.359427863033108,8e-06
1499,2wos,Kd,125000.0,3.9,-5.359427863033108,8e-06
1500,2wq5,Kd,180000.0,3.74,-4.4196185806584465,5.555555555555556e-06
1503,2wuf,Kd,51000.0,4.29,-7.669982514486109,1.9607843137254903e-05
1504,2wvt,Kd,755.0,6.12,-18.527963257614164,0.0013245033112582781
1506,2wyf,Kd,37000.0,4.43,-8.497070817757356,2.7027027027027027e-05
1509,2wzf,Kd,100.0,7.0,-23.738178654309095,0.01
1512,2x00,Kd,140000.0,11.33,-5.067341309243957,7.142857142857143e-06
1516,2x4z,Kd,2.7,8.57,-33.047320456813324,0.37037037037037035
1517,2x6x,Kd,210000.0,3.68,-4.0223198675124605,4.7619047619047615e-06
1525,2xab,Kd,0.54,9.27,-37.195389166046226,1.8518518518518516
1528,2xbp,Kd,9600.0,5.02,-11.974301486511381,0.00010416666666666667
1529,2xbv,Kd,3.7,8.43,-32.23524947206645,0.27027027027027023
1536,2xde,Kd,3420.0,5.47,-14.634432212825434,0.00029239766081871346
1537,2xdk,Kd,250000.0,3.6,-3.572951908688739,4e-06
1538,2xdl,Kd,790000.0,3.1,-0.6075365990771945,1.2658227848101265e-06
1539,2xdx,Kd,350.0,6.46,-20.50938254508724,0.002857142857142857
1546,2xht,Kd,1100.0,5.96,-17.557987251914945,0.0009090909090909091
1547,2xib,Kd,55.1,7.26,-25.274326052018747,0.018148820326678767
1548,2xii,Kd,63.3,7.2,-24.916757207231846,0.015797788309636653
1549,2xj1,Kd,28.0,7.55,-27.019044009208685,0.03571428571428571
1550,2xj2,Kd,66.0,7.18,-24.809103228649256,0.015151515151515152
1552,2xjg,Kd,15.0,7.82,-28.627701876154877,0.06666666666666667
1553,2xjj,Kd,310.0,6.51,-20.822170736278622,0.0032258064516129032
1554,2xjx,Kd,0.71,9.15,-36.489981954324534,1.4084507042253522
1555,2xm1,Kd,8500.0,5.07,-12.287955864906342,0.00011764705882352942
1558,2xn3,Kd,1198.0,5.92,-17.3380284998324,0.0008347245409015025
1559,2xn5,Kd,205.0,6.69,-21.88806144183106,0.004878048780487805
1562,2xp7,Kd,1700.0,5.77,-16.436024574139246,0.000588235294117647
1565,2xxt,Kd,9.0,8.05,-29.94427318931191,0.1111111111111111
1575,2y7i,Kd,2900.0,5.54,-15.059512419851757,0.0003448275862068965
1585,2yay,Kd,800.0,6.1,-18.378750791275987,0.00125
1586,2yaz,Kd,7300.0,5.14,-12.680205918259702,0.000136986301369863
1587,2yb0,Kd,140000.0,3.85,-5.067341309243957,7.142857142857143e-06
1589,2ydw,Kd,46.0,7.34,-25.73955736463644,0.021739130434782608
1590,2yek,Kd,61.3,7.21,-24.99950396105508,0.016313213703099513
1591,2yel,Kd,52.5,7.28,-25.398905766933026,0.01904761904761905
1592,2yfa,Kd,8500.0,5.07,-12.287955864906342,0.00011764705882352942
1595,2yge,Kd,8620.0,5.06,-12.251824338594007,0.0001160092807424594
1596,2ygf,Kd,8060.000000000001,5.09,-12.424948204974335,0.00012406947890818856
1597,2yhw,Kd,2500.0,5.6,-15.442041235843286,0.0004
1598,2yi0,Kd,7.5,8.12,-30.414177830499245,0.13333333333333333
1599,2yi7,Kd,4.8,8.32,-31.564411431587576,0.20833333333333334
1600,2yix,Kd,3.3,8.48,-32.5301238465709,0.30303030303030304
1601,2yk1,Kd,7.4,8.13,-30.44877351772208,0.13513513513513511
1602,2yki,Kd,0.35,9.46,-38.31301653581907,2.857142857142857
1603,2ylc,Kd,13.0,7.89,-28.996521404503728,0.07692307692307693
1604,2ymd,Kd,693000.0,3.16,-0.9451757326197162,1.443001443001443e-06
1605,2yme,Kd,22.0,7.66,-27.64060062472512,0.045454545454545456
1607,2ypo,Kd,21000.0,4.68,-9.956864531089735,4.761904761904762e-05
1615,2zb1,Kd,480.0,6.32,-19.69532210443303,0.0020833333333333333
1621,2zdk,Kd,428.0,6.37,-19.990847404562853,0.002336448598130841
1622,2zdl,Kd,402.0,6.4,-20.1523721553823,0.0024875621890547263
1623,2zdm,Kd,386.0,6.41,-20.257050095647156,0.0025906735751295338
1624,2zdn,Kd,562.0,6.25,-19.288835003658637,0.0017793594306049821
1626,2zfs,Kd,287.0,6.54,-21.020858087497743,0.003484320557491289
1627,2zft,Kd,300.0,6.52,-20.906681258233228,0.0033333333333333335
1630,2zkj,Kd,3300.0,5.48,-14.726489855839079,0.00030303030303030303
1634,2zq2,Kd,276.0,6.56,-21.121584014216204,0.0036231884057971015
1635,2zwz,Kd,16.3,7.79,-28.413486502493615,0.06134969325153374
1642,2zym,Kd,730.0,6.14,-18.614750581836976,0.0013698630136986301
1645,3a1c,Kd,29000.0,4.0,-9.124967756274483,3.4482758620689657e-05
1646,3a1d,Kd,75000.0,4.12,-6.675999176190148,1.3333333333333333e-05
1647,3a1e,Kd,75000.0,2.66,-6.675999176190148,1.3333333333333333e-05
1649,3a5y,Kd,11.0,7.96,-29.42707657906949,0.09090909090909091
1650,3a6t,Kd,52.0,7.28,-25.423569495814988,0.019230769230769232
1655,3acl,Kd,600.0,6.22,-19.120205303888863,0.0016666666666666668
1664,3alt,Kd,137.0,2.92,-22.926804342089785,0.0072992700729927005
1665,3ao2,Kd,137.0,3.77,-22.926804342089785,0.0072992700729927005
1666,3ao4,Kd,137.0,2.07,-22.926804342089785,0.0072992700729927005
1667,3ao5,Kd,137.0,2.23,-22.926804342089785,0.0072992700729927005
1668,3ap4,Kd,137.0,3.92,-22.926804342089785,0.0072992700729927005
1669,3aqt,Kd,190.0,6.72,-22.083902959321538,0.005263157894736842
1670,3arp,Kd,70.0,7.15,-24.65745125432015,0.014285714285714285
1671,3arq,Kd,400.0,6.4,-20.165226745620355,0.0025
1672,3arw,Kd,700.0,6.15,-18.722906590742873,0.0014285714285714286
1673,3arx,Kd,4700.0,5.33,-13.815039234517693,0.0002127659574468085
1674,3axz,Kd,372000.0,3.43,-2.54863210435947,2.6881720430107525e-06
1676,3b24,Kd,3.3,4.38,-32.5301238465709,0.30303030303030304
1677,3b25,Kd,860.0,6.07,-18.19235585736035,0.0011627906976744186
1678,3b26,Kd,230.0,6.64,-21.591488655403538,0.004347826086956522
1679,3b27,Kd,6900.0,5.16,-12.825446595750394,0.00014492753623188405
1680,3b2q,Kd,28000.0,4.55,-9.215410018476861,3.571428571428572e-05
1686,3b4p,Kd,4000.0,5.4,-14.230682082043081,0.00025
1687,3b50,Kd,28.0,7.55,-27.019044009208685,0.03571428571428571
1698,3bbb,Kd,100.0,7.0,-23.738178654309095,0.01
1699,3bbf,Kd,5200.0,5.28,-13.55448016866044,0.0001923076923076923
1701,3bex,Kd,2700.0,5.57,-15.243686466081497,0.00037037037037037035
1713,3bpc,Kd,16000.0,4.8,-10.657730173354345,6.25e-05
1715,3bra,Kd,2000000.0,2.7,1.7864759543443696,5e-07
1716,3brn,Kd,2.0,8.7,-33.82079202711927,0.5
1717,3bu1,Kd,7.1,8.15,-30.555437290747253,0.14084507042253522
1718,3buf,Kd,800000.0,3.1,-0.5751168005441657,1.25e-06
1719,3bug,Kd,660000.0,3.18,-1.0709245743401603,1.5151515151515152e-06
1720,3buh,Kd,220000.0,3.66,-3.902421970416026,4.5454545454545455e-06
1722,3bva,Kd,300.0,6.52,-20.906681258233228,0.0033333333333333335
1723,3bvb,Kd,3200.0,5.49,-14.805798882587249,0.0003125
1724,3bwj,Kd,319.0,6.5,-20.748410344612154,0.003134796238244514
1725,3bxe,Kd,3340.0,5.48,-14.6954371910478,0.0002994011976047904
1726,3bxf,Kd,2870.0,5.54,-15.086313423920467,0.0003484320557491289
1727,3bxg,Kd,10980.0,4.96,-11.628132926301827,9.107468123861566e-05
1728,3bxh,Kd,94340.0,4.03,-6.0847131419021405,1.0599957600169599e-05
1729,3bzf,Kd,30000.0,4.52,-9.037591931078683,3.3333333333333335e-05
1730,3c2f,Kd,30000.0,2.0,-9.037591931078683,3.3333333333333335e-05
1731,3c2o,Kd,30000.0,3.35,-9.037591931078683,3.3333333333333335e-05
1732,3c2r,Kd,30000.0,3.11,-9.037591931078683,3.3333333333333335e-05
1734,3c39,Kd,109000.0,3.96,-5.7124354399473605,9.174311926605504e-06
1735,3c4h,Kd,2000.0,5.7,-16.01715803638745,0.0005
1738,3c79,Kd,63.0,7.2,-24.929001125745692,0.015873015873015872
1739,3c84,Kd,14.0,7.85,-28.805519963553053,0.07142857142857142
1744,3cct,Kd,27.4,7.56,-27.074873051322687,0.03649635036496351
1745,3ccw,Kd,13.5,7.87,-28.899251747580415,0.07407407407407407
1746,3ccz,Kd,51.7,7.29,-25.438481822855362,0.01934235976789168
1747,3cd0,Kd,26.9,7.57,-27.122339217937913,0.03717472118959108
1748,3cd5,Kd,12.7,7.9,-29.056695499627736,0.07874015748031496
1749,3cd7,Kd,14.3,7.84,-28.750874665686847,0.06993006993006992
1750,3cda,Kd,26.3,7.58,-27.180477171747874,0.03802281368821293
1751,3cdb,Kd,95.7,7.02,-23.85145761211356,0.01044932079414838
1753,3cfn,Kd,10000.0,5.0,-11.869089327154546,0.0001
1754,3cft,Kd,64000.0,4.19,-7.084778264665605,1.5625e-05
1755,3cj2,Kd,14000.0,4.85,-11.001885972821231,7.142857142857143e-05
1756,3cj4,Kd,310.0,6.51,-20.822170736278622,0.0032258064516129032
1757,3cj5,Kd,460.0,6.34,-19.805012701059162,0.002173913043478261
1758,3ckb,Kd,460.0,2.98,-19.805012701059162,0.002173913043478261
1764,3cow,Kd,125.0,6.9,-23.163061853764933,0.008
1765,3coy,Kd,960.0,6.02,-17.90884615008866,0.0010416666666666667
1766,3coz,Kd,2700.0,5.57,-15.243686466081497,0.00037037037037037035
1771,3cyz,Kd,60.0,7.22,-25.054749967466137,0.016666666666666666
1772,3cz1,Kd,55.0,7.26,-25.279007869836587,0.01818181818181818
1774,3d0b,Kd,290.0,6.54,-20.99405708342903,0.0034482758620689655
1779,3d2e,Kd,380.0,6.42,-20.297427004977166,0.002631578947368421
1787,3d78,Kd,23.0,7.64,-27.526033318980808,0.043478260869565216
1788,3d7k,Kd,25000.0,4.6,-9.507496572266012,4e-05
1795,3da9,Kd,3100.0,5.51,-14.887626072701348,0.0003225806451612903
1804,3dgo,Kd,180.0,6.74,-22.22325257139027,0.005555555555555556
1815,3dp4,Kd,43.0,7.37,-25.913376475282,0.023255813953488372
1816,3dp9,Kd,43.0,9.68,-25.913376475282,0.023255813953488372
1817,3drf,Kd,100.0,7.0,-23.738178654309095,0.01
1818,3drg,Kd,100.0,7.0,-23.738178654309095,0.01
1819,3dri,Kd,37700.0,4.42,-8.448765842891838,2.6525198938992044e-05
1820,3dsz,Kd,17.1,7.77,-28.289997494324354,0.05847953216374269
1826,3dzt,Kd,60.2,7.22,-25.046173120948684,0.01661129568106312
1827,3e12,Kd,1020.0,5.99,-17.752595887296284,0.000980392156862745
1828,3e3c,Kd,2400.0,5.62,-15.547253395200123,0.0004166666666666667
1830,3e5u,Kd,1400.0,5.85,-16.936430636398505,0.0007142857142857143
1831,3e6y,Kd,2500.0,5.6,-15.442041235843286,0.0004
1838,3ebl,Kd,500.0,6.3,-19.59010994507619,0.002
1841,3ed0,Kd,450.0,6.35,-19.861659816501735,0.0022222222222222222
1842,3eeb,Kd,1300.0,5.89,-17.127432077349177,0.0007692307692307692
1851,3ekp,Kd,1.3,8.89,-34.931066068080995,0.7692307692307692
1853,3ekt,Kd,30.0,10.59,-26.841225921810505,0.03333333333333333
1854,3ekv,Kd,0.39,9.41,-38.034113335582404,2.564102564102564
1855,3ekw,Kd,10.9,7.96,-29.45061409425645,0.09174311926605504
1856,3ekx,Kd,0.39,9.41,-38.034113335582404,2.564102564102564
1857,3el1,Kd,0.23,9.64,-39.395122646135356,4.3478260869565215
1858,3el4,Kd,67.4,7.17,-24.75500415098219,0.014836795252225518
1859,3el5,Kd,18.9,7.72,-28.0320483932471,0.052910052910052914
1860,3el9,Kd,4.0,8.4,-32.0343160727749,0.25
1861,3elc,Kd,4.0,2.69,-32.0343160727749,0.25
1863,3ery,Kd,2200.0,5.66,-15.771511297570573,0.00045454545454545455
1864,3evd,Kd,124.0,6.91,-23.18376349116716,0.008064516129032258
1867,3exe,Kd,110.0,6.96,-23.49253191549222,0.00909090909090909
1868,3exh,Kd,13100.0,4.88,-11.17313758532984,7.633587786259542e-05
1869,3f15,Kd,7.88,8.1,-30.286793101703886,0.12690355329949238
1870,3f16,Kd,5.91,8.23,-31.028247614316758,0.1692047377326565
1871,3f17,Kd,2.36,8.63,-33.39420504425349,0.42372881355932207
1872,3f18,Kd,39.5,7.4,-26.132191207730664,0.02531645569620253
1873,3f19,Kd,65.1,7.19,-24.844490603791083,0.015360983102918589
1874,3f1a,Kd,61.1,7.21,-25.007926648289597,0.016366612111292964
1875,3f33,Kd,61.1,3.34,-25.007926648289597,0.016366612111292964
1876,3f34,Kd,61.1,3.16,-25.007926648289597,0.016366612111292964
1877,3f37,Kd,61.1,2.62,-25.007926648289597,0.016366612111292964
1879,3f3d,Kd,69.0,7.16,-24.694535922904944,0.014492753623188406
1880,3f3e,Kd,20.0,7.7,-27.886247363542,0.05
1881,3f48,Kd,512.0,6.29,-19.52898439236432,0.001953125
1886,3f6e,Kd,8700.0,2.38,-12.22801502377589,0.00011494252873563218
1888,3f70,Kd,14000.0,4.85,-11.001885972821231,7.142857142857143e-05
1889,3f78,Kd,800000.0,3.1,-0.5751168005441657,1.25e-06
1893,3f80,Kd,60000.0,4.22,-7.2511159767343125,1.6666666666666667e-05
1894,3f8c,Kd,21.0,7.68,-27.760498521821557,0.047619047619047616
1896,3f8f,Kd,236.0,6.63,-21.525115717098938,0.00423728813559322
1898,3fat,Kd,22.8,7.64,-27.548542981711478,0.043859649122807015
1905,3fh7,Kd,25.0,7.6,-27.311130562997835,0.04
1906,3fhb,Kd,2000.0,5.7,-16.01715803638745,0.0005
1907,3fj7,Kd,195000.0,3.71,-4.213321308463135,5.128205128205128e-06
