,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
3467,1qan,Ki,33000.0,4.48,-6.11,3e-05
3505,1hi4,Ki,32000.0,4.49,-6.13,3e-05
3506,1j14,Ki,32200.000000000004,4.49,-6.12,3e-05
3508,2prj,Ki,32000.0,4.49,-6.13,3e-05
3511,3hl8,Ki,32000.0,4.49,-6.13,3e-05
3529,1d6n,Ki,31500.0,4.50,-6.14,3e-05
3530,2eg8,Ki,31800.0,4.50,-6.13,3e-05
3541,1gi7,Ki,31000.0,4.51,-6.15,3e-05
3547,3aas,Ki,31000.0,4.51,-6.15,3e-05
3566,1ctt,Ki,30000.0,4.52,-6.17,3e-05
3567,1gu1,Ki,30000.0,4.52,-6.17,3e-05
3568,1mrn,Ki,30000.0,4.52,-6.17,3e-05
3573,1z4n,Ki,30000.0,4.52,-6.17,3e-05
3574,1z4o,Ki,30000.0,4.52,-6.17,3e-05
3587,2wm0,Ki,30000.0,4.52,-6.17,3e-05
3634,3h30,Ki,29200.0,4.53,-6.18,3e-05
3654,1lyx,Ki,29000.0,4.54,-6.19,3e-05
3655,1lzo,Ki,29000.0,4.54,-6.19,3e-05
3660,2v96,Ki,29000.0,4.54,-6.19,3e-05
3661,2w5i,Ki,29000.0,4.54,-6.19,3e-05
3662,2zz1,Ki,29000.0,4.54,-6.19,3e-05
3663,2zz2,Ki,29000.0,4.54,-6.19,3e-05
3664,2zz3,Ki,29000.0,4.54,-6.19,3e-05
3665,2zz4,Ki,29000.0,4.54,-6.19,3e-05
3666,2zz5,Ki,29000.0,4.54,-6.19,3e-05
3700,2xag,Ki,28000.0,4.55,-6.21,4e-05
3705,3djv,Ki,27900.0,4.55,-6.21,4e-05
3741,1i41,Ki,27000.0,4.57,-6.23,4e-05
3743,1w2g,Ki,27000.0,4.57,-6.23,4e-05
3786,1bma,Ki,26000.0,4.59,-6.25,4e-05
3789,1iew,Ki,25500.0,4.59,-6.26,4e-05
3791,1l2s,Ki,26000.0,4.59,-6.25,4e-05
3794,2ihj,Ki,25700.0,4.59,-6.26,4e-05
3795,2jiw,Ki,26000.0,4.59,-6.25,4e-05
3802,3hp9,Ki,26000.0,4.59,-6.25,4e-05
3832,1f7b,Ki,25000.0,4.60,-6.27,4e-05
3834,1pa9,Ki,25000.0,4.60,-6.27,4e-05
3836,1tx7,Ki,25000.0,4.60,-6.27,4e-05
3837,1u33,Ki,25000.0,4.60,-6.27,4e-05
3838,1upf,Ki,25000.0,4.60,-6.27,4e-05
3841,2hpa,Ki,25000.0,4.60,-6.27,4e-05
3846,2q80,Ki,25000.0,4.60,-6.27,4e-05
3848,2v54,Ki,25000.0,4.60,-6.27,4e-05
3853,2wlz,Ki,25000.0,4.60,-6.27,4e-05
3854,2x0y,Ki,25000.0,4.60,-6.27,4e-05
3859,3k0h,Ki,25000.0,4.60,-6.27,4e-05
3893,2bo4,Ki,24600.0,4.61,-6.28,4e-05
3909,13gs,Ki,24000.0,4.62,-6.3,4e-05
3910,1f4f,Ki,24000.0,4.62,-6.3,4e-05
3916,1t5a,Ki,24000.0,4.62,-6.3,4e-05
3920,2f6t,Ki,24000.0,4.62,-6.3,4e-05
3928,3f5k,Ki,24000.0,4.62,-6.3,4e-05
3972,1c85,Ki,23000.0,4.64,-6.32,4e-05
3974,2xaf,Ki,23000.0,4.64,-6.32,4e-05
3976,2z3h,Ki,23000.0,4.64,-6.32,4e-05
4023,1bzj,Ki,22000.0,4.66,-6.35,5e-05
4025,1h4w,Ki,22000.0,4.66,-6.35,5e-05
4026,1m1b,Ki,22000.0,4.66,-6.35,5e-05
4034,3ddf,Ki,22000.0,4.66,-6.35,5e-05
4035,3egk,Ki,22000.0,4.66,-6.35,5e-05
4086,1c5p,Ki,21000.0,4.68,-6.38,5e-05
4087,1nyy,Ki,21000.0,4.68,-6.38,5e-05
4089,1wn6,Ki,21000.0,4.68,-6.38,5e-05
4092,2uy4,Ki,21000.0,4.68,-6.38,5e-05
4094,3g35,Ki,21000.0,4.68,-6.38,5e-05
4129,2o8w,Ki,20600.0,4.69,-6.39,5e-05
4149,1c5n,Ki,20000.0,4.70,-6.41,5e-05
4150,1c86,Ki,20000.0,4.70,-6.41,5e-05
4153,1h0s,Ki,20000.0,4.70,-6.41,5e-05
4156,1v41,Ki,20000.0,4.70,-6.41,5e-05
4158,2c4w,Ki,20000.0,4.70,-6.41,5e-05
4160,2dw7,Ki,20000.0,4.70,-6.41,5e-05
4161,2fu8,Ki,20000.0,4.70,-6.41,5e-05
4163,2i2c,Ki,20000.0,4.70,-6.41,5e-05
4219,6gch,Ki,20000.0,4.70,-6.41,5e-05
4230,1v2t,Ki,19560.0,4.71,-6.42,5e-05
4233,2qrh,Ki,19600.0,4.71,-6.42,5e-05
4234,3fnm,Ki,19700.0,4.71,-6.42,5e-05
4257,1vso,Ki,18980.0,4.72,-6.44,5e-05
4258,2o1c,Ki,19000.0,4.72,-6.44,5e-05
4260,3b9g,Ki,19000.0,4.72,-6.44,5e-05
4263,3ebo,Ki,19010.0,4.72,-6.44,5e-05
4264,3f6g,Ki,19000.0,4.72,-6.44,5e-05
4265,3f6h,Ki,19000.0,4.72,-6.44,5e-05
4291,1v2o,Ki,18450.0,4.73,-6.45,5e-05
4292,1v2p,Ki,18450.0,4.73,-6.45,5e-05
4307,1bty,Ki,18400.0,4.74,-6.46,5e-05
4308,1ce5,Ki,18400.0,4.74,-6.46,5e-05
4309,1qaq,Ki,18000.0,4.74,-6.47,6e-05
4311,1w4p,Ki,18000.0,4.74,-6.47,6e-05
4312,2e2p,Ki,18000.0,4.74,-6.47,6e-05
4318,2wyi,Ki,18000.0,4.74,-6.47,6e-05
4324,3g3d,Ki,18200.0,4.74,-6.46,5e-05
4325,3gxt,Ki,18000.0,4.74,-6.47,6e-05
4327,3jqg,Ki,18000.0,4.74,-6.47,6e-05
4365,3g2j,Ki,17900.0,4.75,-6.47,6e-05
4375,3acw,Ki,17500.0,4.76,-6.49,6e-05
4404,2afw,Ki,17000.0,4.77,-6.5,6e-05
4407,2dua,Ki,17000.0,4.77,-6.5,6e-05
4408,2f0z,Ki,17000.0,4.77,-6.5,6e-05
4414,3abt,Ki,17000.0,4.77,-6.5,6e-05
4416,3d50,Ki,17000.0,4.77,-6.5,6e-05
4418,3mkf,Ki,17000.0,4.77,-6.5,6e-05
4474,1eed,Ki,16200.0,4.79,-6.53,6e-05
4475,1oss,Ki,16400.0,4.79,-6.52,6e-05
4477,3eb1,Ki,16300.0,4.79,-6.53,6e-05
4478,3g2k,Ki,16100.000000000002,4.79,-6.54,6e-05
4489,1bju,Ki,16000.0,4.80,-6.54,6e-05
4490,1ghz,Ki,16000.0,4.80,-6.54,6e-05
4493,1ybg,Ki,16000.0,4.80,-6.54,6e-05
4495,2nta,Ki,16000.0,4.80,-6.54,6e-05
4500,3dnd,Ki,16000.0,4.80,-6.54,6e-05
4537,1b4d,Ki,15600.0,4.81,-6.55,6e-05
4551,1aid,Ki,15000.0,4.82,-6.58,7e-05
4552,1dud,Ki,15000.0,4.82,-6.58,7e-05
4553,1f8e,Ki,15000.0,4.82,-6.58,7e-05
4556,1v1j,Ki,15000.0,4.82,-6.58,7e-05
4557,1xff,Ki,15000.0,4.82,-6.58,7e-05
4559,1ya4,Ki,15200.0,4.82,-6.57,7e-05
4566,2jal,Ki,15000.0,4.82,-6.58,7e-05
4570,2pwg,Ki,15000.0,4.82,-6.58,7e-05
4573,2ypi,Ki,15000.0,4.82,-6.58,7e-05
4622,3cf9,Ki,14900.0,4.83,-6.58,7e-05
4633,1nhw,Ki,14300.0,4.84,-6.61,7e-05
4656,1c83,Ki,14000.0,4.85,-6.62,7e-05
4657,1ecv,Ki,14000.0,4.85,-6.62,7e-05
4659,1n51,Ki,14000.0,4.85,-6.62,7e-05
4660,1o2p,Ki,14000.0,4.85,-6.62,7e-05
4661,1qji,Ki,14000.0,4.85,-6.62,7e-05
4665,1xgi,Ki,14000.0,4.85,-6.62,7e-05
4670,2p8o,Ki,14000.0,4.85,-6.62,7e-05
4671,2qwd,Ki,14000.0,4.85,-6.62,7e-05
4672,2r9x,Ki,14000.0,4.85,-6.62,7e-05
4674,2ww2,Ki,14000.0,4.85,-6.62,7e-05
4678,3ik1,Ki,14000.0,4.85,-6.62,7e-05
4679,3k05,Ki,14000.0,4.85,-6.62,7e-05
4715,6gpb,Ki,14000.0,4.85,-6.62,7e-05
4727,2brb,Ki,13700.0,4.86,-6.63,7e-05
4728,3g2i,Ki,13700.0,4.86,-6.63,7e-05
4740,3hfv,Ki,13600.0,4.87,-6.64,7e-05
4742,3kjf,Ki,13400.0,4.87,-6.64,7e-05
4756,2clx,Ki,13300.0,4.88,-6.65,8e-05
4774,1ilq,Ki,13000.0,4.89,-6.66,8e-05
4777,1z6f,Ki,13000.0,4.89,-6.66,8e-05
4778,2aoc,Ki,13000.0,4.89,-6.66,8e-05
4781,2vo5,Ki,13000.0,4.89,-6.66,8e-05
4783,3d4z,Ki,13000.0,4.89,-6.66,8e-05
4784,3hfz,Ki,13000.0,4.89,-6.66,8e-05
4823,3cf8,Ki,12700.0,4.90,-6.68,8e-05
4832,1dvj,Ki,12400.0,4.91,-6.69,8e-05
4833,1kly,Ki,12400.0,4.91,-6.69,8e-05
4834,1km0,Ki,12400.0,4.91,-6.69,8e-05
4835,1km1,Ki,12400.0,4.91,-6.69,8e-05
4836,1km2,Ki,12400.0,4.91,-6.69,8e-05
4837,1km3,Ki,12400.0,4.91,-6.69,8e-05
4838,1km5,Ki,12400.0,4.91,-6.69,8e-05
4840,3g1a,Ki,12400.0,4.91,-6.69,8e-05
4841,3g24,Ki,12400.0,4.91,-6.69,8e-05
4842,3ibc,Ki,12400.0,4.91,-6.69,8e-05
4844,3lld,Ki,12400.0,4.91,-6.69,8e-05
4845,3llf,Ki,12400.0,4.91,-6.69,8e-05
4869,1bzc,Ki,12000.0,4.92,-6.71,8e-05
4870,1e1v,Ki,12000.0,4.92,-6.71,8e-05
4872,1h1p,Ki,12000.0,4.92,-6.71,8e-05
4873,1h4n,Ki,12000.0,4.92,-6.71,8e-05
4874,1jqy,Ki,12000.0,4.92,-6.71,8e-05
4886,3eax,Ki,12000.0,4.92,-6.71,8e-05
4887,3i6c,Ki,12000.0,4.92,-6.71,8e-05
4888,3k15,Ki,12000.0,4.92,-6.71,8e-05
4950,1e2k,Ki,11400.0,4.94,-6.74,9e-05
4954,2gss,Ki,11500.0,4.94,-6.73,9e-05
4978,1jn4,Ki,11300.0,4.95,-6.74,9e-05
4980,2x95,Ki,11300.0,4.95,-6.74,9e-05
4983,3mxr,Ki,11300.0,4.95,-6.74,9e-05
5002,1gj5,Ki,11000.0,4.96,-6.76,9e-05
5004,1o5g,Ki,11000.0,4.96,-6.76,9e-05
5006,1pwq,Ki,11000.0,4.96,-6.76,9e-05
5007,1t3t,Ki,11000.0,4.96,-6.76,9e-05
5012,2vjx,Ki,11000.0,4.96,-6.76,9e-05
5013,2w67,Ki,11000.0,4.96,-6.76,9e-05
5017,3d67,Ki,11000.0,4.96,-6.76,9e-05
5019,3lbj,Ki,11000.0,4.96,-6.76,9e-05
5061,2kaw,Ki,10700.0,4.97,-6.78,9e-05
5062,2wd7,Ki,10600.0,4.97,-6.78,9e-05
5100,3gjs,Ki,10200.0,4.99,-6.81,0.0001
5114,1c84,Ki,9900.0,5.00,-6.82,0.0001
5115,1cp6,Ki,10000.0,5.00,-6.82,0.0001
5120,1hlk,Ki,10000.0,5.00,-6.82,0.0001
5121,1hqf,Ki,10000.0,5.00,-6.82,0.0001
5122,1i6v,Ki,10000.0,5.00,-6.82,0.0001
5127,1kr3,Ki,10000.0,5.00,-6.82,0.0001
5128,1nc3,Ki,10000.0,5.00,-6.82,0.0001
5129,1nnb,Ki,10000.0,5.00,-6.82,0.0001
5130,1o35,Ki,10000.0,5.00,-6.82,0.0001
5132,1pip,Ki,10000.0,5.00,-6.82,0.0001
5136,1uvu,Ki,10000.0,5.00,-6.82,0.0001
5137,1w2h,Ki,10000.0,5.00,-6.82,0.0001
5145,2oym,Ki,10000.0,5.00,-6.82,0.0001
5152,3d1g,Ki,10000.0,5.00,-6.82,0.0001
5153,3dkg,Ki,10000.0,5.00,-6.82,0.0001
5158,3gbe,Ki,10000.0,5.00,-6.82,0.0001
5160,3mla,Ki,10000.0,5.00,-6.82,0.0001
5218,1ppi,Ki,9700.0,5.01,-6.84,0.0001
5219,2glp,Ki,9700.0,5.01,-6.84,0.0001
5222,3mxs,Ki,9800.0,5.01,-6.83,0.0001
5250,3bgc,Ki,9600.0,5.02,-6.84,0.0001
5254,4est,Ki,9500.0,5.02,-6.85,0.00011
5334,1dgm,Ki,8900.0,5.05,-6.89,0.00011
5335,1fkw,Ki,9000.0,5.05,-6.88,0.00011
5336,1gi8,Ki,8900.0,5.05,-6.89,0.00011
5338,1lii,Ki,8900.0,5.05,-6.89,0.00011
5339,1lik,Ki,8900.0,5.05,-6.89,0.00011
5340,1qxk,Ki,9000.0,5.05,-6.88,0.00011
5341,1s1u,Ki,9000.0,5.05,-6.88,0.00011
5346,3aau,Ki,9000.0,5.05,-6.88,0.00011
5350,3ik0,Ki,9000.0,5.05,-6.88,0.00011
5393,1lcb,Ki,8690.0,5.06,-6.9,0.00012
5396,2v77,Ki,8700.0,5.06,-6.9,0.00011
5399,3f68,Ki,8700.0,5.06,-6.9,0.00011
5420,1rkp,Ki,8500.0,5.07,-6.91,0.00012
5422,2c3l,Ki,8580.0,5.07,-6.91,0.00012
5458,1enu,Ki,8300.0,5.08,-6.93,0.00012
5459,1gfy,Ki,8320.0,5.08,-6.93,0.00012
5460,2qtg,Ki,8300.0,5.08,-6.93,0.00012
5490,1yyy,Ki,8100,5.09,-6.94,0.00012
5519,1h2m,Ki,8000.0,5.10,-6.95,0.00013
5522,1o0o,Ki,8000.0,5.10,-6.95,0.00013
5523,1od8,Ki,8000.0,5.10,-6.95,0.00013
5528,1v0k,Ki,8000.0,5.10,-6.95,0.00013
5529,1v0m,Ki,8000.0,5.10,-6.95,0.00013
5531,1w7g,Ki,8000.0,5.10,-6.95,0.00013
5540,2qrq,Ki,7900.0,5.10,-6.96,0.00013
5542,2r9w,Ki,8000.0,5.10,-6.95,0.00013
5543,3bxs,Ki,8000.0,5.10,-6.95,0.00013
5597,1k4h,Ki,7700.0,5.11,-6.97,0.00013
5598,1yp9,Ki,7700,5.11,-6.97,0.00013
5600,3gpj,Ki,7800.0,5.11,-6.96,0.00013
5602,3k4d,Ki,7750,5.11,-6.97,0.00013
5631,2web,Ki,7600.0,5.12,-6.98,0.00013
5636,3for,Ki,7600.0,5.12,-6.98,0.00013
5639,3n2c,Ki,7500.0,5.12,-6.99,0.00013
5664,1gcz,Ki,7400.0,5.13,-7.0,0.00014
5665,1hti,Ki,7400.0,5.13,-7.0,0.00014
5686,1y3x,Ki,7315,5.14,-7.0,0.00014
5687,1zzz,Ki,7300,5.14,-7.0,0.00014
5688,2br1,Ki,7200.0,5.14,-7.01,0.00014
5694,3bls,Ki,7300.0,5.14,-7.0,0.00014
5725,1fkp,Ki,7000.0,5.15,-7.03,0.00014
5728,1jcx,Ki,7000.0,5.15,-7.03,0.00014
5729,1jvu,Ki,7000.0,5.15,-7.03,0.00014
5734,1o0m,Ki,7100.0,5.15,-7.02,0.00014
5735,1pb8,Ki,7020.0,5.15,-7.03,0.00014
5738,1rob,Ki,7000.0,5.15,-7.03,0.00014
5739,1s38,Ki,7000.0,5.15,-7.03,0.00014
5742,1thz,Ki,7100.0,5.15,-7.02,0.00014
5743,2afx,Ki,7100.0,5.15,-7.02,0.00014
5803,1jqd,Ki,6900.0,5.16,-7.04,0.00014
5805,1q1m,Ki,6900.0,5.16,-7.04,0.00014
5829,2zfp,Ki,6800.0,5.17,-7.05,0.00015
5830,3b7j,Ki,6800.0,5.17,-7.05,0.00015
5832,3ks9,Ki,6800.0,5.17,-7.05,0.00015
5869,1ft7,Ki,6600.0,5.18,-7.06,0.00015
5872,2qrg,Ki,6600.0,5.18,-7.06,0.00015
5887,1ocq,Ki,6500.0,5.19,-7.07,0.00015
5888,1ogg,Ki,6400.0,5.19,-7.08,0.00016
5892,2ko7,Ki,6500.0,5.19,-7.07,0.00015
5896,2qdt,Ki,6500.0,5.19,-7.07,0.00015
5898,3kjn,Ki,6440.0,5.19,-7.08,0.00016
5925,1mv9,Ki,6290.0,5.20,-7.09,0.00016
5957,1o2r,Ki,6100.0,5.21,-7.11,0.00016
5963,3bcs,Ki,6100.0,5.21,-7.11,0.00016
5997,16pk,Ki,6000.0,5.22,-7.12,0.00017
5998,1bq4,Ki,6000.0,5.22,-7.12,0.00017
6000,1gi9,Ki,6000.0,5.22,-7.12,0.00017
6001,1gjd,Ki,6000.0,5.22,-7.12,0.00017
6002,1h1h,Ki,6000.0,5.22,-7.12,0.00017
6004,1j17,Ki,6050.0,5.22,-7.11,0.00017
6005,1o5c,Ki,6000.0,5.22,-7.12,0.00017
6008,1w4o,Ki,6000.0,5.22,-7.12,0.00017
6014,2hxm,Ki,6000.0,5.22,-7.12,0.00017
6018,2wzm,Ki,6000.0,5.22,-7.12,0.00017
6021,2zxd,Ki,6000.0,5.22,-7.12,0.00017
6022,3dne,Ki,6000.0,5.22,-7.12,0.00017
6025,3ijz,Ki,6000.0,5.22,-7.12,0.00017
6026,3iof,Ki,6000.0,5.22,-7.12,0.00017
6061,1ndw,Ki,5900,5.23,-7.13,0.00017
6062,2q38,Ki,5950,5.23,-7.12,0.00017
6064,3lc3,Ki,5900.0,5.23,-7.13,0.00017
6087,1fh7,Ki,5800.0,5.24,-7.14,0.00017
6089,1hmp,Ki,5800.0,5.24,-7.14,0.00017
6091,1s89,Ki,5800.0,5.24,-7.14,0.00017
6093,2jfz,Ki,5800.0,5.24,-7.14,0.00017
6097,2vgc,Ki,5760.0,5.24,-7.14,0.00017
6100,3e16,Ki,5780.0,5.24,-7.14,0.00017
6172,1w4q,Ki,5500.0,5.26,-7.17,0.00018
6175,2qft,Ki,5500.0,5.26,-7.17,0.00018
6202,1qca,Ki,5400.0,5.27,-7.18,0.00019
6205,2x7u,Ki,5340,5.27,-7.19,0.00019
6206,3bmo,Ki,5400.0,5.27,-7.18,0.00019
6229,1f5l,Ki,5300.0,5.28,-7.19,0.00019
6230,1kfy,Ki,5200.0,5.28,-7.2,0.00019
6240,3o5x,Ki,5200.0,5.28,-7.2,0.00019
6267,1c88,Ki,5100.0,5.29,-7.22,0.0002
6289,1a69,Ki,5000.0,5.30,-7.23,0.0002
6297,1o0f,Ki,5000.0,5.30,-7.23,0.0002
6300,1pr1,Ki,5000.0,5.30,-7.23,0.0002
6304,1vyq,Ki,4980.0,5.30,-7.23,0.0002
6306,1xbb,Ki,5000.0,5.30,-7.23,0.0002
6307,1yxd,Ki,5000.0,5.30,-7.23,0.0002
6308,2f25,Ki,5000.0,5.30,-7.23,0.0002
6309,2f27,Ki,5000.0,5.30,-7.23,0.0002
6310,2f29,Ki,5000.0,5.30,-7.23,0.0002
6315,2oyk,Ki,5000.0,5.30,-7.23,0.0002
6318,2vk6,Ki,5000.0,5.30,-7.23,0.0002
6319,2ww0,Ki,5000.0,5.30,-7.23,0.0002
6320,2zi2,Ki,5000.0,5.30,-7.23,0.0002
6321,2zxb,Ki,5000.0,5.30,-7.23,0.0002
6324,3ckr,Ki,5001.0,5.30,-7.23,0.0002
6400,1al8,Ki,4800.0,5.32,-7.25,0.00021
6401,1c1n,Ki,4800.0,5.32,-7.25,0.00021
6406,1tio,Ki,4800.0,5.32,-7.25,0.00021
6407,1y20,Ki,4800.0,5.32,-7.25,0.00021
6408,2by5,Ki,4800.0,5.32,-7.25,0.00021
6409,2by6,Ki,4800.0,5.32,-7.25,0.00021
6410,2by7,Ki,4800.0,5.32,-7.25,0.00021
6411,2by8,Ki,4800.0,5.32,-7.25,0.00021
6412,2by9,Ki,4800.0,5.32,-7.25,0.00021
6413,2bya,Ki,4800.0,5.32,-7.25,0.00021
6452,3gjq,Ki,4700.0,5.33,-7.26,0.00021
6480,1hee,Ki,4600.0,5.34,-7.28,0.00022
6482,1k06,Ki,4600.0,5.34,-7.28,0.00022
6483,1k08,Ki,4600.0,5.34,-7.28,0.00022
6484,1zgi,Ki,4600.0,5.34,-7.28,0.00022
6485,2qnb,Ki,4600.0,5.34,-7.28,0.00022
6486,2zff,Ki,4600.0,5.34,-7.28,0.00022
6489,3hkq,Ki,4550.0,5.34,-7.28,0.00022
6490,3k4q,Ki,4600.0,5.34,-7.28,0.00022
6511,1gsi,Ki,4500.0,5.35,-7.29,0.00022
6512,1gtv,Ki,4500.0,5.35,-7.29,0.00022
6513,1n5i,Ki,4500.0,5.35,-7.29,0.00022
6514,1n5k,Ki,4500.0,5.35,-7.29,0.00022
6515,1n5l,Ki,4500.0,5.35,-7.29,0.00022
6516,1ql9,Ki,4450.0,5.35,-7.3,0.00022
6519,2gkl,Ki,4500.0,5.35,-7.29,0.00022
6524,3bc4,Ki,4500.0,5.35,-7.29,0.00022
6525,3e9b,Ki,4500.0,5.35,-7.29,0.00022
6527,3hkn,Ki,4510.0,5.35,-7.29,0.00022
6563,2qlj,Ki,4400.0,5.36,-7.3,0.00023
6564,2qn3,Ki,4400.0,5.36,-7.3,0.00023
6565,3bv9,Ki,4400.0,5.36,-7.3,0.00023
6595,1gpk,Ki,4300.0,5.37,-7.32,0.00023
6596,1sgu,Ki,4235,5.37,-7.33,0.00024
6597,2glm,Ki,4300.0,5.37,-7.32,0.00023
6600,2oc1,Ki,4300.0,5.37,-7.32,0.00023
6630,1g3e,Ki,4200.0,5.38,-7.33,0.00024
6632,1ke0,Ki,4200.0,5.38,-7.33,0.00024
6666,1qbv,Ki,4100,5.39,-7.35,0.00024
6668,2a9w,Ki,4100.0,5.39,-7.35,0.00024
6676,3fzc,Ki,4100.0,5.39,-7.35,0.00024
6677,3hkt,Ki,4100.0,5.39,-7.35,0.00024
6679,3m1k,Ki,4100.0,5.39,-7.35,0.00024
6707,1bq3,Ki,4000.0,5.40,-7.36,0.00025
6708,1f8b,Ki,4000.0,5.40,-7.36,0.00025
6710,1mmr,Ki,4000.0,5.40,-7.36,0.00025
6713,1nym,Ki,4000.0,5.40,-7.36,0.00025
6720,1trd,Ki,4000.0,5.40,-7.36,0.00025
6723,1uvs,Ki,4000.0,5.40,-7.36,0.00025
6728,2i80,Ki,4000.0,5.40,-7.36,0.00025
6730,2qg2,Ki,4000.0,5.40,-7.36,0.00025
6740,3pch,Ki,4000.0,5.40,-7.36,0.00025
6780,1xxe,Ki,3900.0,5.41,-7.37,0.00026
6783,2j47,Ki,3900.0,5.41,-7.37,0.00026
6816,1gja,Ki,3800.0,5.42,-7.39,0.00026
6826,3l4t,Ki,3800.0,5.42,-7.39,0.00026
6852,1fq7,Ki,3740.0,5.43,-7.4,0.00027
6853,1fw0,Ki,3690,5.43,-7.41,0.00027
6854,1gr2,Ki,3690.0,5.43,-7.41,0.00027
6855,1lbb,Ki,3690.0,5.43,-7.41,0.00027
6857,2anj,Ki,3690.0,5.43,-7.41,0.00027
6858,2qln,Ki,3700.0,5.43,-7.41,0.00027
6861,3k0k,Ki,3700.0,5.43,-7.41,0.00027
6899,1gi2,Ki,3600.0,5.44,-7.42,0.00028
6900,1gi3,Ki,3600.0,5.44,-7.42,0.00028
6903,1syi,Ki,3590,5.44,-7.42,0.00028
6904,2q6f,Ki,3600.0,5.44,-7.42,0.00028
6905,2wr8,Ki,3600.0,5.44,-7.42,0.00028
6906,3ggc,Ki,3600.0,5.44,-7.42,0.00028
6938,3en3,Ki,3570.0,5.45,-7.43,0.00028
6939,3kfm,Ki,3570.0,5.45,-7.43,0.00028
6940,3mi3,Ki,3560.0,5.45,-7.43,0.00028
6944,1anf,Ki,3500.0,5.46,-7.44,0.00029
6946,1ghx,Ki,3500.0,5.46,-7.44,0.00029
6949,1maa,Ki,3500.0,5.46,-7.44,0.00029
6951,1q65,Ki,3500.0,5.46,-7.44,0.00029
6983,1g7f,Ki,3400.0,5.47,-7.46,0.00029
6984,1gi1,Ki,3400.0,5.47,-7.46,0.00029
6987,1o2s,Ki,3400.0,5.47,-7.46,0.00029
7069,1pyn,Ki,3200.0,5.49,-7.49,0.00031
7073,2h4k,Ki,3200.0,5.49,-7.49,0.00031
7074,2ioa,Ki,3200.0,5.49,-7.49,0.00031
7075,2o0u,Ki,3200.0,5.49,-7.49,0.00031
7077,2uy5,Ki,3200.0,5.49,-7.49,0.00031
7078,3bmq,Ki,3200.0,5.49,-7.49,0.00031
7115,2ajb,Ki,3140.0,5.50,-7.5,0.00032
7132,1ggn,Ki,3100.0,5.51,-7.51,0.00032
7137,2wqp,Ki,3100.0,5.51,-7.51,0.00032
7144,3vgc,Ki,3110.0,5.51,-7.51,0.00032
7176,1a8i,Ki,3000.0,5.52,-7.53,0.00033
7178,1kc7,Ki,3000.0,5.52,-7.53,0.00033
7179,1lox,Ki,3000.0,5.52,-7.53,0.00033
7185,1ydr,Ki,3000.0,5.52,-7.53,0.00033
7186,2cht,Ki,3000.0,5.52,-7.53,0.00033
7199,3iog,Ki,3000.0,5.52,-7.53,0.00033
7256,1bjv,Ki,2900.0,5.54,-7.55,0.00034
7259,1kdw,Ki,2900.0,5.54,-7.55,0.00034
7302,1g3d,Ki,2800.0,5.55,-7.57,0.00036
7306,2iuz,Ki,2800.0,5.55,-7.57,0.00036
7307,2wyn,Ki,2800.0,5.55,-7.57,0.00036
7348,1jak,Ki,2700.0,5.57,-7.59,0.00037
7353,2np9,Ki,2700.0,5.57,-7.59,0.00037
7354,2onb,Ki,2700.0,5.57,-7.59,0.00037
7394,1mfi,Ki,2600.0,5.59,-7.61,0.00038
7437,1fwe,Ki,2500.0,5.60,-7.64,0.0004
7438,1gi5,Ki,2500.0,5.60,-7.64,0.0004
7442,1vfn,Ki,2500.0,5.60,-7.64,0.0004
7446,2wca,Ki,2500.0,5.60,-7.64,0.0004
7450,3bl1,Ki,2520.0,5.60,-7.63,0.0004
7453,3fa3,Ki,2500.0,5.60,-7.64,0.0004
7498,1ejn,Ki,2400.0,5.62,-7.66,0.00042
7507,3abu,Ki,2400.0,5.62,-7.66,0.00042
7561,1f57,Ki,2300.0,5.64,-7.69,0.00043
7564,1hlf,Ki,2300.0,5.64,-7.69,0.00043
7566,1lrt,Ki,2300.0,5.64,-7.69,0.00043
7568,1y3v,Ki,2300,5.64,-7.69,0.00043
7569,1y3y,Ki,2300,5.64,-7.69,0.00043
7570,1z9g,Ki,2300.0,5.64,-7.69,0.00043
7573,2ojg,Ki,2300.0,5.64,-7.69,0.00043
7574,2qlm,Ki,2300.0,5.64,-7.69,0.00043
7582,3fv7,Ki,2300.0,5.64,-7.69,0.00043
7595,4mbp,Ki,2300.0,5.64,-7.69,0.00043
7628,1bp6,Ki,2260.0,5.65,-7.7,0.00044
7629,1bpj,Ki,2260.0,5.65,-7.7,0.00044
7631,1jmh,Ki,2260.0,5.65,-7.7,0.00044
7632,1lce,Ki,2260.0,5.65,-7.7,0.00044
7633,1tdc,Ki,2260.0,5.65,-7.7,0.00044
7634,1thy,Ki,2260.0,5.65,-7.7,0.00044
7635,1tsx,Ki,2260.0,5.65,-7.7,0.00044
7636,1tvu,Ki,2260.0,5.65,-7.7,0.00044
7637,1tvv,Ki,2260.0,5.65,-7.7,0.00044
7638,1tvw,Ki,2260.0,5.65,-7.7,0.00044
7639,1vza,Ki,2260.0,5.65,-7.7,0.00044
7640,1vzb,Ki,2260.0,5.65,-7.7,0.00044
7641,1vze,Ki,2260.0,5.65,-7.7,0.00044
7642,2g86,Ki,2260.0,5.65,-7.7,0.00044
7643,2g89,Ki,2260.0,5.65,-7.7,0.00044
