,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
3913,1mn9,Kd,24000.0,4.62,-6.3,4e-05
3914,1ofz,Kd,24100.0,4.62,-6.3,4e-05
3915,1sm3,Kd,24000.0,4.62,-6.3,4e-05
3916,1t5a,Ki,24000.0,4.62,-6.3,4e-05
3917,2a25,Kd,24000.0,4.62,-6.3,4e-05
3918,2a5c,Kd,24000.0,4.62,-6.3,4e-05
3919,2dc8,IC50,24000.0,4.62,-6.3,4e-05
3920,2f6t,Ki,24000.0,4.62,-6.3,4e-05
3921,2k00,Kd,24000.0,4.62,-6.3,4e-05
3922,2rol,Kd,24000.0,4.62,-6.3,4e-05
3926,3ewu,IC50,24000.0,4.62,-6.3,4e-05
3927,3exo,IC50,24000.0,4.62,-6.3,4e-05
3928,3f5k,Ki,24000.0,4.62,-6.3,4e-05
3929,3l0k,IC50,24000.0,4.62,-6.3,4e-05
3958,2rqu,Kd,23600.0,4.63,-6.31,4e-05
3972,1c85,Ki,23000.0,4.64,-6.32,4e-05
3973,2brh,IC50,22900.0,4.64,-6.33,4e-05
3974,2xaf,Ki,23000.0,4.64,-6.32,4e-05
3976,2z3h,Ki,23000.0,4.64,-6.32,4e-05
3977,3c72,IC50,22700.0,4.64,-6.33,4e-05
4003,2w12,IC50,22200.0,4.65,-6.34,5e-05
4004,2w87,Kd,22200.0,4.65,-6.34,5e-05
4023,1bzj,Ki,22000.0,4.66,-6.35,5e-05
4024,1h01,IC50,22000.0,4.66,-6.35,5e-05
4025,1h4w,Ki,22000.0,4.66,-6.35,5e-05
4026,1m1b,Ki,22000.0,4.66,-6.35,5e-05
4027,1t49,IC50,22000.0,4.66,-6.35,5e-05
4028,2aoj,Kd,22100.0,4.66,-6.35,5e-05
4029,2ca8,Kd,22000.0,4.66,-6.35,5e-05
4030,2ha2,Kd,22000.0,4.66,-6.35,5e-05
4032,2nyr,IC50,22000.0,4.66,-6.35,5e-05
4033,2xg5,IC50,22000.0,4.66,-6.35,5e-05
4034,3ddf,Ki,22000.0,4.66,-6.35,5e-05
4035,3egk,Ki,22000.0,4.66,-6.35,5e-05
4036,3h1z,Kd,22000.0,4.66,-6.35,5e-05
4037,3mss,Kd,22000.0,4.66,-6.35,5e-05
4068,1f47,Kd,21600.0,4.67,-6.36,5e-05
4069,2h23,Kd,21200.0,4.67,-6.37,5e-05
4070,2w6m,IC50,21500.0,4.67,-6.36,5e-05
4086,1c5p,Ki,21000.0,4.68,-6.38,5e-05
4087,1nyy,Ki,21000.0,4.68,-6.38,5e-05
4088,1ol1,IC50,21000.0,4.68,-6.38,5e-05
4089,1wn6,Ki,21000.0,4.68,-6.38,5e-05
4090,1xge,Kd,20800.0,4.68,-6.38,5e-05
4091,2nsl,Kd,20900.0,4.68,-6.38,5e-05
4092,2uy4,Ki,21000.0,4.68,-6.38,5e-05
4094,3g35,Ki,21000.0,4.68,-6.38,5e-05
4095,3gl6,Kd,20700.0,4.68,-6.39,5e-05
4129,2o8w,Ki,20600.0,4.69,-6.39,5e-05
4130,2rio,Kd,20400.0,4.69,-6.39,5e-05
4148,1agw,IC50,20000.0,4.70,-6.41,5e-05
4149,1c5n,Ki,20000.0,4.70,-6.41,5e-05
4150,1c86,Ki,20000.0,4.70,-6.41,5e-05
4151,1fo2,IC50,20000.0,4.70,-6.41,5e-05
4152,1gpy,Kd,20000.0,4.70,-6.41,5e-05
4153,1h0s,Ki,20000.0,4.70,-6.41,5e-05
4154,1h60,Kd,20000.0,4.70,-6.41,5e-05
4155,1om2,Kd,20000.0,4.70,-6.41,5e-05
4156,1v41,Ki,20000.0,4.70,-6.41,5e-05
4157,1xos,IC50,20000.0,4.70,-6.41,5e-05
4158,2c4w,Ki,20000.0,4.70,-6.41,5e-05
4159,2cex,Kd,20000.0,4.70,-6.41,5e-05
4160,2dw7,Ki,20000.0,4.70,-6.41,5e-05
4161,2fu8,Ki,20000.0,4.70,-6.41,5e-05
4162,2h9t,IC50,20000.0,4.70,-6.41,5e-05
4163,2i2c,Ki,20000.0,4.70,-6.41,5e-05
4164,2j9n,Kd,20000.0,4.70,-6.41,5e-05
4165,2jc0,IC50,20000.0,4.70,-6.41,5e-05
4166,2k62,Kd,20000.0,4.70,-6.41,5e-05
4168,2qfo,Kd,20000.0,4.70,-6.41,5e-05
4169,2r3h,IC50,20000.0,4.70,-6.41,5e-05
4174,3dg8,IC50,20000.0,4.70,-6.41,5e-05
4175,3h21,IC50,19800.0,4.70,-6.41,5e-05
4176,3ij1,Kd,20000.0,4.70,-6.41,5e-05
4177,3k5i,Kd,20000.0,4.70,-6.41,5e-05
4178,3kiv,Kd,20000.0,4.70,-6.41,5e-05
4179,3kr0,Kd,20000.0,4.70,-6.41,5e-05
4180,3lm1,Kd,20000.0,4.70,-6.41,5e-05
4181,3nkk,Kd,20000.0,4.70,-6.41,5e-05
4182,3p2k,Kd,20000.0,4.70,-6.41,5e-05
4219,6gch,Ki,20000.0,4.70,-6.41,5e-05
4230,1v2t,Ki,19560.0,4.71,-6.42,5e-05
4231,2d82,Kd,19600.0,4.71,-6.42,5e-05
4233,2qrh,Ki,19600.0,4.71,-6.42,5e-05
4234,3fnm,Ki,19700.0,4.71,-6.42,5e-05
4235,3gwu,IC50,19700.0,4.71,-6.42,5e-05
4236,3h23,IC50,19300.0,4.71,-6.43,5e-05
4237,3ny3,Kd,19300.0,4.71,-6.43,5e-05
4253,184l,Kd,19000.0,4.72,-6.44,5e-05
4254,1h7a,Kd,19000.0,4.72,-6.44,5e-05
4255,1qxz,IC50,19000.0,4.72,-6.44,5e-05
4256,1urc,IC50,19200.0,4.72,-6.43,5e-05
4257,1vso,Ki,18980.0,4.72,-6.44,5e-05
4258,2o1c,Ki,19000.0,4.72,-6.44,5e-05
4259,2xdu,Kd,19000.0,4.72,-6.44,5e-05
4260,3b9g,Ki,19000.0,4.72,-6.44,5e-05
4261,3cpj,Kd,18900.0,4.72,-6.44,5e-05
4262,3d9k,Kd,19000.0,4.72,-6.44,5e-05
4263,3ebo,Ki,19010.0,4.72,-6.44,5e-05
4264,3f6g,Ki,19000.0,4.72,-6.44,5e-05
4265,3f6h,Ki,19000.0,4.72,-6.44,5e-05
4266,3f9w,Kd,19000.0,4.72,-6.44,5e-05
4267,3oka,Kd,19000.0,4.72,-6.44,5e-05
4268,3okp,Kd,19000.0,4.72,-6.44,5e-05
4269,3omg,Kd,19000.0,4.72,-6.44,5e-05
4290,1m51,IC50,18800.0,4.73,-6.44,5e-05
4291,1v2o,Ki,18450.0,4.73,-6.45,5e-05
4292,1v2p,Ki,18450.0,4.73,-6.45,5e-05
4306,1br8,Kd,18000.0,4.74,-6.47,6e-05
4307,1bty,Ki,18400.0,4.74,-6.46,5e-05
4308,1ce5,Ki,18400.0,4.74,-6.46,5e-05
4309,1qaq,Ki,18000.0,4.74,-6.47,6e-05
4310,1ru1,Kd,18000.0,4.74,-6.47,6e-05
4311,1w4p,Ki,18000.0,4.74,-6.47,6e-05
4312,2e2p,Ki,18000.0,4.74,-6.47,6e-05
4313,2ov4,Kd,18000.0,4.74,-6.47,6e-05
4314,2uxu,Kd,18000.0,4.74,-6.47,6e-05
4315,2vd4,IC50,18000.0,4.74,-6.47,6e-05
4316,2w68,Kd,18000.0,4.74,-6.47,6e-05
4317,2wa4,IC50,18000.0,4.74,-6.47,6e-05
4318,2wyi,Ki,18000.0,4.74,-6.47,6e-05
4319,2xg3,Kd,18200.0,4.74,-6.46,5e-05
4321,3dnt,Kd,18000.0,4.74,-6.47,6e-05
4322,3erk,IC50,18000.0,4.74,-6.47,6e-05
4323,3f3u,Kd,18000.0,4.74,-6.47,6e-05
4324,3g3d,Ki,18200.0,4.74,-6.46,5e-05
4325,3gxt,Ki,18000.0,4.74,-6.47,6e-05
4326,3hg1,Kd,18000.0,4.74,-6.47,6e-05
4327,3jqg,Ki,18000.0,4.74,-6.47,6e-05
4328,3kfn,IC50,18000.0,4.74,-6.47,6e-05
4329,3lcv,Kd,18000.0,4.74,-6.47,6e-05
4330,3llm,Kd,18000.0,4.74,-6.47,6e-05
4365,3g2j,Ki,17900.0,4.75,-6.47,6e-05
4366,3nim,Kd,17700.0,4.75,-6.48,6e-05
4373,1q8t,Kd,17500.0,4.76,-6.49,6e-05
4374,2cgw,IC50,17300.0,4.76,-6.49,6e-05
4375,3acw,Ki,17500.0,4.76,-6.49,6e-05
4377,3hdk,Kd,17500.0,4.76,-6.49,6e-05
4398,1h62,Kd,17000.0,4.77,-6.5,6e-05
4399,1l5r,Kd,17000.0,4.77,-6.5,6e-05
4400,1pxi,IC50,17000.0,4.77,-6.5,6e-05
4401,1rti,IC50,17000.0,4.77,-6.5,6e-05
4402,1str,Kd,17000.0,4.77,-6.5,6e-05
4403,1uyk,IC50,17100.0,4.77,-6.5,6e-05
4404,2afw,Ki,17000.0,4.77,-6.5,6e-05
4405,2b4l,Kd,17000.0,4.77,-6.5,6e-05
4406,2chw,IC50,17000.0,4.77,-6.5,6e-05
4407,2dua,Ki,17000.0,4.77,-6.5,6e-05
4408,2f0z,Ki,17000.0,4.77,-6.5,6e-05
4409,2qn1,IC50,17000.0,4.77,-6.5,6e-05
4410,2x4o,IC50,17000.0,4.77,-6.5,6e-05
4411,2x4r,IC50,17000.0,4.77,-6.5,6e-05
4412,2xk4,IC50,16900.0,4.77,-6.51,6e-05
4414,3abt,Ki,17000.0,4.77,-6.5,6e-05
4415,3cyy,Kd,16800.0,4.77,-6.51,6e-05
4416,3d50,Ki,17000.0,4.77,-6.5,6e-05
4417,3iqu,Kd,17000.0,4.77,-6.5,6e-05
4418,3mkf,Ki,17000.0,4.77,-6.5,6e-05
4455,6prc,IC50,17000.0,4.77,-6.5,6e-05
4466,2rr4,Kd,16700.0,4.78,-6.51,6e-05
4474,1eed,Ki,16200.0,4.79,-6.53,6e-05
4475,1oss,Ki,16400.0,4.79,-6.52,6e-05
4476,2nsj,Kd,16300.0,4.79,-6.53,6e-05
4477,3eb1,Ki,16300.0,4.79,-6.53,6e-05
4478,3g2k,Ki,16100.000000000002,4.79,-6.54,6e-05
4488,1azg,Kd,16000.0,4.80,-6.54,6e-05
4489,1bju,Ki,16000.0,4.80,-6.54,6e-05
4490,1ghz,Ki,16000.0,4.80,-6.54,6e-05
4491,1qxy,IC50,16000.0,4.80,-6.54,6e-05
4492,1tsv,Kd,16000.0,4.80,-6.54,6e-05
4493,1ybg,Ki,16000.0,4.80,-6.54,6e-05
4495,2nta,Ki,16000.0,4.80,-6.54,6e-05
4496,2r1x,Kd,16000.0,4.80,-6.54,6e-05
4497,2vwv,IC50,16000.0,4.80,-6.54,6e-05
4499,3bpc,Kd,16000.0,4.80,-6.54,6e-05
4500,3dnd,Ki,16000.0,4.80,-6.54,6e-05
4501,3iiy,Kd,16000.0,4.80,-6.54,6e-05
4502,3iu7,IC50,16000.0,4.80,-6.54,6e-05
4503,3kce,IC50,16000.0,4.80,-6.54,6e-05
4504,3mlb,IC50,16000.0,4.80,-6.54,6e-05
4537,1b4d,Ki,15600.0,4.81,-6.55,6e-05
4538,1p5e,IC50,15600.0,4.81,-6.55,6e-05
4539,2cgx,IC50,15600.0,4.81,-6.55,6e-05
4551,1aid,Ki,15000.0,4.82,-6.58,7e-05
4552,1dud,Ki,15000.0,4.82,-6.58,7e-05
4553,1f8e,Ki,15000.0,4.82,-6.58,7e-05
4554,1njt,IC50,15000.0,4.82,-6.58,7e-05
4555,1uy9,IC50,15300.0,4.82,-6.57,7e-05
4556,1v1j,Ki,15000.0,4.82,-6.58,7e-05
4557,1xff,Ki,15000.0,4.82,-6.58,7e-05
4558,1y3p,Kd,15000.0,4.82,-6.58,7e-05
4559,1ya4,Ki,15200.0,4.82,-6.57,7e-05
4560,2a0t,Kd,15000.0,4.82,-6.58,7e-05
4561,2gl0,Kd,15000.0,4.82,-6.58,7e-05
4562,2gzl,Kd,15000.0,4.82,-6.58,7e-05
4563,2hb9,IC50,15000.0,4.82,-6.58,7e-05
4564,2hr6,Kd,15000.0,4.82,-6.58,7e-05
4565,2ilp,IC50,15000.0,4.82,-6.58,7e-05
4566,2jal,Ki,15000.0,4.82,-6.58,7e-05
4567,2l0i,Kd,15000.0,4.82,-6.58,7e-05
4568,2l11,Kd,15000.0,4.82,-6.58,7e-05
4570,2pwg,Ki,15000.0,4.82,-6.58,7e-05
4573,2ypi,Ki,15000.0,4.82,-6.58,7e-05
4574,3ehw,IC50,15200.0,4.82,-6.57,7e-05
4575,3fbr,Kd,15000.0,4.82,-6.58,7e-05
4576,3ft5,IC50,15000.0,4.82,-6.58,7e-05
4577,3h0v,IC50,15000.0,4.82,-6.58,7e-05
4578,3kmx,Kd,15000.0,4.82,-6.58,7e-05
4579,3kqy,Kd,15000.0,4.82,-6.58,7e-05
4580,3lxo,Kd,15000.0,4.82,-6.58,7e-05
4620,3a1s,Kd,14800.0,4.83,-6.58,7e-05
4621,3a1t,Kd,14800.0,4.83,-6.58,7e-05
4622,3cf9,Ki,14900.0,4.83,-6.58,7e-05
4623,3ds0,Kd,14900.0,4.83,-6.58,7e-05
4632,1ftk,IC50,14500.0,4.84,-6.6,7e-05
4633,1nhw,Ki,14300.0,4.84,-6.61,7e-05
4634,1uyh,IC50,14300.0,4.84,-6.61,7e-05
4654,186l,Kd,14000.0,4.85,-6.62,7e-05
4655,1bux,Kd,14000.0,4.85,-6.62,7e-05
4656,1c83,Ki,14000.0,4.85,-6.62,7e-05
4657,1ecv,Ki,14000.0,4.85,-6.62,7e-05
4658,1jws,Kd,14000.0,4.85,-6.62,7e-05
4659,1n51,Ki,14000.0,4.85,-6.62,7e-05
4660,1o2p,Ki,14000.0,4.85,-6.62,7e-05
4661,1qji,Ki,14000.0,4.85,-6.62,7e-05
4662,1tkc,Kd,14000.0,4.85,-6.62,7e-05
4663,1uu7,IC50,14000.0,4.85,-6.62,7e-05
4664,1vkj,Kd,14000.0,4.85,-6.62,7e-05
4665,1xgi,Ki,14000.0,4.85,-6.62,7e-05
4666,1ymx,IC50,14000.0,4.85,-6.62,7e-05
4667,2j4k,Kd,14000.0,4.85,-6.62,7e-05
4668,2j87,IC50,14000.0,4.85,-6.62,7e-05
4669,2ow7,IC50,14000.0,4.85,-6.62,7e-05
4670,2p8o,Ki,14000.0,4.85,-6.62,7e-05
4671,2qwd,Ki,14000.0,4.85,-6.62,7e-05
4672,2r9x,Ki,14000.0,4.85,-6.62,7e-05
4673,2w4x,Kd,14000.0,4.85,-6.62,7e-05
4674,2ww2,Ki,14000.0,4.85,-6.62,7e-05
4675,3cj2,Kd,14000.0,4.85,-6.62,7e-05
4676,3f70,Kd,14000.0,4.85,-6.62,7e-05
4677,3h52,Kd,14000.0,4.85,-6.62,7e-05
4678,3ik1,Ki,14000.0,4.85,-6.62,7e-05
4679,3k05,Ki,14000.0,4.85,-6.62,7e-05
4680,3kpw,Kd,14000.0,4.85,-6.62,7e-05
4681,3kqa,IC50,14000.0,4.85,-6.62,7e-05
4715,6gpb,Ki,14000.0,4.85,-6.62,7e-05
4727,2brb,Ki,13700.0,4.86,-6.63,7e-05
4728,3g2i,Ki,13700.0,4.86,-6.63,7e-05
4737,1dcy,IC50,13600.0,4.87,-6.64,7e-05
4738,1zd5,IC50,13400.0,4.87,-6.64,7e-05
4739,2cgu,IC50,13400.0,4.87,-6.64,7e-05
4740,3hfv,Ki,13600.0,4.87,-6.64,7e-05
4741,3iw8,Kd,13400.0,4.87,-6.64,7e-05
4742,3kjf,Ki,13400.0,4.87,-6.64,7e-05
4743,3l3z,IC50,13600.0,4.87,-6.64,7e-05
4756,2clx,Ki,13300.0,4.88,-6.65,8e-05
4758,3exh,Kd,13100.0,4.88,-6.66,8e-05
4759,3lp4,Kd,13100.0,4.88,-6.66,8e-05
4771,1h0w,IC50,13000.0,4.89,-6.66,8e-05
4772,1h61,Kd,13000.0,4.89,-6.66,8e-05
4773,1h79,Kd,13000.0,4.89,-6.66,8e-05
4774,1ilq,Ki,13000.0,4.89,-6.66,8e-05
4775,1p1q,Kd,12800.0,4.89,-6.67,8e-05
4776,1pxj,IC50,13000.0,4.89,-6.66,8e-05
4777,1z6f,Ki,13000.0,4.89,-6.66,8e-05
4778,2aoc,Ki,13000.0,4.89,-6.66,8e-05
4779,2j77,Kd,12900.0,4.89,-6.67,8e-05
4781,2vo5,Ki,13000.0,4.89,-6.66,8e-05
4782,3cx9,Kd,12900.0,4.89,-6.67,8e-05
4783,3d4z,Ki,13000.0,4.89,-6.66,8e-05
4784,3hfz,Ki,13000.0,4.89,-6.66,8e-05
4785,3juk,Kd,12900.0,4.89,-6.67,8e-05
4786,3m8u,Kd,12900.0,4.89,-6.67,8e-05
4787,3nij,Kd,12900.0,4.89,-6.67,8e-05
4809,5prc,IC50,13000.0,4.89,-6.66,8e-05
4823,3cf8,Ki,12700.0,4.90,-6.68,8e-05
4824,3oui,IC50,12600.0,4.90,-6.68,8e-05
4832,1dvj,Ki,12400.0,4.91,-6.69,8e-05
4833,1kly,Ki,12400.0,4.91,-6.69,8e-05
4834,1km0,Ki,12400.0,4.91,-6.69,8e-05
4835,1km1,Ki,12400.0,4.91,-6.69,8e-05
4836,1km2,Ki,12400.0,4.91,-6.69,8e-05
4837,1km3,Ki,12400.0,4.91,-6.69,8e-05
4838,1km5,Ki,12400.0,4.91,-6.69,8e-05
4839,1n0t,IC50,12200.0,4.91,-6.7,8e-05
4840,3g1a,Ki,12400.0,4.91,-6.69,8e-05
4841,3g24,Ki,12400.0,4.91,-6.69,8e-05
4842,3ibc,Ki,12400.0,4.91,-6.69,8e-05
4843,3juq,Kd,12400.0,4.91,-6.69,8e-05
4844,3lld,Ki,12400.0,4.91,-6.69,8e-05
4845,3llf,Ki,12400.0,4.91,-6.69,8e-05
4846,3lpt,IC50,12200.0,4.91,-6.7,8e-05
4847,3nin,Kd,12400.0,4.91,-6.69,8e-05
4869,1bzc,Ki,12000.0,4.92,-6.71,8e-05
4870,1e1v,Ki,12000.0,4.92,-6.71,8e-05
4871,1ff1,Kd,12000.0,4.92,-6.71,8e-05
4872,1h1p,Ki,12000.0,4.92,-6.71,8e-05
4873,1h4n,Ki,12000.0,4.92,-6.71,8e-05
4874,1jqy,Ki,12000.0,4.92,-6.71,8e-05
4875,1nlt,Kd,12000.0,4.92,-6.71,8e-05
4876,1y2f,Kd,12000.0,4.92,-6.71,8e-05
4877,2a58,Kd,12000.0,4.92,-6.71,8e-05
4878,2c93,IC50,12000.0,4.92,-6.71,8e-05
4879,2ggb,IC50,12000.0,4.92,-6.71,8e-05
4880,2haw,Kd,12000.0,4.92,-6.71,8e-05
4882,2w70,IC50,12000.0,4.92,-6.71,8e-05
4884,3chd,IC50,12000.0,4.92,-6.71,8e-05
4885,3dgq,IC50,12000.0,4.92,-6.71,8e-05
4886,3eax,Ki,12000.0,4.92,-6.71,8e-05
4887,3i6c,Ki,12000.0,4.92,-6.71,8e-05
4888,3k15,Ki,12000.0,4.92,-6.71,8e-05
4939,2wib,Kd,11800.0,4.93,-6.72,8e-05
4941,3iqj,Kd,11700.0,4.93,-6.72,9e-05
4950,1e2k,Ki,11400.0,4.94,-6.74,9e-05
4951,1r2b,Kd,11400.0,4.94,-6.74,9e-05
4952,1tc6,IC50,11450.0,4.94,-6.74,9e-05
4953,1yt0,IC50,11450.0,4.94,-6.74,9e-05
4954,2gss,Ki,11500.0,4.94,-6.73,9e-05
4955,2vd0,IC50,11600.0,4.94,-6.73,9e-05
4956,2vo4,Kd,11600.0,4.94,-6.73,9e-05
4957,2vpe,Kd,11400.0,4.94,-6.74,9e-05
4958,3dow,Kd,11500.0,4.94,-6.73,9e-05
4967,4ts1,Kd,11600.0,4.94,-6.73,9e-05
4978,1jn4,Ki,11300.0,4.95,-6.74,9e-05
4979,2gh6,IC50,11190.0,4.95,-6.75,9e-05
4980,2x95,Ki,11300.0,4.95,-6.74,9e-05
4981,2z50,IC50,11220.0,4.95,-6.75,9e-05
4982,3bpr,IC50,11300.0,4.95,-6.74,9e-05
4983,3mxr,Ki,11300.0,4.95,-6.74,9e-05
4998,1ao0,Kd,11000.0,4.96,-6.76,9e-05
4999,1cea,Kd,11000.0,4.96,-6.76,9e-05
5000,1dar,Kd,11000.0,4.96,-6.76,9e-05
5001,1elr,Kd,11000.0,4.96,-6.76,9e-05
5002,1gj5,Ki,11000.0,4.96,-6.76,9e-05
5003,1nlp,Kd,11000.0,4.96,-6.76,9e-05
5004,1o5g,Ki,11000.0,4.96,-6.76,9e-05
5005,1pg2,Kd,11000.0,4.96,-6.76,9e-05
5006,1pwq,Ki,11000.0,4.96,-6.76,9e-05
5007,1t3t,Ki,11000.0,4.96,-6.76,9e-05
5008,1tsy,Kd,11000.0,4.96,-6.76,9e-05
5009,1uz8,Kd,11000.0,4.96,-6.76,9e-05
5010,2c6i,IC50,11000.0,4.96,-6.76,9e-05
5011,2pks,IC50,11000.0,4.96,-6.76,9e-05
5012,2vjx,Ki,11000.0,4.96,-6.76,9e-05
5013,2w67,Ki,11000.0,4.96,-6.76,9e-05
5016,3bxg,Kd,10980.0,4.96,-6.76,9e-05
5017,3d67,Ki,11000.0,4.96,-6.76,9e-05
5018,3hxf,IC50,11000.0,4.96,-6.76,9e-05
5019,3lbj,Ki,11000.0,4.96,-6.76,9e-05
5020,3m5a,Kd,11000.0,4.96,-6.76,9e-05
5021,3mmr,Kd,11000.0,4.96,-6.76,9e-05
5060,2ew6,IC50,10800.0,4.97,-6.77,9e-05
5061,2kaw,Ki,10700.0,4.97,-6.78,9e-05
5062,2wd7,Ki,10600.0,4.97,-6.78,9e-05
5063,3lle,Kd,10700.0,4.97,-6.78,9e-05
5083,2gfa,Kd,10400.0,4.98,-6.79,0.0001
5084,2h2h,Kd,10500.0,4.98,-6.79,0.0001
5085,2rox,IC50,10500.0,4.98,-6.79,0.0001
5086,2vr3,Kd,10500.0,4.98,-6.79,0.0001
5087,2w47,Kd,10500.0,4.98,-6.79,0.0001
5098,1j4p,Kd,10200.0,4.99,-6.81,0.0001
5099,1k3n,Kd,10200.0,4.99,-6.81,0.0001
5100,3gjs,Ki,10200.0,4.99,-6.81,0.0001
5101,3hrf,Kd,10300.0,4.99,-6.8,0.0001
5114,1c84,Ki,9900.0,5.00,-6.82,0.0001
5115,1cp6,Ki,10000.0,5.00,-6.82,0.0001
5116,1f8a,Kd,10000.0,5.00,-6.82,0.0001
5117,1fgi,IC50,10000.0,5.00,-6.82,0.0001
5118,1fv9,IC50,10000.0,5.00,-6.82,0.0001
5119,1gsf,IC50,10000.0,5.00,-6.82,0.0001
5120,1hlk,Ki,10000.0,5.00,-6.82,0.0001
5121,1hqf,Ki,10000.0,5.00,-6.82,0.0001
5122,1i6v,Ki,10000.0,5.00,-6.82,0.0001
5123,1ih0,Kd,10000.0,5.00,-6.82,0.0001
5124,1inf,IC50,10000.0,5.00,-6.82,0.0001
5125,1jm4,Kd,10000.0,5.00,-6.82,0.0001
5126,1jpl,Kd,10000.0,5.00,-6.82,0.0001
5127,1kr3,Ki,10000.0,5.00,-6.82,0.0001
5128,1nc3,Ki,10000.0,5.00,-6.82,0.0001
5129,1nnb,Ki,10000.0,5.00,-6.82,0.0001
5130,1o35,Ki,10000.0,5.00,-6.82,0.0001
5131,1oai,Kd,10000.0,5.00,-6.82,0.0001
5132,1pip,Ki,10000.0,5.00,-6.82,0.0001
5133,1ql7,Kd,10000.0,5.00,-6.82,0.0001
5134,1sbr,Kd,10000.0,5.00,-6.82,0.0001
5135,1sts,Kd,10000.0,5.00,-6.82,0.0001
5136,1uvu,Ki,10000.0,5.00,-6.82,0.0001
5137,1w2h,Ki,10000.0,5.00,-6.82,0.0001
5138,1yid,Kd,10000.0,5.00,-6.82,0.0001
5139,1zhl,Kd,9900.0,5.00,-6.82,0.0001
5140,2aig,IC50,10000.0,5.00,-6.82,0.0001
5141,2bgd,Kd,10000.0,5.00,-6.82,0.0001
5142,2jqi,Kd,10000.0,5.00,-6.82,0.0001
5143,2kbs,Kd,10000.0,5.00,-6.82,0.0001
5144,2oiq,Kd,10000.0,5.00,-6.82,0.0001
5145,2oym,Ki,10000.0,5.00,-6.82,0.0001
5146,2qcn,IC50,10000.0,5.00,-6.82,0.0001
5147,2vxn,Kd,10000.0,5.00,-6.82,0.0001
5148,2w6u,Kd,10000,5.00,-6.82,0.0001
5149,2w76,Kd,10000,5.00,-6.82,0.0001
5151,3cfn,Kd,10000.0,5.00,-6.82,0.0001
5152,3d1g,Ki,10000.0,5.00,-6.82,0.0001
5153,3dkg,Ki,10000.0,5.00,-6.82,0.0001
5154,3dp1,IC50,9920.0,5.00,-6.82,0.0001
5155,3dvp,Kd,10000.0,5.00,-6.82,0.0001
5156,3e7f,Kd,10000.0,5.00,-6.82,0.0001
5157,3ezr,IC50,10000.0,5.00,-6.82,0.0001
5158,3gbe,Ki,10000.0,5.00,-6.82,0.0001
5159,3k02,Kd,10000.0,5.00,-6.82,0.0001
5160,3mla,Ki,10000.0,5.00,-6.82,0.0001
5161,3new,Kd,10000.0,5.00,-6.82,0.0001
5162,3omc,Kd,10000.0,5.00,-6.82,0.0001
5164,3pax,IC50,10000.0,5.00,-6.82,0.0001
5167,4cts,Kd,10000.0,5.00,-6.82,0.0001
5218,1ppi,Ki,9700.0,5.01,-6.84,0.0001
5219,2glp,Ki,9700.0,5.01,-6.84,0.0001
5220,2i1r,IC50,9700.0,5.01,-6.84,0.0001
5221,3ads,Kd,9730.0,5.01,-6.83,0.0001
5222,3mxs,Ki,9800.0,5.01,-6.83,0.0001
5242,1fsg,IC50,9500.0,5.02,-6.85,0.00011
5243,1u9l,Kd,9600.0,5.02,-6.84,0.0001
5244,2cct,IC50,9500.0,5.02,-6.85,0.00011
5245,2d0k,Kd,9510.0,5.02,-6.85,0.00011
5247,2or4,IC50,9500.0,5.02,-6.85,0.00011
5248,2wji,Kd,9600.0,5.02,-6.84,0.0001
5249,2xbp,Kd,9600.0,5.02,-6.84,0.0001
5250,3bgc,Ki,9600.0,5.02,-6.84,0.0001
5254,4est,Ki,9500.0,5.02,-6.85,0.00011
5271,1i1e,Kd,9400.0,5.03,-6.85,0.00011
5302,1m5d,IC50,9200.0,5.04,-6.87,0.00011
5303,1mfa,Kd,9100.0,5.04,-6.87,0.00011
5304,2dc6,IC50,9100.0,5.04,-6.87,0.00011
5305,2jmj,Kd,9100.0,5.04,-6.87,0.00011
5306,2oht,IC50,9100.0,5.04,-6.87,0.00011
5307,2w85,Kd,9170.0,5.04,-6.87,0.00011
5308,2wmv,IC50,9200.0,5.04,-6.87,0.00011
5334,1dgm,Ki,8900.0,5.05,-6.89,0.00011
5335,1fkw,Ki,9000.0,5.05,-6.88,0.00011
5336,1gi8,Ki,8900.0,5.05,-6.89,0.00011
5337,1hpk,Kd,9000.0,5.05,-6.88,0.00011
5338,1lii,Ki,8900.0,5.05,-6.89,0.00011
5339,1lik,Ki,8900.0,5.05,-6.89,0.00011
5340,1qxk,Ki,9000.0,5.05,-6.88,0.00011
5341,1s1u,Ki,9000.0,5.05,-6.88,0.00011
5342,1uu8,IC50,9000.0,5.05,-6.88,0.00011
5343,2brc,IC50,8900.0,5.05,-6.89,0.00011
5345,2pk4,Kd,9000.0,5.05,-6.88,0.00011
5346,3aau,Ki,9000.0,5.05,-6.88,0.00011
5347,3fpm,IC50,8900.0,5.05,-6.89,0.00011
5348,3gey,IC50,9000.0,5.05,-6.88,0.00011
5349,3hxd,IC50,9000.0,5.05,-6.88,0.00011
5350,3ik0,Ki,9000.0,5.05,-6.88,0.00011
5393,1lcb,Ki,8690.0,5.06,-6.9,0.00012
5394,2h6k,Kd,8700.0,5.06,-6.9,0.00011
5395,2ipo,Kd,8800.0,5.06,-6.89,0.00011
