,PDB code,EC number,Class,Subclass,Subsubclass
1996,2aay,E.C.2.5.1.19,2,5,1
2000,2adm,E.C.2.1.1.72,2,1,1
2005,2afw,E.C.2.3.2.5,2,3,2
2006,2afx,E.C.2.3.2.5,2,3,2
2020,2am4,E.C.2.4.1.101,2,4,1
2022,2amv,E.C.2.4.1.1,2,4,1
2023,2an5,E.C.2.1.1.28,2,1,1
2034,2aou,E.C.2.1.1.8,2,1,1
2035,2aov,E.C.2.1.1.8,2,1,1
2036,2aow,E.C.2.1.1.8,2,1,1
2037,2aox,E.C.2.1.1.8,2,1,1
2038,2aq7,E.C.2.3.1.41,2,3,1
2039,2aq9,E.C.2.3.1.129,2,3,1
2040,2aqb,E.C.2.3.1.41,2,3,1
2053,2ay1,E.C.2.6.1.57,2,6,1
2054,2ay2,E.C.2.6.1.57,2,6,1
2055,2ay3,E.C.2.6.1.57,2,6,1
2056,2ay4,E.C.2.6.1.57,2,6,1
2057,2ay5,E.C.2.6.1.57,2,6,1
2058,2ay6,E.C.2.6.1.57,2,6,1
2059,2ay7,E.C.2.6.1.57,2,6,1
2060,2ay8,E.C.2.6.1.57,2,6,1
2061,2ay9,E.C.2.6.1.57,2,6,1
2062,2ayp,E.C.2.7.1.37,2,7,1
2072,2b1p,E.C.2.7.11.24,2,7,11
2075,2b52,E.C.2.7.1.37,2,7,1
2076,2b53,E.C.2.7.1.37,2,7,1
2077,2b54,E.C.2.7.1.37,2,7,1
2078,2b55,E.C.2.7.1.37,2,7,1
2079,2b5j,E.C.2.7.7.49,2,7,7
2080,2b7a,E.C.2.7.1.112,2,7,1
2085,2baj,E.C.2.7.1.37,2,7,1
2086,2bak,E.C.2.7.1.37,2,7,1
2087,2bal,E.C.2.7.1.37,2,7,1
2088,2ban,E.C.2.7.7.49,2,7,7
2090,2bba,E.C.2.7.1.112,2,7,1
2093,2bdf,E.C.2.7.1.112,2,7,1
2094,2bdj,E.C.2.7.1.112,2,7,1
2097,2be2,E.C.2.7.7.49,2,7,7
2098,2bed,E.C.2.5.1.58,2,5,1
2107,2bkz,E.C.2.7.1.37,2,7,1
2108,2bmc,E.C.2.7.1.37,2,7,1
2110,2bo4,E.C.2.4.1.0,2,4,1
2113,2bpm,E.C.2.7.1.37,2,7,1
2121,2br1,E.C.2.7.1.37,2,7,1
2122,2brb,E.C.2.7.1.37,2,7,1
2123,2brg,E.C.2.7.1.37,2,7,1
2124,2brh,E.C.2.7.1.37,2,7,1
2125,2brm,E.C.2.7.1.37,2,7,1
2126,2brn,E.C.2.7.1.37,2,7,1
2127,2bro,E.C.2.7.1.37,2,7,1
2129,2btr,E.C.2.7.1.37,2,7,1
2130,2bts,E.C.2.7.1.37,2,7,1
2131,2bu5,E.C.2.7.11.2,2,7,11
2147,2c0o,E.C.2.7.1.112,2,7,1
2148,2c1a,E.C.2.7.1.37,2,7,1
2149,2c1b,E.C.2.7.1.37,2,7,1
2150,2c3i,E.C.2.7.11.1,2,7,11
2151,2c3j,E.C.2.7.1.37,2,7,1
2152,2c3k,E.C.2.7.1.37,2,7,1
2153,2c3l,E.C.2.7.1.37,2,7,1
2155,2c4g,E.C.2.7.1.37,2,7,1
2159,2c5n,E.C.2.7.1.37,2,7,1
2160,2c5o,E.C.2.7.1.37,2,7,1
2161,2c5x,E.C.2.7.1.37,2,7,1
2162,2c5y,E.C.2.7.1.37,2,7,1
2163,2c68,E.C.2.7.1.37,2,7,1
2164,2c69,E.C.2.7.1.37,2,7,1
2166,2c6e,E.C.2.7.11.1,2,7,11
2168,2c6i,E.C.2.7.1.37,2,7,1
2169,2c6k,E.C.2.7.1.37,2,7,1
2170,2c6l,E.C.2.7.1.37,2,7,1
2171,2c6m,E.C.2.7.1.37,2,7,1
2173,2c6o,E.C.2.7.1.37,2,7,1
2174,2c80,E.C.2.5.1.18,2,5,1
2179,2c92,E.C.2.5.1.9,2,5,1
2181,2c94,E.C.2.5.1.9,2,5,1
2182,2c97,E.C.2.5.1.9,2,5,1
2183,2c9b,E.C.2.5.1.9,2,5,1
2184,2c9d,E.C.2.5.1.9,2,5,1
2185,2ca8,E.C.2.5.1.18,2,5,1
2200,2cgu,E.C.2.7.1.37,2,7,1
2201,2cgv,E.C.2.7.1.37,2,7,1
2202,2cgw,E.C.2.7.1.37,2,7,1
2203,2cgx,E.C.2.7.1.37,2,7,1
2206,2chw,E.C.2.7.1.137,2,7,1
2207,2chx,E.C.2.7.1.137,2,7,1
2208,2chz,E.C.2.7.1.137,2,7,1
2219,2clx,E.C.2.7.1.37,2,7,1
2227,2cn8,E.C.2.7.11.1,2,7,11
2234,2csn,E.C.2.7.1.-,2,7,1
2237,2d06,E.C.2.8.2.1,2,8,2
2242,2d3u,E.C.2.7.7.48,2,7,7
2243,2d3z,E.C.2.7.7.48,2,7,7
2244,2d41,E.C.2.7.7.48,2,7,7
2247,2dq7,E.C.2.7.10.2,2,7,10
2249,2ds1,E.C.2.7.11.22,2,7,11
2250,2duv,E.C.2.7.11.22,2,7,11
2252,2dxs,E.C.2.7.7.48,2,7,7
2254,2e2b,E.C.2.7.10.2,2,7,10
2255,2e2p,E.C.2.7.1.1,2,7,1
2256,2e91,E.C.2.5.1.30,2,5,1
2257,2e92,E.C.2.5.1.30,2,5,1
2258,2e93,E.C.2.5.1.30,2,5,1
2259,2e94,E.C.2.5.1.30,2,5,1
2260,2e95,E.C.2.5.1.30,2,5,1
2261,2e98,E.C.2.5.1.31,2,5,1
2262,2e99,E.C.2.5.1.31,2,5,1
2263,2e9a,E.C.2.5.1.31,2,5,1
2264,2e9c,E.C.2.5.1.31,2,5,1
2265,2e9d,E.C.2.5.1.31,2,5,1
2266,2e9n,E.C.2.7.11.1,2,7,11
2267,2e9o,E.C.2.7.11.1,2,7,11
2268,2e9u,E.C.2.7.11.1,2,7,11
2269,2e9v,E.C.2.7.11.1,2,7,11
2280,2erz,E.C.2.7.1.37,2,7,1
2281,2esm,E.C.2.7.1.37,2,7,1
2282,2etk,E.C.2.7.1.37,2,7,1
2283,2etm,E.C.2.7.10.2,2,7,10
2284,2etr,E.C.2.7.1.37,2,7,1
2285,2euf,E.C.2.7.1.37,2,7,1
2291,2ewa,E.C.2.7.1.37,2,7,1
2293,2ews,E.C.2.7.1.33,2,7,1
2295,2exc,E.C.2.7.11.24,2,7,11
2296,2exm,E.C.2.7.1.37,2,7,1
2306,2f2c,E.C.2.7.1.37,2,7,1
2310,2f3r,E.C.2.7.4.8,2,7,4
2311,2f4j,E.C.2.7.1.112,2,7,1
2322,2f89,E.C.2.5.1.1,2,5,1
2324,2f94,E.C.2.5.1.1,2,5,1
2326,2f9k,E.C.2.5.1.1,2,5,1
2328,2fb8,E.C.2.7.11.1,2,7,11
2338,2fgi,E.C.2.7.1.112,2,7,1
2367,2fum,E.C.2.7.1.37,2,7,1
2370,2fvd,E.C.2.7.1.37,2,7,1
2371,2fw3,E.C.2.3.1.21,2,3,1
2374,2fxv,E.C.2.4.2.22,2,4,2
2375,2fys,E.C.2.7.1.37,2,7,1
2377,2fzc,E.C.2.1.3.2,2,1,3
2378,2fzg,E.C.2.1.3.2,2,1,3
2379,2fzk,E.C.2.1.3.2,2,1,3
2382,2g01,E.C.2.7.1.37,2,7,1
2391,2g70,E.C.2.1.1.28,2,1,1
2392,2g71,E.C.2.1.1.28,2,1,1
2393,2g72,E.C.2.1.1.28,2,1,1
2394,2g8n,E.C.2.1.1.28,2,1,1
2397,2g96,E.C.2.4.2.12,2,4,2
2398,2g97,E.C.2.4.2.12,2,4,2
2399,2g9q,E.C.2.4.1.1,2,4,1
2400,2g9r,E.C.2.4.1.1,2,4,1
2401,2g9u,E.C.2.4.1.1,2,4,1
2402,2g9v,E.C.2.4.1.1,2,4,1
2403,2g9x,E.C.2.7.1.37,2,7,1
2408,2gc8,E.C.2.7.7.48,2,7,7
2409,2gcd,E.C.2.7.1.37,2,7,1
2412,2gdo,E.C.2.7.1.37,2,7,1
2413,2gfs,E.C.2.7.1.37,2,7,1
2421,2gga,E.C.2.5.1.19,2,5,1
2423,2ggd,E.C.2.5.1.19,2,5,1
2425,2ghg,E.C.2.7.1.37,2,7,1
2426,2gj4,E.C.2.4.1.1,2,4,1
2428,2gl0,E.C.2.7.1.20,2,7,1
2431,2gm9,E.C.2.4.1.1,2,4,1
2434,2gmx,E.C.2.7.11.24,2,7,11
2435,2gnf,E.C.2.7.11.11,2,7,11
2436,2gnh,E.C.2.7.11.11,2,7,11
2437,2gni,E.C.2.7.11.11,2,7,11
2438,2gnj,E.C.2.7.11.11,2,7,11
2439,2gnl,E.C.2.7.11.11,2,7,11
2441,2gph,E.C.2.7.11.24,2,7,11
2443,2gss,E.C.2.5.1.18,2,5,1
2444,2gst,E.C.2.5.1.18,2,5,1
2447,2gu8,E.C.2.7.1.37,2,7,1
2452,2gvj,E.C.2.4.2.12,2,4,2
2462,2h21,E.C.2.1.1.127,2,1,1
2463,2h23,E.C.2.1.1.127,2,1,1
2465,2h2e,E.C.2.1.1.127,2,1,1
2468,2h2j,E.C.2.1.1.127,2,1,1
2469,2h3e,E.C.2.1.3.2,2,1,3
2481,2h8h,E.C.2.7.1.112,2,7,1
2482,2h96,E.C.2.7.11.24,2,7,11
2492,2hai,E.C.2.7.7.48,2,7,7
2504,2hiw,E.C.2.7.10.2,2,7,10
2508,2hk5,E.C.2.7.10.2,2,7,10
2513,2hny,E.C.2.7.7.49,2,7,7
2516,2hog,E.C.2.7.11.1,2,7,11
2525,2hw2,E.C.2.4.2.30,2,4,2
2526,2hwg,E.C.2.7.3.9,2,7,3
2527,2hwh,E.C.2.7.7.48,2,7,7
2528,2hwi,E.C.2.7.7.48,2,7,7
2529,2hwo,E.C.2.7.10.2,2,7,10
2530,2hwp,E.C.2.7.10.2,2,7,10
2531,2hxl,E.C.2.7.11.1,2,7,11
2533,2hxq,E.C.2.7.11.1,2,7,11
2534,2hy0,E.C.2.7.11.1,2,7,11
2535,2hyy,E.C.2.7.10.2,2,7,10
2536,2hz0,E.C.2.7.10.2,2,7,10
2537,2hz4,E.C.2.7.10.2,2,7,10
2538,2hzi,E.C.2.7.10.2,2,7,10
2539,2hzn,E.C.2.7.10.2,2,7,10
2544,2i0e,E.C.2.7.11.13,2,7,11
2545,2i0h,E.C.2.7.1.37,2,7,1
2546,2i0v,E.C.2.7.10.1,2,7,10
2547,2i0y,E.C.2.7.10.1,2,7,10
2548,2i19,E.C.2.5.1.10,2,5,1
2549,2i1m,E.C.2.7.10.1,2,7,10
2550,2i1r,E.C.2.7.7.48,2,7,7
2551,2i2b,E.C.2.7.1.23,2,7,1
2553,2i40,E.C.2.7.1.37,2,7,1
2556,2i4t,E.C.2.4.2.1,2,4,2
2561,2i5j,E.C.2.7.7.49,2,7,7
2563,2i7c,E.C.2.5.1.16,2,5,1
2565,2idk,E.C.2.1.1.20,2,1,1
2575,2ihj,E.C.2.4.99.4,2,4,99
2582,2imd,E.C.2.5.1.18,2,5,1
2583,2in6,E.C.2.7.10.2,2,7,10
2584,2io6,E.C.2.7.10.2,2,7,10
2586,2ipo,E.C.2.1.3.2,2,1,3
2590,2isc,E.C.2.4.2.1,2,4,2
2595,2ito,E.C.2.7.10.1,2,7,10
2596,2itp,E.C.2.7.10.1,2,7,10
2597,2itt,E.C.2.7.10.1,2,7,10
2598,2ity,E.C.2.7.10.1,2,7,10
2599,2itz,E.C.2.7.10.1,2,7,10
2602,2ivu,E.C.2.7.10.1,2,7,10
2603,2iw6,E.C.2.7.1.37,2,7,1
2604,2iw8,E.C.2.7.1.37,2,7,1
2605,2iw9,E.C.2.7.1.37,2,7,1
2606,2iyf,E.C.2.4.1.-,2,4,1
2607,2izx,E.C.2.7.11.11,2,7,11
2609,2j2i,E.C.2.7.11.1,2,7,11
2616,2j4k,E.C.2.7.4.22,2,7,4
2618,2j4z,E.C.2.7.1.37,2,7,1
2619,2j50,E.C.2.7.11.1,2,7,11
2620,2j6m,E.C.2.7.10.1,2,7,10
2631,2j87,E.C.2.7.1.21,2,7,1
2635,2j9h,E.C.2.5.1.18,2,5,1
2641,2jbo,E.C.2.7.11.1,2,7,11
2642,2jbp,E.C.2.7.11.1,2,7,11
2646,2jdo,E.C.2.7.11.1,2,7,11
2647,2jds,E.C.2.7.11.11,2,7,11
2648,2jdt,E.C.2.7.11.11,2,7,11
2649,2jdv,E.C.2.7.11.11,2,7,11
2658,2jiu,E.C.2.7.1.112,2,7,1
2664,2jkk,E.C.2.7.10.2,2,7,10
2665,2jkm,E.C.2.7.10.2,2,7,10
2666,2jko,E.C.2.7.10.2,2,7,10
2668,2jkq,E.C.2.7.10.2,2,7,10
2669,2jld,E.C.2.7.11.26,2,7,11
2673,2jqi,E.C.2.7.11.1,2,7,11
2674,2jql,E.C.2.7.11.1,2,7,11
2679,2kce,E.C.2.1.1.45,2,1,1
2683,2kup,E.C.2.7.10.1,2,7,10
2686,2l84,E.C.2.3.1.48,2,3,1
2691,2lsk,E.C.2.7.7,2,7,7
2702,2n1g,E.C.2.7.7,2,7,7
2716,2no3,E.C.2.7.11.24,2,7,11
2717,2np8,E.C.2.7.11.1,2,7,11
2732,2o0u,E.C.2.7.11.24,2,7,11
2734,2o2u,E.C.2.7.11.24,2,7,11
2735,2o3p,E.C.2.7.11.1,2,7,11
2740,2o5d,E.C.2.7.7.48,2,7,7
2741,2o5k,E.C.2.7.11.26,2,7,11
2742,2o63,E.C.2.7.11.1,2,7,11
2743,2o64,E.C.2.7.11.1,2,7,11
2744,2o65,E.C.2.7.11.1,2,7,11
2748,2o9i,E.C.2.3.1.48,2,3,1
2755,2obf,E.C.2.1.1.28,2,1,1
2756,2obj,E.C.2.7.11.1,2,7,11
2758,2oc4,E.C.2.4.2.1,2,4,2
2759,2oc9,E.C.2.4.2.1,2,4,2
2760,2of2,E.C.2.7.10.2,2,7,10
2761,2of4,E.C.2.7.10.2,2,7,10
2762,2off,E.C.2.4.1.1,2,4,1
2763,2ofu,E.C.2.7.10.2,2,7,10
2764,2ofv,E.C.2.7.10.2,2,7,10
2765,2og8,E.C.2.7.10.2,2,7,10
2767,2oh0,E.C.2.7.11.11,2,7,11
2768,2oh4,E.C.2.7.10.1,2,7,10
2780,2oi2,E.C.2.7.1.36,2,7,1
2781,2oi3,E.C.2.7.10.2,2,7,10
2782,2oic,E.C.2.7.11.1,2,7,11
2783,2oiq,E.C.2.7.10.2,2,7,10
2784,2oj9,E.C.2.7.1.112,2,7,1
2785,2ojf,E.C.2.7.11.11,2,7,11
2786,2ojg,E.C.2.7.11.24,2,7,11
2787,2oji,E.C.2.7.11.24,2,7,11
2788,2ojj,E.C.2.7.11.24,2,7,11
2789,2ok1,E.C.2.7.11.24,2,7,11
2792,2on6,E.C.2.4.2.1,2,4,2
2793,2onb,E.C.2.1.1.45,2,1,1
2795,2ony,E.C.2.1.1.28,2,1,1
2796,2onz,E.C.2.1.1.28,2,1,1
2797,2oo8,E.C.2.7.10.1,2,7,10
2802,2opb,E.C.2.1.1.28,2,1,1
2807,2osc,E.C.2.7.10.1,2,7,10
2811,2ou7,E.C.2.7.11.21,2,7,11
2820,2ow3,E.C.2.7.11.26,2,7,11
2823,2owb,E.C.2.7.11.21,2,7,11
2824,2oxd,E.C.2.7.11.1,2,7,11
2826,2oxx,E.C.2.7.11.1,2,7,11
2827,2oxy,E.C.2.7.11.1,2,7,11
2834,2p1c,E.C.2.5.1.10,2,5,1
2835,2p2h,E.C.2.7.10.1,2,7,10
2836,2p2i,E.C.2.7.10.1,2,7,10
2837,2p33,E.C.2.7.11.24,2,7,11
2842,2p3g,E.C.2.7.11.1,2,7,11
2843,2p3o,E.C.2.7.7.48,2,7,7
2844,2p4i,E.C.2.7.10.1,2,7,10
2846,2p4s,E.C.2.4.2.1,2,4,2
2859,2pax,E.C.2.4.2.30,2,4,2
2861,2pe0,E.C.2.7.11.1,2,7,11
2862,2pe1,E.C.2.7.11.1,2,7,11
2863,2pe2,E.C.2.7.11.1,2,7,11
2885,2pl0,E.C.2.7.10.2,2,7,10
2892,2pq9,E.C.2.5.1.19,2,5,1
2896,2pri,E.C.2.4.1.1,2,4,1
2897,2prj,E.C.2.4.1.1,2,4,1
2900,2pt9,E.C.2.5.1.16,2,5,1
2908,2pvh,E.C.2.7.11.1,2,7,11
2914,2pyi,E.C.2.4.1.1,2,4,1
2917,2pzi,E.C.2.7.11.1,2,7,11
2918,2pzy,E.C.2.7.11.1,2,7,11
2926,2q3z,E.C.2.3.2.13,2,3,2
2932,2q7o,E.C.2.4.2.1,2,4,2
2934,2q80,E.C.2.5.1.1,2,5,1
2935,2q8g,E.C.2.7.11.2,2,7,11
2936,2q8h,E.C.2.7.11.2,2,7,11
2937,2q8i,E.C.2.7.11.2,2,7,11
2950,2qbx,E.C.2.7.10.1,2,7,10
2951,2qc6,E.C.2.7.11.1,2,7,11
2957,2qd9,E.C.2.7.11.24,2,7,11
2959,2qe2,E.C.2.7.7.48,2,7,7
2960,2qe5,E.C.2.7.7.48,2,7,7
2961,2qft,E.C.2.5.1.19 ,2,5,1
2962,2qfu,E.C.2.5.1.19 ,2,5,1
2965,2qhm,E.C.2.7.11.1,2,7,11
2966,2qhn,E.C.2.7.11.1,2,7,11
2976,2qlm,E.C.2.4.1.1,2,4,1
2977,2qln,E.C.2.4.1.1,2,4,1
2978,2qlq,E.C.2.7.10.2,2,7,10
2981,2qn1,E.C.2.4.1.1,2,4,1
2982,2qn2,E.C.2.4.1.1,2,4,1
2983,2qn3,E.C.2.4.1.1,2,4,1
2984,2qnb,E.C.2.4.1.1,2,4,1
2985,2qnx,E.C.2.3.1.41,2,3,1
2986,2qnz,E.C.2.3.1.41,2,3,1
2987,2qo1,E.C.2.3.1.41,2,3,1
2991,2qoh,E.C.2.7.10.2,2,7,10
2996,2qrg,E.C.2.4.1.1,2,4,1
2997,2qrh,E.C.2.4.1.1,2,4,1
3000,2qrm,E.C.2.4.1.1,2,4,1
3001,2qrp,E.C.2.4.1.1,2,4,1
3002,2qrq,E.C.2.4.1.1,2,4,1
3007,2qtn,E.C.2.7.7.18,2,7,7
3008,2qtr,E.C.2.7.7.18,2,7,7
3011,2qu5,E.C.2.7.10.1,2,7,10
3012,2qu6,E.C.2.7.10.1,2,7,10
3013,2qv7,E.C.2.7.1.107,2,7,1
3021,2qx0,E.C.2.7.6.3,2,7,6
3024,2qzr,E.C.2.4.2.29,2,4,2
3026,2r0u,E.C.2.7.11.1,2,7,11
3027,2r2l,E.C.2.5.1.58,2,5,1
3031,2r3f,E.C.2.7.11.22,2,7,11
3036,2r4b,E.C.2.7.10.1,2,7,10
3039,2r64,E.C.2.7.11.22,2,7,11
3041,2r7b,E.C.2.7.11.1,2,7,11
3045,2r9s,E.C.2.7.11.24,2,7,11
3050,2rcu,E.C.2.3.1.21,2,3,1
3051,2rcw,E.C.2.4.2.30,2,4,2
3053,2rd6,E.C.2.4.2.30,2,4,2
3054,2rf2,E.C.2.7.7.49,2,7,7
3056,2rfn,E.C.2.7.10.1,2,7,10
3058,2rg5,E.C.2.7.11.24,2,7,11
3059,2rg6,E.C.2.7.11.24,2,7,11
3060,2rgp,E.C.2.7.10.1,2,7,10
3063,2rio,E.C.2.7.11.1,2,7,11
3071,2rku,E.C.2.7.11.21,2,7,11
3072,2rl5,E.C.2.7.10.1,2,7,10
3073,2rnw,E.C.2.3.1.48,2,3,1
3074,2rnx,E.C.2.3.1.48,2,3,1
3075,2rny,E.C.2.3.1.48,2,3,1
3084,2tsr,E.C.2.1.1.45,2,1,1
3087,2uue,E.C.2.7.1.37,2,7,1
3090,2uvm,E.C.2.7.11.1,2,7,11
3100,2uzb,E.C.2.7.11.22,2,7,11
3101,2uzd,E.C.2.7.11.22,2,7,11
3102,2uze,E.C.2.7.11.22,2,7,11
3104,2uzl,E.C.2.7.11.22,2,7,11
3105,2uzn,E.C.2.7.11.22,2,7,11
3106,2uzo,E.C.2.7.11.22,2,7,11
3107,2uzv,E.C.2.7.11.11,2,7,11
3109,2v0n,E.C.2.7.7.65 ,2,7,7
3116,2v22,E.C.2.7.1.37,2,7,1
3118,2v2q,E.C.2.7.1.148,2,7,1
3119,2v2v,E.C.2.7.1.148,2,7,1
3122,2v54,E.C.2.7.4.9,2,7,4
3128,2v7a,E.C.2.7.10.2,2,7,10
3134,2vb8,E.C.2.3.1.41 ,2,3,1
3135,2vba,E.C.2.3.1.41 ,2,3,1
3144,2vf6,E.C.2.5.1.1,2,5,1
3145,2vfz,E.C.2.4.1.151,2,4,1
3147,2vgo,E.C.2.7.11.1,2,7,11
3148,2vgp,E.C.2.7.11.1,2,7,11
3151,2vi5,E.C.2.5.1.9,2,5,1
3172,2vo4,E.C.2.5.1.18,2,5,1
3175,2vpp,E.C.2.7.1.145,2,7,1
3180,2vrx,E.C.2.7.11.1,2,7,11
3181,2vta,E.C.2.7.1.1,2,7,1
3184,2vth,E.C.2.7.1.1,2,7,1
3185,2vti,E.C.2.7.1.1,2,7,1
3186,2vtj,E.C.2.7.1.1,2,7,1
3187,2vtl,E.C.2.7.1.1,2,7,1
3188,2vtm,E.C.2.7.1.1,2,7,1
3189,2vtn,E.C.2.7.1.1,2,7,1
3190,2vto,E.C.2.7.1.1,2,7,1
3191,2vtp,E.C.2.7.1.1,2,7,1
3192,2vtq,E.C.2.7.1.1,2,7,1
3193,2vtr,E.C.2.7.1.1,2,7,1
3194,2vts,E.C.2.7.1.1,2,7,1
3195,2vtt,E.C.2.7.1.1,2,7,1
3196,2vu3,E.C.2.7.1.1,2,7,1
3198,2vv9,E.C.2.7.11.22,2,7,11
3212,2vwu,E.C.2.7.10.1,2,7,10
3213,2vwv,E.C.2.7.10.1,2,7,10
3214,2vww,E.C.2.7.10.1,2,7,10
3215,2vwx,E.C.2.7.10.1,2,7,10
3216,2vwy,E.C.2.7.10.1,2,7,10
3217,2vwz,E.C.2.7.10.1,2,7,10
3218,2vx0,E.C.2.7.10.1,2,7,10
3219,2vx1,E.C.2.7.10.1,2,7,10
3221,2w05,E.C.2.7.11.22,2,7,11
3222,2w06,E.C.2.7.11.22,2,7,11
3224,2w0j,E.C.2.7.11.1,2,7,11
3225,2w0s,E.C.2.7.4.9,2,7,4
3228,2w17,E.C.2.7.11.22,2,7,11
3229,2w1c,E.C.2.7.11.1,2,7,11
3230,2w1d,E.C.2.7.11.1,2,7,11
3231,2w1e,E.C.2.7.11.1,2,7,11
3232,2w1f,E.C.2.7.11.1,2,7,11
3233,2w1g,E.C.2.7.11.1,2,7,11
3234,2w1h,E.C.2.7.1.37,2,7,1
3235,2w1i,E.C.2.7.10.2,2,7,10
3258,2w7x,E.C.2.7.11.1,2,7,11
3262,2waj,E.C.2.7.11.24,2,7,11
3272,2wcx,E.C.2.7.7.48,2,7,7
3273,2wd1,E.C.2.7.10.1,2,7,10
3282,2wei,E.C.2.7.1.17,2,7,1
3285,2wev,E.C.2.7.1.37,2,7,1
3295,2wgj,E.C.2.7.10.1,2,7,10
3297,2who,E.C.2.7.7.48,2,7,7
3300,2wih,E.C.2.7.1.37,2,7,1
3306,2wk6,E.C.2.4.2.4,2,4,2
3308,2wkt,E.C.2.3.1.9,2,3,1
3311,2wl4,E.C.2.3.1.9,2,3,1
3312,2wl5,E.C.2.3.1.9,2,3,1
3316,2wmr,E.C.2.7.11.1,2,7,11
3317,2wmu,E.C.2.7.11.1,2,7,11
3318,2wmv,E.C.2.7.11.1,2,7,11
3319,2wmw,E.C.2.7.11.1,2,7,11
3320,2wmx,E.C.2.7.11.1,2,7,11
3324,2won,E.C.2.7.7.49,2,7,7
3326,2wot,E.C.2.7.11.30,2,7,11
3327,2wou,E.C.2.7.11.30,2,7,11
3328,2wpa,E.C.2.7.1.37,2,7,1
3331,2wqb,E.C.2.7.10.1,2,7,10
3332,2wtc,E.C.2.7.11.1,2,7,11
3333,2wtd,E.C.2.7.11.1,2,7,11
3334,2wti,E.C.2.7.11.1,2,7,11
3335,2wtj,E.C.2.7.11.1,2,7,11
3336,2wtv,E.C.2.7.11.1,2,7,11
3337,2wtw,E.C.2.7.11.1,2,7,11
3338,2wtx,E.C.2.4.1.15,2,4,1
3339,2wu6,E.C.2.7.12.1,2,7,12
3340,2wu7,E.C.2.7.12.1,2,7,12
3342,2wuu,E.C.2.3.1.97,2,3,1
3346,2wxf,E.C.2.7.1.153,2,7,1
3347,2wxg,E.C.2.7.1.153,2,7,1
3348,2wxh,E.C.2.7.1.153,2,7,1
3349,2wxi,E.C.2.7.1.153,2,7,1
3350,2wxj,E.C.2.7.1.153,2,7,1
3351,2wxk,E.C.2.7.1.153,2,7,1
3352,2wxl,E.C.2.7.1.153,2,7,1
3353,2wxm,E.C.2.7.1.153,2,7,1
3354,2wxn,E.C.2.7.1.153,2,7,1
3355,2wxo,E.C.2.7.1.153,2,7,1
3356,2wxp,E.C.2.7.1.153,2,7,1
3357,2wxq,E.C.2.7.1.153,2,7,1
3358,2wxv,E.C.2.7.1.34,2,7,1
3371,2x2k,E.C.2.7.10.1,2,7,10
3372,2x2l,E.C.2.7.10.1,2,7,10
3373,2x2m,E.C.2.7.10.1,2,7,10
3374,2x38,E.C.2.7.1.153,2,7,1
3375,2x39,E.C.2.7.11.1,2,7,11
3376,2x4z,E.C.2.7.11.1,2,7,11
3378,2x6d,E.C.2.7.11.1,2,7,11
3379,2x6e,E.C.2.7.11.1,2,7,11
3380,2x6f,E.C.2.7.1.137,2,7,1
3381,2x6i,E.C.2.7.1.137,2,7,1
3382,2x6j,E.C.2.7.1.137,2,7,1
3383,2x6k,E.C.2.7.1.137,2,7,1
3384,2x7o,E.C.2.7.11.30,2,7,11
3388,2x7x,E.C.2.7.13.3,2,7,13
3389,2x81,E.C.2.7.11.1,2,7,11
3390,2x8d,E.C.2.7.11.1,2,7,11
3391,2x8e,E.C.2.7.11.1,2,7,11
3392,2x8i,E.C.2.7.11.1,2,7,11
3398,2x9e,E.C.2.7.12.1,2,7,12
3399,2x9f,E.C.2.7.10.1,2,7,10
3400,2xa4,E.C.2.7.1.112,2,7,1
3401,2xb7,E.C.2.7.10.1,2,7,10
3404,2xba,E.C.2.7.10.1,2,7,10
3405,2xbj,E.C.2.7.11.1,2,7,11
3412,2xch,E.C.2.7.11.1,2,7,11
3413,2xck,E.C.2.7.11.1,2,7,11
3425,2xey,E.C.2.7.11.1,2,7,11
3426,2xez,E.C.2.7.11.1,2,7,11
3427,2xf0,E.C.2.7.11.1,2,7,11
3432,2xh5,E.C.2.7.11.1,2,7,11
3435,2xix,E.C.2.7.1.37,2,7,1
3436,2xiy,E.C.2.7.1.37,2,7,1
3437,2xiz,E.C.2.7.1.37,2,7,1
3438,2xj0,E.C.2.7.1.37,2,7,1
3439,2xj1,E.C.2.7.1.37,2,7,1
3440,2xj2,E.C.2.7.11.1,2,7,11
3443,2xk3,E.C.2.7.11.1,2,7,11
3444,2xk4,E.C.2.7.11.1,2,7,11
3445,2xk6,E.C.2.7.11.1,2,7,11
3446,2xk7,E.C.2.7.11.1,2,7,11
3447,2xk8,E.C.2.7.11.1,2,7,11
3448,2xk9,E.C.2.7.11.1,2,7,11
3449,2xkc,E.C.2.7.11.1,2,7,11
3450,2xkd,E.C.2.7.11.1,2,7,11
3451,2xke,E.C.2.7.11.1,2,7,11
3452,2xkf,E.C.2.7.11.1,2,7,11
3457,2xm8,E.C.2.7.11.1,2,7,11
3458,2xm9,E.C.2.7.11.1,2,7,11
3460,2xmy,E.C.2.7.11.22,2,7,11
3461,2xnb,E.C.2.7.11.22,2,7,11
3462,2xne,E.C.2.7.11.1,2,7,11
3463,2xng,E.C.2.7.11.1,2,7,11
3464,2xnm,E.C.2.7.11.1,2,7,11
3465,2xnn,E.C.2.7.11.1,2,7,11
