,PDB code,EC number,Class,Subclass,Subsubclass
1545,1tps,E.C.3.4.21.4,3,4,21
1547,1tqf,E.C.3.4.23.46,3,4,23
1556,1tu6,E.C.3.4.22.38,3,4,22
1562,1tx7,E.C.3.4.21.4,3,4,21
1563,1txr,E.C.3.4.11.10,3,4,11
1564,1tyn,E.C.3.4.21.4,3,4,21
1574,1u6q,E.C.3.4.21.73,3,4,21
1576,1u9q,E.C.3.4.22.51,3,4,22
1577,1u9v,E.C.3.4.22.38,3,4,22
1578,1u9w,E.C.3.4.22.38,3,4,22
1579,1u9x,E.C.3.4.22.38,3,4,22
1604,1usn,E.C.3.4.24.17,3,4,24
1605,1utj,E.C.3.4.21.4,3,4,21
1606,1utl,E.C.3.4.21.4,3,4,21
1607,1utm,E.C.3.4.21.4,3,4,21
1608,1utn,E.C.3.4.21.4,3,4,21
1609,1uto,E.C.3.4.21.4,3,4,21
1610,1utp,E.C.3.4.21.4,3,4,21
1611,1utt,E.C.3.4.24.65,3,4,24
1612,1utz,E.C.3.4.24.65,3,4,24
1619,1uvs,E.C.3.4.21.5,3,4,21
1620,1uvt,E.C.3.4.21.5,3,4,21
1621,1uvu,E.C.3.4.21.5,3,4,21
1629,1uze,E.C.3.4.15.1,3,4,15
1642,1v2j,E.C.3.4.21.4,3,4,21
1643,1v2k,E.C.3.4.21.4,3,4,21
1644,1v2l,E.C.3.4.21.4,3,4,21
1645,1v2m,E.C.3.4.21.4,3,4,21
1646,1v2n,E.C.3.4.21.4,3,4,21
1647,1v2o,E.C.3.4.21.4,3,4,21
1648,1v2p,E.C.3.4.21.4,3,4,21
1649,1v2q,E.C.3.4.21.4,3,4,21
1650,1v2r,E.C.3.4.21.4,3,4,21
1651,1v2s,E.C.3.4.21.4,3,4,21
1652,1v2t,E.C.3.4.21.4,3,4,21
1653,1v2u,E.C.3.4.21.4,3,4,21
1654,1v2v,E.C.3.4.21.4,3,4,21
1655,1v2w,E.C.3.4.21.4,3,4,21
1656,1v3x,E.C.3.4.21.6,3,4,21
1665,1vgc,E.C.3.4.21.1,3,4,21
1666,1vij,E.C.3.4.23.16,3,4,23
1667,1vik,E.C.3.4.23.16,3,4,23
1670,1vj9,E.C.3.4.21.73,3,4,21
1671,1vja,E.C.3.4.21.73,3,4,21
1677,1vr1,E.C.3.4.21.5,3,4,21
1680,1vsn,E.C.3.4.22.38,3,4,22
1684,1vzq,E.C.3.4.21.5,3,4,21
1686,1w0y,E.C.3.4.21.21,3,4,21
1687,1w0z,E.C.3.4.21.73,3,4,21
1688,1w10,E.C.3.4.21.73,3,4,21
1689,1w11,E.C.3.4.21.73,3,4,21
1690,1w12,E.C.3.4.21.73,3,4,21
1691,1w13,E.C.3.4.21.73,3,4,21
1692,1w14,E.C.3.4.21.73,3,4,21
1701,1w2k,E.C.3.4.21.21,3,4,21
1711,1w51,E.C.3.4.23.46,3,4,23
1712,1w5v,E.C.3.4.23.16,3,4,23
1713,1w5w,E.C.3.4.23.16,3,4,23
1714,1w5x,E.C.3.4.23.16,3,4,23
1715,1w5y,E.C.3.4.23.16,3,4,23
1716,1w6h,E.C.3.4.23.39,3,4,23
1721,1w7g,E.C.3.4.21.5,3,4,21
1723,1w7x,E.C.3.4.21.21,3,4,21
1735,1way,E.C.3.4.21.5,3,4,21
1737,1wbg,E.C.3.4.21.5,3,4,21
1752,1wht,E.C.3.4.16.6,3,4,16
1753,1wkm,E.C.3.4.11.18,3,4,11
1754,1wm1,E.C.3.4.11.5,3,4,11
1757,1wqv,E.C.3.4.21.21,3,4,21
1759,1wss,E.C.3.4.21.21,3,4,21
1760,1wtg,E.C.3.4.21.21,3,4,21
1761,1wu1,E.C.3.4.21.6,3,4,21
1764,1wun,E.C.3.4.21.21,3,4,21
1767,1wv7,E.C.3.4.21.21,3,4,21
1777,1x70,E.C.3.4.14.5,3,4,14
1778,1x7a,E.C.3.4.21.22,3,4,21
1801,1xka,E.C.3.4.21.6,3,4,21
1810,1xn2,E.C.3.4.23.46,3,4,23
1811,1xn3,E.C.3.4.23.46,3,4,23
1812,1xnz,E.C.3.4.11.18,3,4,11
1826,1xs7,E.C.3.4.23.46,3,4,23
1828,1xuc,E.C.3.4.24.0,3,4,24
1829,1xud,E.C.3.4.24.0,3,4,24
1830,1xug,E.C.3.4.21.4,3,4,21
1831,1xur,E.C.3.4.24.0,3,4,24
1845,1y3g,E.C.3.4.24.27,3,4,24
1846,1y3v,E.C.3.4.21.4,3,4,21
1847,1y3w,E.C.3.4.21.4,3,4,21
1848,1y3x,E.C.3.4.21.4,3,4,21
1849,1y3y,E.C.3.4.21.4,3,4,21
1863,1ycm,E.C.3.4.24.65,3,4,24
1876,1yk7,E.C.3.4.22.38,3,4,22
1882,1ym2,E.C.3.4.23.46,3,4,23
1883,1ym4,E.C.3.4.23.46,3,4,23
1888,1you,E.C.3.4.24.0,3,4,24
1889,1yp9,E.C.3.4.21.4,3,4,21
1890,1ype,E.C.3.4.21.5,3,4,21
1891,1ypg,E.C.3.4.21.5,3,4,21
1892,1ypj,E.C.3.4.21.5,3,4,21
1895,1yqy,E.C.3.4.24.83,3,4,24
1896,1yt7,E.C.3.4.22.38,3,4,22
1897,1yt9,E.C.3.4.23.16,3,4,23
1900,1yvm,E.C.3.4.11.18,3,4,11
1902,1yw7,E.C.3.4.11.18,3,4,11
1903,1yw8,E.C.3.4.11.18,3,4,11
1909,1yyy,E.C.3.4.21.4,3,4,21
1911,1z1h,E.C.3.4.23.16,3,4,23
1912,1z1r,E.C.3.4.23.16,3,4,23
1915,1z3j,E.C.3.4.24.65,3,4,24
1923,1z6e,E.C.3.4.21.6,3,4,21
1924,1z6f,E.C.3.4.16.4,3,4,16
1925,1z6j,E.C.3.4.21.21,3,4,21
1929,1z71,E.C.3.4.21.5,3,4,21
1930,1z9g,E.C.3.4.24.27,3,4,24
1939,1zdp,E.C.3.4.24.27,3,4,24
1945,1zgi,E.C.3.4.21.5,3,4,21
1946,1zgv,E.C.3.4.21.5,3,4,21
1955,1zom,E.C.3.4.21.27,3,4,21
1956,1zp5,E.C.3.4.24.34,3,4,24
1957,1zp8,E.C.3.4.23.16,3,4,23
1958,1zpa,E.C.3.4.23.16,3,4,23
1959,1zpb,E.C.3.4.21.27,3,4,21
1960,1zpc,E.C.3.4.21.27,3,4,21
1962,1zs0,E.C.3.4.24.34,3,4,24
1964,1zsf,E.C.3.4.23.16,3,4,23
1965,1zsr,E.C.3.4.23.16,3,4,23
1966,1ztq,E.C.3.4.24.0,3,4,24
1967,1zvx,E.C.3.4.24.34,3,4,24
1968,1zxc,E.C.3.4.24.86,3,4,24
1969,1zxv,E.C.3.4.24.83,3,4,24
1976,1zzz,E.C.3.4.21.4,3,4,21
1984,2a2x,E.C.3.4.21.5,3,4,21
1994,2a8h,E.C.3.4.24.86,3,4,24
2001,2adu,E.C.3.4.11.18,3,4,11
2003,2aei,E.C.3.4.21.21,3,4,21
2012,2aig,E.C.3.4.24.46,3,4,24
2013,2aj8,E.C.3.4.14.5,3,4,14
2014,2ajb,E.C.3.4.14.5,3,4,14
2015,2ajd,E.C.3.4.14.5,3,4,14
2016,2ajl,E.C.3.4.14.5,3,4,14
2017,2alv,E.C.3.4.22.0,3,4,22
2024,2ank,E.C.3.4.21.5,3,4,21
2025,2anm,E.C.3.4.21.5,3,4,21
2026,2aoc,E.C.3.4.23.16,3,4,23
2027,2aod,E.C.3.4.23.16,3,4,23
2028,2aoe,E.C.3.4.23.16,3,4,23
2029,2aof,E.C.3.4.23.16,3,4,23
2030,2aog,E.C.3.4.23.16,3,4,23
2031,2aoh,E.C.3.4.23.16,3,4,23
2032,2aoi,E.C.3.4.23.16,3,4,23
2033,2aoj,E.C.3.4.23.16,3,4,23
2041,2aqu,E.C.3.4.23.16,3,4,23
2044,2aux,E.C.3.4.22.38,3,4,22
2045,2auz,E.C.3.4.22.38,3,4,22
2046,2avm,E.C.3.4.23.16,3,4,23
2047,2avo,E.C.3.4.23.16,3,4,23
2048,2avq,E.C.3.4.23.16,3,4,23
2049,2avs,E.C.3.4.23.16,3,4,23
2050,2avv,E.C.3.4.23.16,3,4,23
2063,2az8,E.C.3.4.23.16,3,4,23
2064,2az9,E.C.3.4.23.16,3,4,23
2065,2azb,E.C.3.4.23.16,3,4,23
2066,2azc,E.C.3.4.23.16,3,4,23
2081,2b7d,E.C.3.4.21.21,3,4,21
2082,2b7f,E.C.3.4.23.0,3,4,23
2083,2b8l,E.C.3.4.23.46,3,4,23
2084,2b8v,E.C.3.4.23.46,3,4,23
2089,2bb7,E.C.3.4.11.18,3,4,11
2091,2bbb,E.C.3.4.23.16,3,4,23
2095,2bdl,E.C.3.4.22.38,3,4,22
2096,2bdy,E.C.3.4.21.5,3,4,21
2103,2bgn,E.C.3.4.14.5,3,4,14
2104,2bgr,E.C.3.4.14.5,3,4,14
2105,2bks,E.C.3.4.23.15,3,4,23
2106,2bkt,E.C.3.4.23.15,3,4,23
2109,2bmg,E.C.3.4.21.6,3,4,21
2111,2boh,E.C.3.4.21.6,3,4,21
2112,2bok,E.C.3.4.21.6,3,4,21
2114,2bpv,E.C.3.4.23.16,3,4,23
2115,2bpx,E.C.3.4.13.16,3,4,13
2116,2bpy,E.C.3.4.23.16,3,4,23
2117,2bq6,E.C.3.4.21.6,3,4,21
2118,2bq7,E.C.3.4.21.6,3,4,21
2119,2bqv,E.C.3.4.23.16,3,4,23
2120,2bqw,E.C.3.4.21.6,3,4,21
2132,2bua,E.C.3.4.14.5,3,4,14
2133,2bub,E.C.3.4.14.5,3,4,14
2134,2buc,E.C.3.4.14.5,3,4,14
2137,2bvr,E.C.3.4.21.5,3,4,21
2138,2bvs,E.C.3.4.21.5,3,4,21
2139,2bvx,E.C.3.4.21.5,3,4,21
2141,2bxt,E.C.3.4.21.5,3,4,21
2142,2bxu,E.C.3.4.21.5,3,4,21
2143,2bz6,E.C.3.4.21.21,3,4,21
2144,2bza,E.C.3.4.21.4,3,4,21
2154,2c4f,E.C.3.4.21.21,3,4,21
2165,2c6c,E.C.3.4.17.21,3,4,17
2167,2c6g,E.C.3.4.17.21,3,4,17
2172,2c6n,E.C.3.4.15.1,3,4,15
2175,2c8w,E.C.3.4.21.5,3,4,21
2176,2c8x,E.C.3.4.21.5,3,4,21
2177,2c8y,E.C.3.4.21.5,3,4,21
2178,2c90,E.C.3.4.21.5,3,4,21
2180,2c93,E.C.3.4.21.5,3,4,21
2189,2cej,E.C.3.4.23.16,3,4,23
2190,2cem,E.C.3.4.23.16,3,4,23
2191,2cen,E.C.3.4.23.16,3,4,23
2196,2cf8,E.C.3.4.21.5,3,4,21
2197,2cf9,E.C.3.4.21.5,3,4,21
2209,2cji,E.C.3.4.21.6,3,4,21
2226,2cn0,E.C.3.4.21.5,3,4,21
2235,2ctc,E.C.3.4.17.1,3,4,17
2236,2cv3,E.C.3.4.21.36,3,4,21
2239,2d1n,E.C.3.4.24.0,3,4,24
2240,2d1o,E.C.3.4.24.17,3,4,24
2245,2ddf,E.C.3.4.24.86,3,4,24
2270,2ea2,E.C.3.4.11.18,3,4,11
2271,2ea4,E.C.3.4.11.18,3,4,11
2272,2eep,E.C.3.4.14.-,3,4,14
2275,2ei6,E.C.3.4.21.6,3,4,21
2277,2er0,E.C.3.4.23.6,3,4,23
2278,2er6,E.C.3.4.23.22,3,4,23
2279,2er9,E.C.3.4.23.22,3,4,23
2286,2evc,E.C.3.4.11.18,3,4,11
2287,2evm,E.C.3.4.11.18,3,4,11
2288,2evo,E.C.3.4.11.18,3,4,11
2292,2ewb,E.C.3.4.11.1,3,4,11
2294,2ewy,E.C.3.4.23.45,3,4,23
2305,2f1g,E.C.3.4.22.27,3,4,22
2307,2f3e,E.C.3.4.23.46,3,4,23
2308,2f3f,E.C.3.4.23.46,3,4,23
2309,2f3k,E.C.3.4.23.16,3,4,23
2320,2f80,E.C.3.4.23.16,3,4,23
2321,2f81,E.C.3.4.23.16,3,4,23
2323,2f8g,E.C.3.4.23.16,3,4,23
2325,2f9b,E.C.3.4.21.21,3,4,21
2330,2fda,E.C.3.4.21.27,3,4,21
2331,2fdd,E.C.3.4.23.16,3,4,23
2332,2fde,E.C.3.4.23.16,3,4,23
2333,2fdp,E.C.3.4.23.46,3,4,23
2334,2feq,E.C.3.4.21.5,3,4,21
2335,2fes,E.C.3.4.21.5,3,4,21
2339,2fgu,E.C.3.4.23.16,3,4,23
2340,2fgv,E.C.3.4.23.16,3,4,23
2347,2fjp,E.C.3.4.14.5,3,4,14
2349,2flb,E.C.3.4.21.21,3,4,21
2350,2flr,E.C.3.4.21.21,3,4,21
2353,2fmb,E.C.3.4.23.16,3,4,23
2357,2fpz,E.C.3.4.21.59,3,4,21
2363,2fs8,E.C.3.4.21.59,3,4,21
2364,2fs9,E.C.3.4.21.59,3,4,21
2366,2ftd,E.C.3.4.22.38,3,4,22
2368,2fv5,E.C.3.4.24.86,3,4,24
2369,2fv9,E.C.3.4.24.86,3,4,24
2372,2fx6,E.C.3.4.21.4,3,4,21
2373,2fxr,E.C.3.4.21.59,3,4,21
2380,2fzz,E.C.3.4.21.6,3,4,21
2381,2g00,E.C.3.4.21.6,3,4,21
2384,2g1r,E.C.3.4.23.15,3,4,23
2385,2g1y,E.C.3.4.23.15,3,4,23
2386,2g24,E.C.3.4.23.15,3,4,23
2387,2g5p,E.C.3.4.14.5,3,4,14
2388,2g5t,E.C.3.4.14.5,3,4,14
2389,2g63,E.C.3.4.14.5,3,4,14
2390,2g6p,E.C.3.4.11.18,3,4,11
2396,2g94,E.C.3.4.23.46,3,4,23
2404,2ga2,E.C.3.4.11.18,3,4,11
2405,2gbf,E.C.3.4.14.5,3,4,14
2406,2gbg,E.C.3.4.14.5,3,4,14
2407,2gbi,E.C.3.4.14.5,3,4,14
2411,2gde,E.C.3.4.21.5,3,4,21
2414,2gg0,E.C.3.4.11.18,3,4,11
2415,2gg2,E.C.3.4.11.18,3,4,11
2416,2gg3,E.C.3.4.11.18,3,4,11
2417,2gg5,E.C.3.4.11.18,3,4,11
2418,2gg7,E.C.3.4.11.18,3,4,11
2419,2gg8,E.C.3.4.11.18,3,4,11
2420,2gg9,E.C.3.4.11.18,3,4,11
2422,2ggb,E.C.3.4.11.18,3,4,11
2449,2gv6,E.C.3.4.21.0,3,4,21
2450,2gv7,E.C.3.4.21.0,3,4,21
2456,2gz7,E.C.3.4.22.0,3,4,22
2457,2gz8,E.C.3.4.22.0,3,4,22
2476,2h5d,E.C.3.4.21.12,3,4,21
2477,2h5i,E.C.3.4.22.0,3,4,22
2478,2h5j,E.C.3.4.22.0,3,4,22
2479,2h65,E.C.3.4.22.0,3,4,22
2480,2h6t,E.C.3.4.23.24,3,4,23
2483,2h9t,E.C.3.4.21.5,3,4,21
2491,2hah,E.C.3.4.23.16,3,4,23
2495,2hb3,E.C.3.4.23.16,3,4,23
2501,2hh5,E.C.3.4.22.27,3,4,22
2502,2hha,E.C.3.4.14.5,3,4,14
2503,2hhn,E.C.3.4.22.27,3,4,22
2505,2hiz,E.C.3.4.23.46,3,4,23
2511,2hm1,E.C.3.4.23.46,3,4,23
2514,2hob,E.C.3.4.22.-,3,4,22
2521,2hs1,E.C.3.4.23.16,3,4,23
2522,2hs2,E.C.3.4.23.16,3,4,23
2523,2hu6,E.C.3.4.24.65,3,4,24
2524,2hvx,E.C.3.4.21.39,3,4,21
2541,2i03,E.C.3.4.14.5,3,4,14
2542,2i0a,E.C.3.4.23.16,3,4,23
2543,2i0d,E.C.3.4.23.16,3,4,23
2552,2i3z,E.C.3.4.14.5,3,4,14
2554,2i47,E.C.3.4.24.86,3,4,24
2555,2i4d,E.C.3.4.23.16,3,4,23
2557,2i4u,E.C.3.4.23.16,3,4,23
2558,2i4v,E.C.3.4.23.16,3,4,23
2559,2i4w,E.C.3.4.23.16,3,4,23
2560,2i4x,E.C.3.4.23.16,3,4,23
2566,2idw,E.C.3.4.23.16,3,4,23
2569,2ien,E.C.3.4.23.16,3,4,23
2570,2ieo,E.C.3.4.23.16,3,4,23
2573,2igx,E.C.3.4.23.39,3,4,23
2574,2igy,E.C.3.4.23.39,3,4,23
2576,2iit,E.C.3.4.14.5,3,4,14
2577,2iiv,E.C.3.4.14.5,3,4,14
2578,2iko,E.C.3.4.23.15,3,4,23
2579,2iku,E.C.3.4.23.15,3,4,23
2580,2il2,E.C.3.4.23.15,3,4,23
2581,2ilp,E.C.3.4.24.69,3,4,24
2587,2iqg,E.C.3.4.23.46,3,4,23
2588,2irz,E.C.3.4.23.46,3,4,23
2589,2is0,E.C.3.4.23.46,3,4,23
2610,2j2u,E.C.3.4.21.6,3,4,21
2611,2j34,E.C.3.4.21.6,3,4,21
2615,2j4i,E.C.3.4.21.6,3,4,21
2632,2j94,E.C.3.4.21.6,3,4,21
2633,2j95,E.C.3.4.21.6,3,4,21
2634,2j9a,E.C.3.4.11.1,3,4,11
2636,2j9n,E.C.3.4.21.4,3,4,21
2639,2jbj,E.C.3.4.17.21,3,4,17
2640,2jbk,E.C.3.4.17.21,3,4,17
2643,2jbu,E.C.3.4.24.56,3,4,24
2650,2jew,E.C.3.4.17.2,3,4,17
2655,2jh0,E.C.3.4.21.5,3,4,21
2656,2jh5,E.C.3.4.21.5,3,4,21
2657,2jh6,E.C.3.4.21.5,3,4,21
2663,2jkh,E.C.3.4.21.6,3,4,21
2670,2jnp,E.C.3.4.24.17,3,4,24
2672,2joa,E.C.3.4.21.-,3,4,21
2675,2jsd,E.C.3.4.24.-,3,4,24
2676,2jxr,E.C.3.4.23.25,3,4,23
2677,2k2g,E.C.3.4.24.65,3,4,24
2690,2lpr,E.C.3.4.21.12,3,4,21
2698,2mip,E.C.3.4.23.16,3,4,23
2704,2nm1,E.C.3.4.24.69,3,4,24
2706,2nmy,E.C.3.4.23.16,3,4,23
2707,2nmz,E.C.3.4.23.16,3,4,23
2711,2nnk,E.C.3.4.23.16,3,4,23
2713,2nnp,E.C.3.4.23.16,3,4,23
2719,2nq6,E.C.3.4.11.18,3,4,11
2720,2nq7,E.C.3.4.11.18,3,4,11
2721,2nqg,E.C.3.4.22.52,3,4,22
2722,2nqi,E.C.3.4.22.52,3,4,22
2728,2nxd,E.C.3.4.23.16,3,4,23
2729,2nxl,E.C.3.4.23.16,3,4,23
2730,2nxm,E.C.3.4.23.16,3,4,23
2752,2oag,E.C.3.4.14.5,3,4,14
2753,2oah,E.C.3.4.23.46,3,4,23
2754,2oaz,E.C.3.4.11.18,3,4,11
2757,2oc2,E.C.3.4.15.1,3,4,15
2766,2ogz,E.C.3.4.14.5,3,4,14
2769,2ohk,E.C.3.4.23.46,3,4,23
2770,2ohl,E.C.3.4.23.46,3,4,23
2771,2ohm,E.C.3.4.23.46,3,4,23
2772,2ohp,E.C.3.4.23.46,3,4,23
2773,2ohq,E.C.3.4.23.46,3,4,23
2774,2ohr,E.C.3.4.23.46,3,4,23
2775,2ohs,E.C.3.4.23.46,3,4,23
2776,2oht,E.C.3.4.23.46,3,4,23
2777,2ohu,E.C.3.4.23.46,3,4,23
2779,2oi0,E.C.3.4.24.86,3,4,24
2790,2ole,E.C.3.4.14.5,3,4,14
2794,2onc,E.C.3.4.14.5,3,4,14
2800,2op3,E.C.3.4.22.27,3,4,22
2801,2op9,E.C.3.4.22.-,3,4,22
2804,2oqi,E.C.3.4.14.5,3,4,14
2805,2oqv,E.C.3.4.14.5,3,4,14
2806,2or4,E.C.3.4.17.21,3,4,17
2814,2ovx,E.C.3.4.24.35,3,4,24
2816,2ovz,E.C.3.4.24.35,3,4,24
2817,2ow0,E.C.3.4.24.35,3,4,24
2818,2ow1,E.C.3.4.24.35,3,4,24
2819,2ow2,E.C.3.4.24.35,3,4,24
2822,2ow9,E.C.3.4.24.-   ,3,4,24
2831,2oz2,E.C.3.4.22.51,3,4,22
2832,2ozr,E.C.3.4.24.-    ,3,4,24
2833,2p16,E.C.3.4.21.6,3,4,21
2838,2p3a,E.C.3.4.23.16,3,4,23
2839,2p3b,E.C.3.4.23.16,3,4,23
2840,2p3c,E.C.3.4.23.16,3,4,23
2841,2p3d,E.C.3.4.23.16,3,4,23
2845,2p4j,E.C.3.4.23.46,3,4,23
2848,2p83,E.C.3.4.23.46,3,4,23
2849,2p8h,E.C.3.4.23.46,3,4,23
2851,2p8o,E.C.3.4.21.1,3,4,21
2852,2p8s,E.C.3.4.14.5,3,4,14
2853,2p93,E.C.3.4.21.6,3,4,21
2854,2p94,E.C.3.4.21.6,3,4,21
2855,2p95,E.C.3.4.21.6,3,4,21
2856,2p98,E.C.3.4.11.18 ,3,4,11
2857,2p99,E.C.3.4.11.18 ,3,4,11
2858,2p9a,E.C.3.4.11.18 ,3,4,11
2860,2pcu,E.C.3.4.17.-,3,4,17
2866,2ph6,E.C.3.4.23.46,3,4,23
2867,2ph8,E.C.3.4.23.46,3,4,23
2868,2phb,E.C.3.4.21.6,3,4,21
2869,2piy,E.C.3.4.17.2,3,4,17
2870,2piz,E.C.3.4.17.2,3,4,17
2871,2pj0,E.C.3.4.17.2,3,4,17
2872,2pj1,E.C.3.4.17.2,3,4,17
2873,2pj2,E.C.3.4.17.2,3,4,17
2874,2pj3,E.C.3.4.17.2,3,4,17
2875,2pj4,E.C.3.4.17.2,3,4,17
2876,2pj5,E.C.3.4.17.2,3,4,17
2877,2pj6,E.C.3.4.17.2,3,4,17
2878,2pj7,E.C.3.4.17.2,3,4,17
2879,2pj8,E.C.3.4.17.2,3,4,17
2880,2pj9,E.C.3.4.17.2,3,4,17
2881,2pja,E.C.3.4.17.2,3,4,17
2882,2pjb,E.C.3.4.17.2,3,4,17
2883,2pjc,E.C.3.4.17.2,3,4,17
2884,2pjt,E.C.3.4.24.-,3,4,24
2894,2pqz,E.C.3.4.23.16,3,4,23
2895,2pre,E.C.3.4.22.-,3,4,22
2899,2psx,E.C.3.4.21.-,3,4,21
2909,2pvv,E.C.3.4.17.21,3,4,17
2910,2pvw,E.C.3.4.17.21,3,4,17
2915,2pym,E.C.3.4.23.16,3,4,23
2916,2pyn,E.C.3.4.23.16,3,4,23
2919,2q11,E.C.3.4.23.46,3,4,23
2920,2q15,E.C.3.4.23.46,3,4,23
2921,2q1j,E.C.3.4.21.6,3,4,21
2927,2q63,E.C.3.4.23.16,3,4,23
2928,2q64,E.C.3.4.23.16,3,4,23
2931,2q6f,E.C.3.4.22.-,3,4,22
2941,2q92,E.C.3.4.11.18,3,4,11
2953,2qci,E.C.3.4.23.16,3,4,23
2954,2qd6,E.C.3.4.23.16,3,4,23
2955,2qd7,E.C.3.4.23.16,3,4,23
2956,2qd8,E.C.3.4.23.16,3,4,23
2963,2qhc,E.C.3.4.23.16,3,4,23
2967,2qk5,E.C.3.4.23.46,3,4,23
2969,2qky,E.C.3.4.14.5,3,4,14
2970,2ql5,E.C.3.4.22.60,3,4,22
2971,2ql7,E.C.3.4.22.60,3,4,22
2972,2ql9,E.C.3.4.22.60,3,4,22
2973,2qlb,E.C.3.4.22.60,3,4,22
2974,2qlf,E.C.3.4.22.60,3,4,22
2975,2qlj,E.C.3.4.22.60,3,4,22
2979,2qmg,E.C.3.4.23.46,3,4,23
2990,2qoe,E.C.3.4.14.5,3,4,14
2993,2qpj,E.C.3.4.24.11,3,4,24
3003,2qt9,E.C.3.4.14.5 ,3,4,14
3005,2qtb,E.C.3.4.14.5 ,3,4,14
3009,2qu2,E.C.3.4.23.46,3,4,23
3010,2qu3,E.C.3.4.23.46,3,4,23
3022,2qzk,E.C.3.4.23.46,3,4,23
3023,2qzl,E.C.3.4.23.46,3,4,23
3025,2qzx,E.C.3.4.23.24,3,4,23
3028,2r2m,E.C.3.4.21.5,3,4,21
3029,2r2w,E.C.3.4.21.73 ,3,4,21
3030,2r38,E.C.3.4.23.16,3,4,23
3032,2r3t,E.C.3.4.23.16,3,4,23
3033,2r3w,E.C.3.4.23.16,3,4,23
3034,2r3y,E.C.3.4.21.-,3,4,21
3035,2r43,E.C.3.4.23.16,3,4,23
3040,2r6n,E.C.3.4.22.38,3,4,22
3043,2r9b,E.C.3.4.23.39,3,4,23
3044,2r9m,E.C.3.4.22.27,3,4,22
3048,2ra0,E.C.3.4.21.6   ,3,4,21
3055,2rfh,E.C.3.4.17.1,3,4,17
3061,2rgu,E.C.3.4.14.5 ,3,4,14
3065,2rjp,E.C.3.4.24.82 ,3,4,24
3069,2rkf,E.C.3.4.23.16,3,4,23
3070,2rkg,E.C.3.4.23.16,3,4,23
3079,2srt,E.C.3.4.24.17,3,4,24
3081,2tmn,E.C.3.4.24.27,3,4,24
3083,2tpi,E.C.3.4.21.4,3,4,21
3085,2upj,E.C.3.4.23.16,3,4,23
3086,2usn,E.C.3.4.24.17,3,4,24
3091,2uwl,E.C.3.4.21.6,3,4,21
3092,2uwo,E.C.3.4.21.6,3,4,21
3093,2uwp,E.C.3.4.21.6,3,4,21
3094,2uxz,E.C.3.4.23.16,3,4,23
3095,2uy0,E.C.3.4.23.16,3,4,23
3103,2uzj,E.C.3.4.22.10,3,4,22
3108,2v00,E.C.3.4.23.22 ,3,4,23
3110,2v0z,E.C.3.4.23.15,3,4,23
3111,2v10,E.C.3.4.23.15,3,4,23
3112,2v11,E.C.3.4.23.15,3,4,23
3113,2v12,E.C.3.4.23.15,3,4,23
3114,2v13,E.C.3.4.23.15,3,4,23
3115,2v16,E.C.3.4.23.15,3,4,23
3126,2v6n,E.C.3.4.24.-,3,4,24
3130,2va5,E.C.3.4.23.46 ,3,4,23
3131,2va6,E.C.3.4.23.46,3,4,23
3132,2va7,E.C.3.4.23.46 ,3,4,23
3146,2vgc,E.C.3.4.21.1,3,4,21
3149,2vh0,E.C.3.4.21.6,3,4,21
3150,2vh6,E.C.3.4.21.6,3,4,21
3152,2vie,E.C.3.4.23.46,3,4,23
3153,2vin,E.C.3.4.21.73,3,4,21
3154,2vio,E.C.3.4.21.73,3,4,21
3155,2vip,E.C.3.4.21.73,3,4,21
3156,2viq,E.C.3.4.21.73,3,4,21
3157,2viv,E.C.3.4.21.73,3,4,21
3158,2viw,E.C.3.4.21.73,3,4,21
3159,2viy,E.C.3.4.23.46,3,4,23
3160,2vj1,E.C.3.4.24.-,3,4,24
3168,2vnm,E.C.3.4.23.46,3,4,23
3169,2vnn,E.C.3.4.23.46,3,4,23
3171,2vnt,E.C.3.4.21.73,3,4,21
3199,2vvc,E.C.3.4.21.6,3,4,21
3204,2vvu,E.C.3.4.21.6,3,4,21
3205,2vvv,E.C.3.4.21.6,3,4,21
3208,2vwl,E.C.3.4.21.6,3,4,21
3209,2vwm,E.C.3.4.21.6,3,4,21
3210,2vwn,E.C.3.4.21.6,3,4,21
3211,2vwo,E.C.3.4.21.6,3,4,21
3223,2w0d,E.C.3.4.24.65,3,4,24
3227,2w12,E.C.3.4.24.-,3,4,24
3237,2w3i,E.C.3.4.21.6,3,4,21
3238,2w3k,E.C.3.4.21.6,3,4,21
3277,2web,E.C.3.4.23.20 ,3,4,23
3278,2wec,E.C.3.4.23.20 ,3,4,23
3279,2wed,E.C.3.4.23.20 ,3,4,23
3287,2wez,E.C.3.4.23.46,3,4,23
3288,2wf0,E.C.3.4.23.46,3,4,23
3289,2wf1,E.C.3.4.23.46,3,4,23
3290,2wf2,E.C.3.4.23.46,3,4,23
3291,2wf3,E.C.3.4.23.46,3,4,23
3292,2wf4,E.C.3.4.23.46,3,4,23
3309,2wkz,E.C.3.4.23.16,3,4,23
3310,2wl0,E.C.3.4.23.16,3,4,23
3321,2wo8,E.C.3.4.24.65,3,4,24
3322,2wo9,E.C.3.4.24.65,3,4,24
3323,2woa,E.C.3.4.24.65,3,4,24
3359,2wyg,E.C.3.4.21.6,3,4,21
3361,2wyj,E.C.3.4.21.6,3,4,21
