,PDB code,EC number,Class,Subclass,Subsubclass
9145,5abe,E.C.3.2.1.169,3,2,1
9146,5abf,E.C.3.2.1.169,3,2,1
9147,5abg,E.C.3.2.1.169,3,2,1
9148,5abh,E.C.3.2.1.169,3,2,1
9278,5b2d,E.C.3.2.1.18,3,2,1
9358,5cgc,E.C.3.2.1.17,3,2,1
9359,5cgd,E.C.3.2.1.17,3,2,1
9372,5cso,E.C.3.2.2.22,3,2,2
9374,5cst,E.C.3.2.2.22,3,2,2
9508,5ee7,E.C.3.2.1.17,3,2,1
9657,5fl0,E.C.3.2.1.169 ,3,2,1
9658,5fl1,E.C.3.2.1.169 ,3,2,1
9673,5foo,E.C.3.2.1.21,3,2,1
9723,5gu4,E.C.3.2.2.22 ,3,2,2
9821,5iee,E.C.3.2.1.84 ,3,2,1
9822,5ief,E.C.3.2.1.84 ,3,2,1
9823,5ieg,E.C.3.2.1.84 ,3,2,1
9919,5jox,E.C.3.2.1.55,3,2,1
9935,5jyy,E.C.3.2.1.18,3,2,1
9994,5kw2,E.C.3.2.1.17,3,2,1
10048,5lvx,E.C.3.2.1.45,3,2,1
10069,5m1z,E.C.3.2.1.55,3,2,1
10088,5m7s,E.C.3.2.1.169,3,2,1
10089,5m7t,E.C.3.2.1.169,3,2,1
10090,5m7u,E.C.3.2.1.169,3,2,1
10096,5meh,E.C.3.2.1.113,3,2,1
10104,5mi5,E.C.3.2.1.169,3,2,1
10105,5mi6,E.C.3.2.1.169,3,2,1
10106,5mi7,E.C.3.2.1.169,3,2,1
10174,5n6s,E.C.3.2.1.21,3,2,1
10198,5ndd,E.C.3.2.1.17,3,2,1
10248,5nr8,E.C.3.2.1.14,3,2,1
10249,5nra,E.C.3.2.1.14,3,2,1
10250,5nrf,E.C.3.2.1.14,3,2,1
10265,5nwe,E.C.3.2.1.18,3,2,1
10279,5nz4,E.C.3.2.1.18,3,2,1
10280,5nze,E.C.3.2.1.18,3,2,1
10281,5nzf,E.C.3.2.1.18,3,2,1
10283,5nzn,E.C.3.2.1.18,3,2,1
10339,5oss,E.C.3.2.1.21,3,2,1
10340,5ost,E.C.3.2.1.45,3,2,1
10361,5oyd,E.C.3.2.1.4,3,2,1
10468,5t1a,E.C.3.2.1.17 ,3,2,1
10561,5wf5,E.C.3.2.1.17,3,2,1
10562,5wf6,E.C.3.2.1.17,3,2,1
10698,6d4o,E.C.3.2.1.31,3,2,1
10817,8a3h,E.C.3.2.1.4,3,2,1
10835,6rhe,E.C.3.2.1.169,3,2,1
10851,6r4k,E.C.3.2.1.21,3,2,1
10854,6qwi,E.C.3.2.1.21,3,2,1
10934,6ps6,E.C.3.2.1.17,3,2,1
10935,6ps5,E.C.3.2.1.17,3,2,1
10936,6ps4,E.C.3.2.1.17,3,2,1
10937,6ps3,E.C.3.2.1.17,3,2,1
10938,6ps1,E.C.3.2.1.17,3,2,1
10939,6ps0,E.C.3.2.1.17,3,2,1
10941,6pm9,E.C.3.2.1.169,3,2,1
10947,6phx,E.C.3.2.1.22,3,2,1
10962,6p5w,E.C.3.2.1.17,3,2,1
10963,6p5v,E.C.3.2.1.17,3,2,1
10995,6oa3,E.C.3.2.1.143,3,2,1
10996,6oa1,E.C.3.2.1.143,3,2,1
10997,6o9x,E.C.3.2.1.143,3,2,1
11086,6ibk,E.C.3.2.1.22,3,2,1
11115,6g02,E.C.3.2.1.18,3,2,1
11116,6g01,E.C.3.2.1.18,3,2,1
11159,6dyy,E.C.3.2.2.9,3,2,2
11160,6dyw,E.C.3.2.2.9,3,2,2
11161,6dyv,E.C.3.2.2.9,3,2,2
11162,6dyu,E.C.3.2.2.9,3,2,2
11220,6ays,E.C.3.2.2.9,3,2,2
11226,6ajj,E.C.3.2.1.17,3,2,1
11227,6aji,E.C.3.2.1.17,3,2,1
11228,6ajh,E.C.3.2.1.17,3,2,1
11280,5y48,E.C.3.2.2.22,3,2,2
11300,5va9,E.C.3.2.1.1,3,2,1
11326,5ohy,E.C.3.2.1.20,3,2,1
11327,5oht,E.C.3.2.1.199,3,2,1
11368,6ayt,E.C.3.2.2.9,3,2,2
11371,5z66,E.C.3.2.1.28,3,2,1
