,PDB code,EC number,Class,Subclass,Subsubclass
977,1ndv,E.C.3.5.4.4,3,5,4
978,1ndw,E.C.3.5.4.4,3,5,4
979,1ndy,E.C.3.5.4.4,3,5,4
980,1ndz,E.C.3.5.4.4,3,5,4
981,1nf8,E.C.3.3.2.1,3,3,2
983,1nfu,E.C.3.4.21.6,3,4,21
984,1nfw,E.C.3.4.21.6,3,4,21
985,1nfx,E.C.3.4.21.6,3,4,21
986,1nfy,E.C.3.4.21.6,3,4,21
987,1nh0,E.C.3.4.23.16,3,4,23
1004,1njt,E.C.3.4.21.97,3,4,21
1005,1nju,E.C.3.4.21.97,3,4,21
1007,1nkm,E.C.3.4.21.97,3,4,21
1009,1nl6,E.C.3.4.22.38,3,4,22
1010,1nl9,E.C.3.1.3.48,3,1,3
1011,1nli,E.C.3.2.2.22,3,2,2
1012,1nlj,E.C.3.4.22.38,3,4,22
1015,1nm6,E.C.3.4.21.5,3,4,21
1017,1nms,E.C.3.4.22.0,3,4,22
1018,1nnb,E.C.3.2.1.18,3,2,1
1020,1nny,E.C.3.1.3.48,3,1,3
1021,1no6,E.C.3.1.3.48,3,1,3
1022,1no9,E.C.3.4.21.5,3,4,21
1027,1np0,E.C.3.2.1.52,3,2,1
1028,1npa,E.C.3.4.23.16,3,4,23
1029,1npv,E.C.3.4.23.16,3,4,23
1030,1npw,E.C.3.4.23.16,3,4,23
1031,1npz,E.C.3.4.22.27,3,4,22
1032,1nqc,E.C.3.4.22.27,3,4,22
1033,1nt1,E.C.3.4.21.5,3,4,21
1036,1nu3,E.C.3.3.2.8,3,3,2
1037,1nu8,E.C.3.4.14.5,3,4,14
1044,1nwl,E.C.3.1.3.48,3,1,3
1045,1nxy,E.C.3.5.2.6,3,5,2
1046,1ny0,E.C.3.5.2.6,3,5,2
1047,1ny2,E.C.3.4.21.5,3,4,21
1048,1nym,E.C.3.5.2.6,3,5,2
1049,1nyy,E.C.3.5.2.6,3,5,2
1050,1nz7,E.C.3.1.3.48,3,1,3
1052,1nzq,E.C.3.4.21.5,3,4,21
1054,1o0d,E.C.3.4.21.5,3,4,21
1055,1o0f,E.C.3.1.27.5,3,1,27
1056,1o0h,E.C.3.1.27.5,3,1,27
1057,1o0m,E.C.3.1.27.5,3,1,27
1058,1o0n,E.C.3.1.27.5,3,1,27
1059,1o0o,E.C.3.1.27.5,3,1,27
1061,1o2g,E.C.3.4.21.5,3,4,21
1062,1o2h,E.C.3.4.21.4,3,4,21
1063,1o2j,E.C.3.4.21.4,3,4,21
1064,1o2k,E.C.3.4.21.4,3,4,21
1065,1o2n,E.C.3.4.21.4,3,4,21
1066,1o2o,E.C.3.4.21.4,3,4,21
1067,1o2p,E.C.3.4.21.4,3,4,21
1068,1o2q,E.C.3.4.21.4,3,4,21
1069,1o2r,E.C.3.4.21.4,3,4,21
1070,1o2s,E.C.3.4.21.4,3,4,21
1071,1o2t,E.C.3.4.21.4,3,4,21
1072,1o2u,E.C.3.4.21.4,3,4,21
1073,1o2v,E.C.3.4.21.4,3,4,21
1074,1o2w,E.C.3.4.21.4,3,4,21
1075,1o2x,E.C.3.4.21.4,3,4,21
1076,1o2y,E.C.3.4.21.4,3,4,21
1077,1o2z,E.C.3.4.21.4,3,4,21
1078,1o30,E.C.3.4.21.4,3,4,21
1079,1o32,E.C.3.4.21.4,3,4,21
1080,1o33,E.C.3.4.21.4,3,4,21
1081,1o34,E.C.3.4.21.4,3,4,21
1082,1o35,E.C.3.4.21.4,3,4,21
1083,1o36,E.C.3.4.21.4,3,4,21
1084,1o37,E.C.3.4.21.4,3,4,21
1085,1o38,E.C.3.4.21.4,3,4,21
1086,1o39,E.C.3.4.21.4,3,4,21
1087,1o3b,E.C.3.4.21.4,3,4,21
1088,1o3c,E.C.3.4.21.4,3,4,21
1089,1o3d,E.C.3.4.21.4,3,4,21
1090,1o3e,E.C.3.4.21.4,3,4,21
1091,1o3f,E.C.3.4.21.4,3,4,21
1092,1o3g,E.C.3.4.21.4,3,4,21
1093,1o3h,E.C.3.4.21.4,3,4,21
1094,1o3i,E.C.3.4.21.4,3,4,21
1095,1o3j,E.C.3.4.21.4,3,4,21
1096,1o3k,E.C.3.4.21.4,3,4,21
1097,1o3l,E.C.3.4.21.4,3,4,21
1098,1o3p,E.C.3.4.21.73,3,4,21
1125,1o5a,E.C.3.4.21.73,3,4,21
1126,1o5b,E.C.3.4.21.73,3,4,21
1127,1o5c,E.C.3.4.21.73,3,4,21
1128,1o5e,E.C.3.4.21.0,3,4,21
1129,1o5f,E.C.3.4.21.0,3,4,21
1130,1o5g,E.C.3.4.21.5,3,4,21
1132,1o5r,E.C.3.5.4.4,3,5,4
1134,1o6i,E.C.3.2.1.14,3,2,1
1139,1o86,E.C.3.4.15.1,3,4,15
1141,1oba,E.C.3.2.1.17,3,2,1
1142,1ocn,E.C.3.2.1.91,3,2,1
1143,1ocq,E.C.3.2.1.4,3,2,1
1144,1od8,E.C.3.2.1.8,3,2,1
1147,1ody,E.C.3.4.23.16,3,4,23
1151,1ogg,E.C.3.2.1.14,3,2,1
1155,1ohr,E.C.3.4.23.16,3,4,23
1157,1oif,E.C.3.2.1.21,3,2,1
1158,1oim,E.C.3.2.1.21,3,2,1
1169,1okx,E.C.3.4.21.36,3,4,21
1178,1ong,E.C.3.5.2.6,3,5,2
1179,1onh,E.C.3.5.2.6,3,5,2
1181,1ony,E.C.3.1.3.48,3,1,3
1182,1onz,E.C.3.1.3.48,3,1,3
1184,1orw,E.C.3.4.14.5,3,4,14
1185,1os0,E.C.3.4.24.27,3,4,24
1187,1oss,E.C.3.4.21.4,3,4,21
1195,1owd,E.C.3.4.21.73,3,4,21
1196,1owe,E.C.3.4.21.73,3,4,21
1197,1owh,E.C.3.4.21.73,3,4,21
1198,1owi,E.C.3.4.21.73,3,4,21
1199,1owj,E.C.3.4.21.73,3,4,21
1200,1owk,E.C.3.4.21.73,3,4,21
1201,1oxg,E.C.3.4.21.1,3,4,21
1202,1oxr,E.C.3.1.1.4,3,1,1
1203,1oyn,E.C.3.1.4.17,3,1,4
1204,1oyq,E.C.3.4.21.4,3,4,21
1205,1oyt,E.C.3.4.21.5,3,4,21
1208,1p01,E.C.3.4.21.12,3,4,21
1209,1p02,E.C.3.4.21.12,3,4,21
1210,1p03,E.C.3.4.21.12,3,4,21
1211,1p04,E.C.3.4.21.12,3,4,21
1212,1p05,E.C.3.4.21.12,3,4,21
1213,1p06,E.C.3.4.21.12,3,4,21
1215,1p10,E.C.3.4.21.12,3,4,21
1221,1p57,E.C.3.4.21.0,3,4,21
1223,1p6d,E.C.3.1.4.3,3,1,4
1224,1p6e,E.C.3.1.4.3,3,1,4
1225,1p7m,E.C.3.2.2.20,3,2,2
1226,1pa9,E.C.3.1.3.48,3,1,3
1227,1pau,E.C.3.4.22.0,3,4,22
1236,1ph0,E.C.3.1.3.48,3,1,3
1238,1pi4,E.C.3.5.2.6,3,5,2
1239,1pi5,E.C.3.5.2.6,3,5,2
1240,1pig,E.C.3.2.1.1,3,2,1
1241,1pip,E.C.3.4.22.2,3,4,22
1249,1pop,E.C.3.4.22.2,3,4,22
1250,1ppc,E.C.3.4.21.4,3,4,21
1251,1pph,E.C.3.4.21.4,3,4,21
1252,1ppi,E.C.3.2.1.1,3,2,1
1253,1ppk,E.C.3.4.23.20,3,4,23
1254,1ppl,E.C.3.4.23.20,3,4,23
1255,1ppm,E.C.3.4.23.20,3,4,23
1257,1ppx,E.C.3.6.1.0,3,6,1
1258,1pq3,E.C.3.5.3.1,3,5,3
1263,1pro,E.C.3.4.23.16,3,4,23
1264,1ps3,E.C.3.2.1.114,3,2,1
1265,6s55,E.C.3.6.1.3,3,6,1
1266,1pun,E.C.3.6.1.0,3,6,1
1267,1puq,E.C.3.6.1.0,3,6,1
1268,1pus,E.C.3.6.1.0,3,6,1
1270,1pwp,E.C.3.4.24.83,3,4,24
1271,1pwq,E.C.3.4.24.83,3,4,24
1272,1pwu,E.C.3.4.24.83,3,4,24
1274,1px4,E.C.3.2.1.23,3,2,1
1275,1pxh,E.C.3.1.3.48,3,1,3
1284,1py1,E.C.3.4.23.0,3,4,23
1288,1pyn,E.C.3.1.3.48,3,1,3
1289,1pzo,E.C.3.5.2.6,3,5,2
1290,1pzp,E.C.3.5.2.6,3,5,2
1292,1q1m,E.C.3.1.3.48,3,1,3
1293,1q1y,E.C.3.5.1.88,3,5,1
1305,1q6j,E.C.3.1.3.48,3,1,3
1306,1q6k,E.C.3.4.22.38,3,4,22
1307,1q6m,E.C.3.1.3.48,3,1,3
1308,1q6n,E.C.3.1.3.48,3,1,3
1309,1q6p,E.C.3.1.3.48,3,1,3
1310,1q6s,E.C.3.1.3.48,3,1,3
1311,1q6t,E.C.3.1.3.48,3,1,3
1312,1q7a,E.C.3.1.1.4,3,1,1
1313,1q83,E.C.3.1.1.7,3,1,1
1314,1q84,E.C.3.1.1.7,3,1,1
1318,1q91,E.C.3.1.3.5,3,1,3
1320,1q9d,E.C.3.1.3.11,3,1,3
1321,1q9m,E.C.3.1.4.17,3,1,4
1324,1qb1,E.C.3.4.21.4,3,4,21
1325,1qb6,E.C.3.4.21.4,3,4,21
1326,1qb9,E.C.3.4.21.4,3,4,21
1327,1qbn,E.C.3.4.21.4,3,4,21
1328,1qbo,E.C.3.4.21.4,3,4,21
1330,1qbr,E.C.3.4.23.16,3,4,23
1331,1qbs,E.C.3.4.23.16,3,4,23
1332,1qbt,E.C.3.4.23.16,3,4,23
1333,1qbu,E.C.3.4.23.16,3,4,23
1334,1qbv,E.C.3.4.21.5,3,4,21
1336,1qcp,E.C.3.4.21.4,3,4,21
1337,1qf0,E.C.3.4.24.27,3,4,24
1338,1qf1,E.C.3.4.24.27,3,4,24
1339,1qf2,E.C.3.4.24.27,3,4,24
1342,1qfs,E.C.3.4.21.26,3,4,21
1343,1qhc,E.C.3.1.27.5,3,1,27
1344,1qhr,E.C.3.4.21.5,3,4,21
1345,1qi0,E.C.3.2.1.4,3,2,1
1347,1qj1,E.C.3.4.21.5,3,4,21
1348,1qj6,E.C.3.4.21.5,3,4,21
1349,1qj7,E.C.3.4.21.5,3,4,21
1350,1qji,E.C.3.4.24.21,3,4,24
1353,1ql7,E.C.3.4.21.4,3,4,21
1354,1ql9,E.C.3.4.21.4,3,4,21
1359,1qon,E.C.3.1.1.7,3,1,1
1364,1qq9,E.C.3.4.11.-,3,4,11
1365,1qr3,E.C.3.4.21.36,3,4,21
1367,1qti,E.C.3.1.1.7,3,1,1
1368,1qtn,E.C.3.4.22.0,3,4,22
1369,1qw7,E.C.3.1.8.1,3,1,8
1372,1qwu,E.C.3.2.1.114,3,2,1
1373,1qx1,E.C.3.2.1.114,3,2,1
1374,1qxk,E.C.3.1.3.48,3,1,3
1375,1qxl,E.C.3.5.4.4,3,5,4
1376,1qxw,E.C.3.4.11.18,3,4,11
1377,1qxy,E.C.3.4.11.18,3,4,11
1378,1qxz,E.C.3.4.11.18,3,4,11
1380,1r1h,E.C.3.4.24.11,3,4,24
1381,1r1i,E.C.3.4.24.11,3,4,24
1382,1r1j,E.C.3.4.24.11,3,4,24
1384,1r58,E.C.3.4.11.18,3,4,11
1385,1r5g,E.C.3.4.11.18,3,4,11
1386,1r5h,E.C.3.4.11.18,3,4,11
1390,1re1,E.C.3.4.22.0,3,4,22
1395,1rgk,E.C.3.1.27.3,3,1,27
1396,1rgl,E.C.3.1.27.3,3,1,27
1397,1rhj,E.C.3.4.22.0,3,4,22
1398,1rhk,E.C.3.4.22.0,3,4,22
1399,1rhm,E.C.3.4.22.0,3,4,22
1400,1rhq,E.C.3.4.22.0,3,4,22
1401,1rhr,E.C.3.4.22.0,3,4,22
1402,1rhu,E.C.3.4.22.0,3,4,22
1403,1riw,E.C.3.4.21.5,3,4,21
1406,1rm8,E.C.3.4.24.0,3,4,24
1407,1rmz,E.C.3.4.24.65,3,4,24
1408,1rne,E.C.3.4.23.15,3,4,23
1409,1rnm,E.C.3.1.27.5,3,1,27
1410,1rnt,E.C.3.1.27.3,3,1,27
1411,1ro6,E.C.3.1.4.17,3,1,4
1413,1ros,E.C.3.4.24.65,3,4,24
1415,1rpa,E.C.3.1.3.2,3,1,3
1416,1rpf,E.C.3.1.27.5,3,1,27
1428,1rtf,E.C.3.4.21.68,3,4,21
1435,1rwq,E.C.3.4.14.5,3,4,14
1436,1rww,E.C.3.4.22.36,3,4,22
1437,1rwx,E.C.3.4.22.36,3,4,22
1438,1rxp,E.C.3.4.21.4,3,4,21
1439,1ryf,E.C.3.6.5.2,3,6,5
1440,1ryh,E.C.3.6.5.2,3,6,5
1441,1s17,E.C.3.5.1.88,3,5,1
1450,1sb1,E.C.3.4.21.5,3,4,21
1451,1sbg,E.C.3.4.23.16,3,4,23
1452,1sc8,E.C.3.4.21.73,3,4,21
1453,1sdt,E.C.3.4.23.16,3,4,23
1454,1sdu,E.C.3.4.23.16,3,4,23
1455,1sdv,E.C.3.4.23.16,3,4,23
1456,1sfi,E.C.3.4.21.4,3,4,21
1457,1sgu,E.C.3.4.23.16,3,4,23
1458,1sh9,E.C.3.4.23.16,3,4,23
1460,1siv,E.C.3.4.23.16,3,4,23
1462,1sl3,E.C.3.4.21.5,3,4,21
1463,1sln,E.C.3.4.24.17,3,4,24
1465,1sme,E.C.3.4.23.39,3,4,23
1466,1snk,E.C.3.4.22.38,3,4,22
1467,1so2,E.C.3.1.4.17,3,1,4
1468,1soj,E.C.3.1.4.17,3,1,4
1470,1sqa,E.C.3.4.21.73,3,4,21
1473,1sqo,E.C.3.4.21.73,3,4,21
1476,1sqt,E.C.3.4.21.73,3,4,21
1480,1sv3,E.C.3.1.1.4,3,1,1
1484,1szd,E.C.3.5.1.0,3,5,1
1489,1t31,E.C.3.4.21.39,3,4,21
1490,1t32,E.C.3.4.21.20,3,4,21
1491,1t37,E.C.3.1.1.4,3,1,1
1494,1t48,E.C.3.1.3.48,3,1,3
1495,1t49,E.C.3.1.3.48,3,1,3
1497,1t4j,E.C.3.1.3.48,3,1,3
1498,1t4s,E.C.3.5.3.1,3,5,3
1499,1t4v,E.C.3.4.21.5,3,4,21
1501,1t5f,E.C.3.5.3.1,3,5,3
1502,1t69,E.C.3.5.1.98,3,5,1
1503,1t7d,E.C.3.4.21.89,3,4,21
1504,1t7j,E.C.3.4.23.16,3,4,23
1505,1ta2,E.C.3.4.21.5,3,4,21
1506,1ta6,E.C.3.4.21.5,3,4,21
1507,1tbz,E.C.3.4.21.5,3,4,21
1509,1tcw,E.C.3.4.23.16,3,4,23
1510,1tcx,E.C.3.4.23.16,3,4,23
1511,1td7,E.C.3.1.1.4,3,1,1
1514,1thl,E.C.3.4.24.27,3,4,24
1515,1thr,E.C.3.4.21.5,3,4,21
1516,1ths,E.C.3.4.21.5,3,4,21
1528,1tl9,E.C.3.4.22.52,3,4,22
1529,1tlo,E.C.3.4.22.52,3,4,22
1530,1tlp,E.C.3.4.24.27,3,4,24
1531,1tmb,E.C.3.4.21.5,3,4,21
1533,1tmn,E.C.3.4.24.27,3,4,24
1534,1tng,E.C.3.4.21.4,3,4,21
1535,1tnh,E.C.3.4.21.4,3,4,21
1536,1tni,E.C.3.4.21.4,3,4,21
1537,1tnj,E.C.3.4.21.4,3,4,21
1538,1tnk,E.C.3.4.21.4,3,4,21
1539,1tnl,E.C.3.4.21.4,3,4,21
1544,1tom,E.C.3.4.21.5,3,4,21
1545,1tps,E.C.3.4.21.4,3,4,21
1547,1tqf,E.C.3.4.23.46,3,4,23
1556,1tu6,E.C.3.4.22.38,3,4,22
1562,1tx7,E.C.3.4.21.4,3,4,21
1563,1txr,E.C.3.4.11.10,3,4,11
1564,1tyn,E.C.3.4.21.4,3,4,21
1568,1u1b,E.C.3.1.27.5,3,1,27
1569,1u2y,E.C.3.2.1.1,3,2,1
1570,1u32,E.C.3.1.3.16,3,1,3
1571,1u33,E.C.3.2.1.1,3,2,1
1573,1u65,E.C.3.1.1.7,3,1,1
1574,1u6q,E.C.3.4.21.73,3,4,21
1576,1u9q,E.C.3.4.22.51,3,4,22
1577,1u9v,E.C.3.4.22.38,3,4,22
1578,1u9w,E.C.3.4.22.38,3,4,22
1579,1u9x,E.C.3.4.22.38,3,4,22
1582,1udt,E.C.3.1.4.17,3,1,4
1583,1udu,E.C.3.1.4.17,3,1,4
1585,1uho,E.C.3.1.4.17,3,1,4
1586,1ui0,E.C.3.2.2.0,3,2,2
1593,1uml,E.C.3.5.4.4,3,5,4
1601,1ur9,E.C.3.2.1.14,3,2,1
1604,1usn,E.C.3.4.24.17,3,4,24
1605,1utj,E.C.3.4.21.4,3,4,21
1606,1utl,E.C.3.4.21.4,3,4,21
1607,1utm,E.C.3.4.21.4,3,4,21
1608,1utn,E.C.3.4.21.4,3,4,21
1609,1uto,E.C.3.4.21.4,3,4,21
1610,1utp,E.C.3.4.21.4,3,4,21
1611,1utt,E.C.3.4.24.65,3,4,24
1612,1utz,E.C.3.4.24.65,3,4,24
1619,1uvs,E.C.3.4.21.5,3,4,21
1620,1uvt,E.C.3.4.21.5,3,4,21
1621,1uvu,E.C.3.4.21.5,3,4,21
1624,1uwt,E.C.3.2.1.23,3,2,1
1625,1uwu,E.C.3.2.1.23,3,2,1
1626,1ux7,E.C.3.2.1.8,3,2,1
1628,1uz1,E.C.3.2.1.21,3,2,1
1629,1uze,E.C.3.4.15.1,3,4,15
1630,1v0k,E.C.3.2.1.8,3,2,1
1631,1v0l,E.C.3.2.1.8,3,2,1
1632,1v0m,E.C.3.2.1.8,3,2,1
1633,1v0n,E.C.3.2.1.8,3,2,1
1642,1v2j,E.C.3.4.21.4,3,4,21
1643,1v2k,E.C.3.4.21.4,3,4,21
1644,1v2l,E.C.3.4.21.4,3,4,21
1645,1v2m,E.C.3.4.21.4,3,4,21
1646,1v2n,E.C.3.4.21.4,3,4,21
1647,1v2o,E.C.3.4.21.4,3,4,21
1648,1v2p,E.C.3.4.21.4,3,4,21
1649,1v2q,E.C.3.4.21.4,3,4,21
1650,1v2r,E.C.3.4.21.4,3,4,21
1651,1v2s,E.C.3.4.21.4,3,4,21
1652,1v2t,E.C.3.4.21.4,3,4,21
1653,1v2u,E.C.3.4.21.4,3,4,21
1654,1v2v,E.C.3.4.21.4,3,4,21
1655,1v2w,E.C.3.4.21.4,3,4,21
1656,1v3x,E.C.3.4.21.6,3,4,21
1659,1v79,E.C.3.5.4.4,3,5,4
1660,1v7a,E.C.3.5.4.4,3,5,4
1661,1vcj,E.C.3.2.1.18,3,2,1
1662,1vcu,E.C.3.2.1.18,3,2,1
1665,1vgc,E.C.3.4.21.1,3,4,21
1666,1vij,E.C.3.4.23.16,3,4,23
1667,1vik,E.C.3.4.23.16,3,4,23
1668,1vj5,E.C.3.3.2.3,3,3,2
1669,1vj6,E.C.3.1.3.48,3,1,3
1670,1vj9,E.C.3.4.21.73,3,4,21
1671,1vja,E.C.3.4.21.73,3,4,21
1676,1vot,E.C.3.1.1.7,3,1,1
1677,1vr1,E.C.3.4.21.5,3,4,21
1680,1vsn,E.C.3.4.22.38,3,4,22
1681,1vyq,E.C.3.6.1.23,3,6,1
1684,1vzq,E.C.3.4.21.5,3,4,21
1686,1w0y,E.C.3.4.21.21,3,4,21
1687,1w0z,E.C.3.4.21.73,3,4,21
1688,1w10,E.C.3.4.21.73,3,4,21
1689,1w11,E.C.3.4.21.73,3,4,21
1690,1w12,E.C.3.4.21.73,3,4,21
1691,1w13,E.C.3.4.21.73,3,4,21
1692,1w14,E.C.3.4.21.73,3,4,21
1695,1w1p,E.C.3.2.1.14,3,2,1
1696,1w1t,E.C.3.2.1.14,3,2,1
1697,1w1v,E.C.3.2.1.14,3,2,1
1698,1w1y,E.C.3.2.1.14,3,2,1
1701,1w2k,E.C.3.4.21.21,3,4,21
1704,1w3j,E.C.3.2.1.21,3,2,1
1705,1w3k,E.C.3.2.1.4,3,2,1
1706,1w3l,E.C.3.2.1.4,3,2,1
1707,1w4l,E.C.3.1.1.7,3,1,1
1708,1w4o,E.C.3.1.27.5,3,1,27
1709,1w4p,E.C.3.1.27.5,3,1,27
1710,1w4q,E.C.3.1.27.5,3,1,27
1711,1w51,E.C.3.4.23.46,3,4,23
1712,1w5v,E.C.3.4.23.16,3,4,23
1713,1w5w,E.C.3.4.23.16,3,4,23
1714,1w5x,E.C.3.4.23.16,3,4,23
1715,1w5y,E.C.3.4.23.16,3,4,23
1716,1w6h,E.C.3.4.23.39,3,4,23
1718,1w6r,E.C.3.1.1.7,3,1,1
1720,1w76,E.C.3.1.1.7,3,1,1
1721,1w7g,E.C.3.4.21.5,3,4,21
1723,1w7x,E.C.3.4.21.21,3,4,21
1724,1w80,E.C.3.1.3.36,3,1,3
1731,1w9u,E.C.3.2.1.14,3,2,1
1732,1w9v,E.C.3.2.1.14,3,2,1
1733,1waw,E.C.3.2.1.14,3,2,1
1734,1wax,E.C.3.1.3.48,3,1,3
1735,1way,E.C.3.4.21.5,3,4,21
1736,1wb0,E.C.3.2.1.14,3,2,1
1737,1wbg,E.C.3.4.21.5,3,4,21
1747,1wcq,E.C.3.2.1.18,3,2,1
1748,1wdq,E.C.3.2.1.2,3,2,1
1749,1wdr,E.C.3.2.1.2,3,2,1
1750,1wdy,E.C.3.1.26.-,3,1,26
1752,1wht,E.C.3.4.16.6,3,4,16
1753,1wkm,E.C.3.4.11.18,3,4,11
1754,1wm1,E.C.3.4.11.5,3,4,11
1755,1wn6,E.C.3.5.4.23,3,5,4
1757,1wqv,E.C.3.4.21.21,3,4,21
1758,1ws1,E.C.3.5.1.88,3,5,1
1759,1wss,E.C.3.4.21.21,3,4,21
1760,1wtg,E.C.3.4.21.21,3,4,21
1761,1wu1,E.C.3.4.21.6,3,4,21
1764,1wun,E.C.3.4.21.21,3,4,21
1765,1wuq,E.C.3.5.4.16,3,5,4
1766,1wur,E.C.3.5.4.16,3,5,4
1767,1wv7,E.C.3.4.21.21,3,4,21
1768,1wva,E.C.3.5.3.1,3,5,3
1770,1wxz,E.C.3.5.4.4,3,5,4
1774,1x38,E.C.3.2.1.58,3,2,1
1775,1x39,E.C.3.2.1.58,3,2,1
1777,1x70,E.C.3.4.14.5,3,4,14
1778,1x7a,E.C.3.4.21.22,3,4,21
1783,1x9d,E.C.3.2.1.113,3,2,1
1786,1xbo,E.C.3.1.3.48,3,1,3
1787,1xd0,E.C.3.2.1.1,3,2,1
1790,1xge,E.C.3.5.2.3,3,5,2
1791,1xgi,E.C.3.5.2.6,3,5,2
1792,1xgj,E.C.3.5.2.6,3,5,2
1801,1xka,E.C.3.4.21.6,3,4,21
1803,1xlx,E.C.3.1.4.17,3,1,4
1804,1xlz,E.C.3.1.4.17,3,1,4
1805,1xm4,E.C.3.1.4.17,3,1,4
1806,1xm6,E.C.3.1.4.17,3,1,4
1807,1xmu,E.C.3.1.4.17,3,1,4
1808,1xmy,E.C.3.1.4.53,3,1,4
1809,1xn0,E.C.3.1.4.17,3,1,4
1810,1xn2,E.C.3.4.23.46,3,4,23
1811,1xn3,E.C.3.4.23.46,3,4,23
1812,1xnz,E.C.3.4.11.18,3,4,11
1814,1xoe,E.C.3.2.1.18,3,2,1
1815,1xog,E.C.3.2.1.18,3,2,1
1816,1xom,E.C.3.1.4.17,3,1,4
1817,1xon,E.C.3.1.4.17,3,1,4
1818,1xoq,E.C.3.1.4.17,3,1,4
1819,1xor,E.C.3.1.4.17,3,1,4
1820,1xos,E.C.3.1.4.17,3,1,4
1821,1xot,E.C.3.1.4.17,3,1,4
1822,1xoz,E.C.3.1.4.17,3,1,4
1823,1xp0,E.C.3.1.4.17,3,1,4
1826,1xs7,E.C.3.4.23.46,3,4,23
1827,1xsc,E.C.3.6.1.17,3,6,1
1828,1xuc,E.C.3.4.24.0,3,4,24
1829,1xud,E.C.3.4.24.0,3,4,24
1830,1xug,E.C.3.4.21.4,3,4,21
1831,1xur,E.C.3.4.24.0,3,4,24
1833,1xxe,E.C.3.5.1.0,3,5,1
1838,1y2b,E.C.3.1.4.17,3,1,4
1839,1y2c,E.C.3.1.4.17,3,1,4
1840,1y2d,E.C.3.1.4.17,3,1,4
1841,1y2e,E.C.3.1.4.17,3,1,4
1842,1y2h,E.C.3.1.4.17,3,1,4
1843,1y2j,E.C.3.1.4.17,3,1,4
1844,1y2k,E.C.3.1.4.17,3,1,4
1845,1y3g,E.C.3.4.24.27,3,4,24
1846,1y3v,E.C.3.4.21.4,3,4,21
1847,1y3w,E.C.3.4.21.4,3,4,21
1848,1y3x,E.C.3.4.21.4,3,4,21
1849,1y3y,E.C.3.4.21.4,3,4,21
1854,1y6q,E.C.3.2.2.9,3,2,2
1855,1y6r,E.C.3.2.2.9,3,2,2
1859,1ya4,E.C.3.1.1.1,3,1,1
1861,1yc5,E.C.3.5.1.0,3,5,1
1863,1ycm,E.C.3.4.24.65,3,4,24
1876,1yk7,E.C.3.4.22.38,3,4,22
1880,1yly,E.C.3.5.2.6,3,5,2
1881,1ym1,E.C.3.5.2.6,3,5,2
1882,1ym2,E.C.3.4.23.46,3,4,23
1883,1ym4,E.C.3.4.23.46,3,4,23
1884,1yms,E.C.3.5.2.6,3,5,2
1885,1ymx,E.C.3.5.2.6,3,5,2
1888,1you,E.C.3.4.24.0,3,4,24
1889,1yp9,E.C.3.4.21.4,3,4,21
1890,1ype,E.C.3.4.21.5,3,4,21
1891,1ypg,E.C.3.4.21.5,3,4,21
1892,1ypj,E.C.3.4.21.5,3,4,21
1895,1yqy,E.C.3.4.24.83,3,4,24
1896,1yt7,E.C.3.4.22.38,3,4,22
1897,1yt9,E.C.3.4.23.16,3,4,23
1900,1yvm,E.C.3.4.11.18,3,4,11
1902,1yw7,E.C.3.4.11.18,3,4,11
1903,1yw8,E.C.3.4.11.18,3,4,11
1906,1yy6,E.C.3.1.2.15,3,1,2
1909,1yyy,E.C.3.4.21.4,3,4,21
1911,1z1h,E.C.3.4.23.16,3,4,23
1912,1z1r,E.C.3.4.23.16,3,4,23
1915,1z3j,E.C.3.4.24.65,3,4,24
1916,1z3t,E.C.3.2.1.91,3,2,1
1917,1z3v,E.C.3.2.1.91,3,2,1
1922,1z6d,E.C.3.1.27.5,3,1,27
1923,1z6e,E.C.3.4.21.6,3,4,21
1924,1z6f,E.C.3.4.16.4,3,4,16
1925,1z6j,E.C.3.4.21.21,3,4,21
1928,1z6s,E.C.3.1.27.5,3,1,27
1929,1z71,E.C.3.4.21.5,3,4,21
1930,1z9g,E.C.3.4.24.27,3,4,24
1935,1zd2,E.C.3.3.2.3,3,3,2
1936,1zd3,E.C.3.3.2.3,3,3,2
1937,1zd4,E.C.3.3.2.3,3,3,2
1938,1zd5,E.C.3.3.2.3,3,3,2
1939,1zdp,E.C.3.4.24.27,3,4,24
1943,1zgb,E.C.3.1.1.7,3,1,1
1945,1zgi,E.C.3.4.21.5,3,4,21
1946,1zgv,E.C.3.4.21.5,3,4,21
1948,1zkl,E.C.3.1.4.17,3,1,4
1949,1zkn,E.C.3.1.4.17,3,1,4
1950,1zm6,E.C.3.1.1.4,3,1,1
1955,1zom,E.C.3.4.21.27,3,4,21
1956,1zp5,E.C.3.4.24.34,3,4,24
1957,1zp8,E.C.3.4.23.16,3,4,23
1958,1zpa,E.C.3.4.23.16,3,4,23
1959,1zpb,E.C.3.4.21.27,3,4,21
1960,1zpc,E.C.3.4.21.27,3,4,21
1962,1zs0,E.C.3.4.24.34,3,4,24
1964,1zsf,E.C.3.4.23.16,3,4,23
1965,1zsr,E.C.3.4.23.16,3,4,23
1966,1ztq,E.C.3.4.24.0,3,4,24
1967,1zvx,E.C.3.4.24.34,3,4,24
1968,1zxc,E.C.3.4.24.86,3,4,24
1969,1zxv,E.C.3.4.24.83,3,4,24
